Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Oct 28, 2015",vs Cleveland,REG,L,106-76,L,-5.5,U,189.0
"Oct 29, 2015",@ Indiana,REG,W,112-103,W,-3.0,O,191.0
"Oct 31, 2015",vs Brooklyn,REG,W,101-91,L,-12.0,U,192.5
"Nov 2, 2015",@ Golden State,REG,L,119-69,L,9.0,U,204.5
"Nov 3, 2015",@ Sacramento,REG,W,103-89,W,-4.0,U,196.5
"Nov 5, 2015",@ Portland,REG,L,115-96,L,-4.5,O,193.0
"Nov 7, 2015",@ Utah,REG,L,89-79,L,2.5,U,180.0
"Nov 9, 2015",@ LA Clippers,REG,L,94-92,W,7.5,U,200.0
"Nov 11, 2015",vs Golden State,REG,L,100-84,L,7.0,U,200.0
"Nov 13, 2015",vs Portland,REG,W,101-100,L,-6.5,O,193.5
"Nov 15, 2015",@ Minnesota,REG,W,114-106,W,-4.5,O,192.5
"Nov 16, 2015",vs Oklahoma City,REG,W,122-114,W,-2.5,O,197.5
"Nov 20, 2015",vs Houston,REG,W,96-84,W,-2.5,U,199.5
"Nov 21, 2015",@ San Antonio,REG,L,92-82,L,8.0,U,190.0
"Nov 24, 2015",vs Dallas,REG,W,110-96,W,-3.5,O,196.0
"Nov 25, 2015",@ Houston,REG,W,102-93,W,4.5,U,198.5
"Nov 27, 2015",vs Atlanta,REG,L,116-101,L,-2.5,O,197.0
"Nov 29, 2015",vs Philadelphia,REG,W,92-84,L,-13.0,U,193.0
"Dec 1, 2015",@ New Orleans,REG,W,113-104,W,0.0,O,202.0
"Dec 3, 2015",vs San Antonio,REG,L,103-83,L,3.0,O,183.5
"Dec 6, 2015",vs Phoenix,REG,W,95-93,L,-5.5,U,202.5
"Dec 8, 2015",vs Oklahoma City,REG,L,125-88,L,2.0,O,201.5
"Dec 9, 2015",@ Detroit,REG,W,93-92,W,4.5,U,193.5
"Dec 11, 2015",vs Charlotte,REG,L,123-99,L,-3.0,O,192.5
"Dec 13, 2015",@ Miami,REG,L,100-97,P,3.0,O,189.0
"Dec 14, 2015",vs Washington,REG,W,112-95,W,-3.0,O,201.0
"Dec 16, 2015",@ Chicago,REG,L,98-85,L,4.5,U,194.0
"Dec 18, 2015",@ Dallas,REG,L,97-88,L,2.0,U,197.5
"Dec 19, 2015",vs Indiana,REG,W,96-84,W,1.0,U,200.0
"Dec 22, 2015",@ Philadelphia,REG,W,104-90,W,-10.0,O,193.5
"Dec 23, 2015",@ Washington,REG,L,100-91,L,-1.0,U,201.5
"Dec 26, 2015",@ Charlotte,REG,L,98-92,L,2.5,U,192.5
"Dec 27, 2015",vs LA Lakers,REG,W,112-96,W,-9.5,O,195.0
"Dec 29, 2015",vs Miami,REG,W,99-90,W,-4.5,U,189.5
"Jan 2, 2016",@ Utah,REG,L,92-87,L,-2.0,U,184.5
"Jan 4, 2016",@ Portland,REG,W,91-78,W,-1.5,U,195.5
"Jan 6, 2016",@ Oklahoma City,REG,L,112-94,L,8.5,O,198.5
"Jan 8, 2016",vs Denver,REG,W,91-84,W,-5.5,U,189.0
"Jan 10, 2016",vs Boston,REG,W,101-98,W,3.0,O,192.0
"Jan 12, 2016",vs Houston,REG,L,107-91,L,2.0,O,196.0
"Jan 14, 2016",vs Detroit,REG,W,103-101,W,1.0,O,192.0
"Jan 16, 2016",vs New York,REG,W,103-95,W,-5.5,O,187.0
"Jan 18, 2016",vs New Orleans,REG,W,101-99,L,-4.5,O,193.0
"Jan 21, 2016",@ Denver,REG,W,102-101,L,-2.5,O,195.5
"Jan 23, 2016",@ Minnesota,REG,L,106-101,L,-3.0,O,192.0
"Jan 25, 2016",vs Orlando,REG,W,108-102,W,-5.5,O,190.0
"Jan 28, 2016",vs Milwaukee,REG,W,103-83,W,-5.5,U,193.0
"Jan 30, 2016",vs Sacramento,REG,W,121-117,P,-4.0,O,207.0
"Feb 1, 2016",@ New Orleans,REG,W,110-95,W,3.0,O,202.5
"Feb 5, 2016",@ New York,REG,W,91-85,P,-6.0,U,193.0
"Feb 6, 2016",vs Dallas,REG,L,114-110,L,-5.0,O,192.5
"Feb 8, 2016",vs Portland,REG,L,112-106,L,-3.0,O,199.0
"Feb 10, 2016",@ Brooklyn,REG,W,109-90,W,-4.0,O,198.0
"Feb 19, 2016",vs Minnesota,REG,W,109-104,W,-4.5,O,205.5
"Feb 21, 2016",@ Toronto,REG,L,98-85,L,7.5,U,201.5
"Feb 24, 2016",vs LA Lakers,REG,W,128-119,W,-8.5,O,207.0
"Feb 26, 2016",@ LA Lakers,REG,W,112-95,W,-5.0,U,213.0
"Feb 27, 2016",@ Phoenix,REG,L,111-106,L,-6.5,O,208.5
"Feb 29, 2016",@ Denver,REG,W,103-96,W,-1.0,U,204.0
"Mar 2, 2016",vs Sacramento,REG,W,104-98,W,-3.0,U,215.0
"Mar 4, 2016",vs Utah,REG,W,94-88,W,1.0,U,192.0
"Mar 6, 2016",vs Phoenix,REG,L,109-100,L,-9.5,O,205.0
"Mar 7, 2016",@ Cleveland,REG,W,106-103,W,15.0,O,200.0
