Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Oct 27, 2015",vs Cleveland,REG,W,97-95,L,-4.0,U,198.5
"Oct 28, 2015",@ Brooklyn,REG,W,115-100,W,-5.0,O,196.5
"Oct 30, 2015",@ Detroit,REG,L,98-94,L,-2.5,U,204.0
"Nov 1, 2015",vs Orlando,REG,W,92-87,L,-8.0,U,199.0
"Nov 3, 2015",@ Charlotte,REG,L,130-105,L,-4.0,O,194.0
"Nov 5, 2015",vs Oklahoma City,REG,W,104-98,W,-1.0,U,211.5
"Nov 7, 2015",vs Minnesota,REG,L,102-93,L,-9.5,U,201.5
"Nov 9, 2015",@ Philadelphia,REG,W,111-88,W,-10.5,O,198.0
"Nov 13, 2015",vs Charlotte,REG,W,102-97,L,-6.5,U,200.0
"Nov 16, 2015",vs Indiana,REG,W,96-95,L,-6.5,U,197.5
"Nov 18, 2015",@ Phoenix,REG,W,103-97,W,3.0,U,203.0
"Nov 20, 2015",@ Golden State,REG,L,106-94,L,9.0,U,208.5
"Nov 24, 2015",@ Portland,REG,W,93-88,W,-2.5,U,201.5
"Nov 27, 2015",@ Indiana,REG,L,104-92,L,3.5,U,199.5
"Nov 30, 2015",vs San Antonio,REG,W,92-89,W,4.5,U,189.0
"Dec 2, 2015",vs Denver,REG,W,99-90,L,-9.5,U,197.0
"Dec 5, 2015",vs Charlotte,REG,L,102-96,L,-5.5,O,195.5
"Dec 7, 2015",vs Phoenix,REG,L,103-101,L,-7.0,O,203.5
"Dec 9, 2015",@ Boston,REG,L,105-100,L,3.5,O,200.5
"Dec 10, 2015",vs LA Clippers,REG,W,83-80,W,1.5,U,203.5
"Dec 12, 2015",vs New Orleans,REG,W,98-94,L,-7.0,U,202.0
"Dec 14, 2015",vs Philadelphia,REG,W,115-96,W,-13.5,O,195.0
"Dec 16, 2015",vs Memphis,REG,W,98-85,W,-4.5,U,194.0
"Dec 18, 2015",vs Detroit,REG,L,147-144,L,-5.0,O,197.0
"Dec 19, 2015",@ New York,REG,L,107-91,L,2.5,O,194.5
"Dec 21, 2015",vs Brooklyn,REG,L,105-102,L,-10.5,O,197.0
"Dec 25, 2015",@ Oklahoma City,REG,W,105-96,W,10.0,U,206.0
"Dec 26, 2015",@ Dallas,REG,L,118-111,L,2.5,O,200.5
"Dec 28, 2015",vs Toronto,REG,W,104-97,W,-1.5,O,198.0
"Dec 30, 2015",vs Indiana,REG,W,102-100,L,-3.0,O,201.5
"Jan 1, 2016",vs New York,REG,W,108-81,W,-7.0,U,199.0
"Jan 3, 2016",@ Toronto,REG,W,115-113,W,4.0,O,195.5
"Jan 5, 2016",vs Milwaukee,REG,W,117-106,W,-8.5,O,201.0
"Jan 7, 2016",vs Boston,REG,W,101-92,W,-6.0,U,204.5
"Jan 9, 2016",@ Atlanta,REG,L,120-105,L,2.5,O,208.5
"Jan 11, 2016",vs Washington,REG,L,114-100,L,-8.5,O,208.0
"Jan 12, 2016",@ Milwaukee,REG,L,106-101,L,-3.5,O,203.0
"Jan 14, 2016",@ Philadelphia,REG,W,115-111,L,-8.5,O,204.5
"Jan 15, 2016",vs Dallas,REG,L,83-77,L,-1.0,U,201.0
"Jan 18, 2016",@ Detroit,REG,W,111-101,W,3.0,O,201.5
"Jan 20, 2016",vs Golden State,REG,L,125-94,L,6.0,O,216.0
"Jan 22, 2016",@ Boston,REG,L,110-101,L,3.5,O,208.5
"Jan 23, 2016",@ Cleveland,REG,W,96-83,W,10.5,U,202.0
"Jan 25, 2016",vs Miami,REG,L,89-84,L,-6.5,U,192.0
"Jan 28, 2016",@ LA Lakers,REG,W,114-91,W,-8.5,O,199.5
"Jan 31, 2016",@ LA Clippers,REG,L,120-93,L,4.5,O,202.5
"Feb 1, 2016",@ Utah,REG,L,105-96,L,5.5,O,190.5
"Feb 3, 2016",@ Sacramento,REG,W,107-102,W,4.0,U,212.0
"Feb 5, 2016",@ Denver,REG,L,115-110,L,3.0,O,207.0
"Feb 6, 2016",@ Minnesota,REG,L,112-105,L,3.5,O,205.0
"Feb 8, 2016",@ Charlotte,REG,L,108-91,L,7.5,U,199.5
"Feb 10, 2016",vs Atlanta,REG,L,113-90,L,4.0,U,205.5
"Feb 18, 2016",@ Cleveland,REG,L,106-95,W,12.5,U,206.5
"Feb 19, 2016",vs Toronto,REG,W,116-106,W,7.5,O,200.0
"Feb 21, 2016",vs LA Lakers,REG,W,126-115,W,-7.0,O,210.0
"Feb 24, 2016",vs Washington,REG,W,109-104,W,1.5,O,211.0
"Feb 26, 2016",@ Atlanta,REG,L,103-88,L,7.5,U,208.5
"Feb 27, 2016",vs Portland,REG,L,103-95,L,4.5,U,209.5
"Mar 1, 2016",@ Miami,REG,L,129-111,L,6.0,O,201.5
"Mar 2, 2016",@ Orlando,REG,L,102-89,L,5.0,U,216.0
"Mar 5, 2016",vs Houston,REG,W,108-100,W,-1.5,U,216.5
"Mar 7, 2016",vs Milwaukee,REG,W,100-90,W,-4.5,U,212.0
"Mar 10, 2016",@ San Antonio,REG,L,109-101,W,14.5,O,201.0
"Mar 11, 2016",vs Miami,REG,L,118-96,L,4.0,O,199.5
"Mar 14, 2016",@ Toronto,REG,W,109-107,W,9.5,O,205.5
"Mar 16, 2016",@ Washington,REG,L,117-96,L,5.0,U,213.5
"Mar 17, 2016",vs Brooklyn,REG,W,118-102,W,-7.0,O,213.0
"Mar 19, 2016",vs Utah,REG,W,92-85,W,-1.0,U,195.0
"Mar 21, 2016",vs Sacramento,REG,W,109-102,L,-8.0,U,219.5
"Mar 23, 2016",vs New York,REG,L,115-107,L,-9.5,O,201.5
"Mar 24, 2016",@ New York,REG,L,106-94,L,-3.5,U,205.0
"Mar 26, 2016",@ Orlando,REG,L,111-89,L,-7.0,U,209.0
"Mar 28, 2016",vs Atlanta,REG,L,102-100,W,3.5,U,206.5
"Mar 29, 2016",@ Indiana,REG,W,98-96,W,6.0,U,204.5
"Mar 31, 2016",@ Houston,REG,W,103-100,W,6.5,U,217.0
"Apr 2, 2016",vs Detroit,REG,L,94-90,L,-3.0,U,206.5
"Apr 3, 2016",@ Milwaukee,REG,W,102-98,W,1.5,U,202.5
"Apr 5, 2016",@ Memphis,REG,L,108-92,L,-3.5,U,200.5
"Apr 7, 2016",@ Miami,REG,L,106-98,L,6.0,U,204.5
"Apr 9, 2016",vs Cleveland,REG,W,105-102,W,7.0,O,204.5
"Apr 11, 2016",@ New Orleans,REG,W,121-116,P,-5.0,O,204.5
"Apr 13, 2016",vs Philadelphia,REG,W,115-105,W,-9.5,O,210.0
