Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Oct 28, 2015",vs New Orleans,REG,W,112-94,W,-2.5,U,206.5
"Oct 30, 2015",@ Phoenix,REG,L,110-92,L,4.5,U,204.5
"Oct 31, 2015",vs Phoenix,REG,L,101-90,L,-1.5,U,204.0
"Nov 2, 2015",@ Minnesota,REG,W,106-101,W,4.0,O,203.5
"Nov 4, 2015",@ Utah,REG,W,108-92,W,7.0,O,189.5
"Nov 5, 2015",vs Memphis,REG,W,115-96,W,4.5,O,193.0
"Nov 8, 2015",vs Detroit,REG,L,120-103,L,-1.5,O,199.5
"Nov 9, 2015",@ Denver,REG,L,108-104,L,-1.0,O,206.0
"Nov 11, 2015",vs San Antonio,REG,L,113-101,L,6.5,O,205.5
"Nov 13, 2015",@ Memphis,REG,L,101-100,W,6.5,O,193.5
"Nov 15, 2015",@ Charlotte,REG,L,106-94,L,5.0,U,205.5
"Nov 16, 2015",@ San Antonio,REG,L,93-80,L,12.0,U,200.5
"Nov 18, 2015",@ Houston,REG,L,108-103,W,7.0,O,210.5
"Nov 20, 2015",vs LA Clippers,REG,W,102-91,W,4.5,U,210.0
"Nov 22, 2015",@ LA Lakers,REG,W,107-93,W,-2.5,U,204.5
"Nov 24, 2015",vs Chicago,REG,L,93-88,L,2.5,U,201.5
"Nov 28, 2015",vs LA Lakers,REG,W,108-96,W,-8.5,O,201.5
"Nov 30, 2015",@ LA Clippers,REG,L,102-87,L,7.0,U,206.0
"Dec 1, 2015",vs Dallas,REG,L,115-112,L,-1.5,O,201.5
"Dec 3, 2015",vs Indiana,REG,W,123-111,W,2.5,O,202.5
"Dec 5, 2015",@ Minnesota,REG,W,109-103,W,1.5,O,204.0
"Dec 7, 2015",@ Milwaukee,REG,L,90-88,L,-1.0,U,198.0
"Dec 8, 2015",@ Cleveland,REG,L,105-100,W,9.0,O,200.0
"Dec 11, 2015",@ Phoenix,REG,W,106-96,W,4.0,U,210.0
"Dec 12, 2015",vs New York,REG,L,112-110,L,-3.5,O,198.0
"Dec 14, 2015",vs New Orleans,REG,W,105-101,W,-3.0,U,211.0
"Dec 16, 2015",@ Oklahoma City,REG,L,106-90,L,10.0,U,207.5
"Dec 18, 2015",@ Orlando,REG,L,102-94,L,4.0,U,201.0
"Dec 20, 2015",@ Miami,REG,L,116-109,L,5.0,O,192.5
"Dec 21, 2015",@ Atlanta,REG,L,106-97,W,11.0,O,195.5
"Dec 23, 2015",@ New Orleans,REG,L,115-89,L,7.5,O,203.5
"Dec 26, 2015",vs Cleveland,REG,W,105-76,W,7.5,U,195.5
"Dec 27, 2015",@ Sacramento,REG,W,98-94,W,9.0,U,209.0
"Dec 30, 2015",vs Denver,REG,W,110-103,W,-6.5,O,201.5
"Dec 31, 2015",@ Utah,REG,L,109-96,L,3.0,O,188.0
"Jan 3, 2016",@ Denver,REG,W,112-106,W,-2.0,O,203.5
"Jan 4, 2016",vs Memphis,REG,L,91-78,L,1.5,U,195.5
"Jan 6, 2016",vs LA Clippers,REG,L,109-98,L,3.5,O,205.5
"Jan 8, 2016",vs Golden State,REG,L,128-108,L,9.0,O,215.0
"Jan 10, 2016",vs Oklahoma City,REG,W,115-110,W,7.5,O,215.5
"Jan 13, 2016",vs Utah,REG,W,99-85,W,-3.5,U,192.5
"Jan 15, 2016",@ Brooklyn,REG,W,116-104,W,-4.0,O,204.5
"Jan 16, 2016",@ Philadelphia,REG,L,114-89,L,-6.0,U,207.0
"Jan 18, 2016",@ Washington,REG,W,108-98,W,4.0,U,208.5
"Jan 20, 2016",vs Atlanta,REG,L,104-98,L,1.0,U,211.5
"Jan 23, 2016",vs LA Lakers,REG,W,121-103,W,-11.5,O,209.5
"Jan 26, 2016",vs Sacramento,REG,W,112-97,W,-5.0,U,214.0
"Jan 29, 2016",vs Charlotte,REG,W,109-91,W,-6.0,U,206.5
"Jan 31, 2016",vs Minnesota,REG,W,96-93,L,-6.5,U,208.5
"Feb 2, 2016",vs Milwaukee,REG,W,107-95,W,-7.0,U,206.0
"Feb 4, 2016",vs Toronto,REG,L,110-103,L,-1.5,O,206.5
"Feb 6, 2016",@ Houston,REG,W,96-79,W,5.0,U,219.0
"Feb 8, 2016",@ Memphis,REG,W,112-106,W,3.0,O,199.0
"Feb 10, 2016",vs Houston,REG,W,116-103,W,-4.5,O,215.0
"Feb 19, 2016",vs Golden State,REG,W,137-105,W,8.0,O,225.0
"Feb 21, 2016",vs Utah,REG,W,115-111,W,-3.0,O,196.5
"Feb 23, 2016",vs Brooklyn,REG,W,112-104,L,-11.5,O,212.0
"Feb 25, 2016",vs Houston,REG,L,119-105,L,-4.0,O,218.5
"Feb 27, 2016",@ Chicago,REG,W,103-95,W,-4.5,U,209.5
"Feb 28, 2016",@ Indiana,REG,W,111-102,W,6.0,O,207.5
"Mar 1, 2016",@ New York,REG,W,104-85,W,-4.5,U,209.5
"Mar 2, 2016",@ Boston,REG,L,116-93,L,6.0,U,219.5
"Mar 4, 2016",@ Toronto,REG,L,117-115,W,5.5,O,207.5
"Mar 6, 2016",@ Detroit,REG,L,123-103,L,-1.5,O,207.5
"Mar 8, 2016",vs Washington,REG,W,116-109,W,-5.5,O,213.5
"Mar 11, 2016",@ Golden State,REG,L,128-112,L,14.0,O,228.0
"Mar 12, 2016",vs Orlando,REG,W,121-84,W,-8.5,U,215.5
"Mar 14, 2016",@ Oklahoma City,REG,L,128-94,L,7.5,O,217.0
"Mar 17, 2016",@ San Antonio,REG,L,118-110,W,11.5,O,204.5
"Mar 18, 2016",@ New Orleans,REG,W,117-112,W,-2.0,O,220.0
"Mar 20, 2016",@ Dallas,REG,L,132-120,L,-1.5,O,214.0
"Mar 23, 2016",vs Dallas,REG,W,109-103,L,-6.5,U,214.0
"Mar 24, 2016",@ LA Clippers,REG,L,96-94,W,6.0,U,214.5
"Mar 26, 2016",vs Philadelphia,REG,W,108-105,L,-15.0,U,219.0
"Mar 28, 2016",vs Sacramento,REG,W,105-93,L,-13.0,U,220.5
"Mar 31, 2016",vs Boston,REG,W,116-109,W,-2.5,O,213.0
"Apr 2, 2016",vs Miami,REG,W,110-93,W,-6.5,U,209.0
"Apr 3, 2016",@ Golden State,REG,L,136-111,L,11.5,O,227.0
"Apr 5, 2016",@ Sacramento,REG,W,115-107,W,-4.0,U,222.5
"Apr 6, 2016",vs Oklahoma City,REG,W,120-115,L,-8.0,O,213.5
"Apr 9, 2016",vs Minnesota,REG,L,106-105,L,-8.5,U,216.0
"Apr 13, 2016",vs Denver,REG,W,107-99,L,-10.0,U,217.0
"Apr 17, 2016",@ LA Clippers,PST,L,115-95,L,8.5,U,210.5
"Apr 20, 2016",@ LA Clippers,PST,L,102-81,L,8.5,U,210.5
"Apr 23, 2016",vs LA Clippers,PST,W,96-88,W,1.5,U,208.5
"Apr 25, 2016",vs LA Clippers,PST,W,98-84,W,4.0,U,205.0
"Apr 27, 2016",@ LA Clippers,PST,W,108-98,W,-2.5,O,195.5
"Apr 29, 2016",vs LA Clippers,PST,W,106-103,L,-9.5,O,199.0
"May 1, 2016",@ Golden State,PST,L,118-106,L,9.5,O,210.5
"May 3, 2016",@ Golden State,PST,L,110-99,L,9.0,U,212.0
"May 7, 2016",vs Golden State,PST,W,120-108,W,3.0,O,212.5
"May 9, 2016",vs Golden State,PST,L,132-125,L,6.0,O,215.0
"May 11, 2016",@ Golden State,PST,L,125-121,W,13.5,O,217.5
