Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Feb 23, 2016",@ Utah,REG,L,117-114,W,4.5,O,203.0
"Feb 25, 2016",@ Portland,REG,W,119-105,W,4.0,O,218.5
"Feb 27, 2016",vs San Antonio,REG,L,104-94,L,5.5,U,213.0
"Feb 29, 2016",@ Milwaukee,REG,L,128-121,L,-3.0,O,215.0
"Mar 2, 2016",vs New Orleans,REG,W,100-95,L,-6.0,U,222.0
"Mar 5, 2016",@ Chicago,REG,L,108-100,L,1.5,U,216.5
"Mar 6, 2016",@ Toronto,REG,W,113-107,W,7.5,O,214.5
"Mar 9, 2016",@ Philadelphia,REG,W,118-104,W,-9.5,O,221.5
"Mar 11, 2016",@ Boston,REG,W,102-98,W,4.5,U,224.5
"Mar 12, 2016",@ Charlotte,REG,L,125-109,L,5.0,O,216.0
"Mar 14, 2016",vs Memphis,REG,W,130-81,W,-11.5,O,207.5
"Mar 16, 2016",vs LA Clippers,REG,L,122-106,L,-3.5,O,217.0
"Mar 18, 2016",vs Minnesota,REG,W,116-111,L,-9.0,O,224.0
"Mar 19, 2016",@ Atlanta,REG,L,109-97,L,7.0,U,215.0
"Mar 22, 2016",@ Oklahoma City,REG,L,111-107,W,9.0,U,226.0
"Mar 23, 2016",vs Utah,REG,L,89-87,L,-1.5,U,200.5
"Mar 25, 2016",vs Toronto,REG,W,112-109,W,1.0,O,210.0
"Mar 27, 2016",@ Indiana,REG,L,104-101,L,1.5,U,210.5
"Mar 29, 2016",@ Cleveland,REG,W,106-100,W,2.0,U,212.0
"Mar 31, 2016",vs Chicago,REG,L,103-100,L,-6.5,U,217.0
"Apr 3, 2016",vs Oklahoma City,REG,W,118-110,W,3.0,O,221.5
"Apr 6, 2016",@ Dallas,REG,L,88-86,L,-1.5,U,206.5
"Apr 7, 2016",vs Phoenix,REG,L,124-115,L,-12.5,O,212.5
"Apr 10, 2016",vs LA Lakers,REG,W,130-110,W,-14.5,O,213.0
"Apr 11, 2016",@ Minnesota,REG,W,129-105,W,-3.5,O,216.5
"Apr 13, 2016",vs Sacramento,REG,W,116-81,W,-15.0,U,220.0
"Apr 16, 2016",@ Golden State,PST,L,104-78,L,13.0,U,225.0
"Apr 18, 2016",@ Golden State,PST,L,115-106,L,8.5,O,211.5
"Apr 21, 2016",vs Golden State,PST,W,97-96,W,3.5,U,215.5
"Apr 24, 2016",vs Golden State,PST,L,121-94,L,8.5,U,217.5
"Apr 27, 2016",@ Golden State,PST,L,114-81,L,9.0,U,212.5
