Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Jan 11, 2016",@ Chicago,REG,W,114-100,W,8.5,O,208.0
"Jan 13, 2016",vs Milwaukee,REG,W,106-101,L,-5.5,P,207.0
"Jan 15, 2016",@ Indiana,REG,W,118-104,W,7.0,O,208.5
"Jan 16, 2016",vs Boston,REG,L,119-117,P,2.0,O,211.0
"Jan 18, 2016",vs Portland,REG,L,108-98,L,-4.0,U,208.5
"Jan 20, 2016",vs Miami,REG,W,106-87,W,-6.0,U,193.5
"Jan 25, 2016",vs Boston,REG,L,116-91,L,-2.5,U,213.5
"Jan 26, 2016",@ Toronto,REG,L,106-89,L,8.0,U,206.0
"Jan 28, 2016",vs Denver,REG,L,117-113,L,-7.5,O,212.0
"Jan 30, 2016",@ Houston,REG,W,123-122,W,4.5,O,219.0
"Feb 1, 2016",@ Oklahoma City,REG,L,114-98,L,10.0,U,223.0
"Feb 3, 2016",vs Golden State,REG,L,134-121,L,10.0,O,227.0
"Feb 5, 2016",vs Philadelphia,REG,W,106-94,W,-8.5,U,213.5
"Feb 6, 2016",@ Charlotte,REG,L,108-104,W,5.5,O,210.5
"Feb 9, 2016",@ New York,REG,W,111-108,W,-1.5,O,207.5
"Feb 11, 2016",@ Milwaukee,REG,L,99-92,L,1.5,U,214.5
"Feb 18, 2016",vs Utah,REG,W,103-89,W,2.0,U,196.0
"Feb 19, 2016",vs Detroit,REG,W,98-86,W,-2.0,U,209.0
"Feb 20, 2016",@ Miami,REG,L,114-94,L,-1.5,O,201.5
"Feb 23, 2016",vs New Orleans,REG,W,109-89,W,-5.0,U,217.5
"Feb 24, 2016",@ Chicago,REG,L,109-104,L,-1.5,O,211.0
"Feb 26, 2016",@ Philadelphia,REG,W,103-94,W,-7.5,U,216.5
"Feb 28, 2016",vs Cleveland,REG,W,113-99,W,2.5,O,205.0
"Feb 29, 2016",vs Philadelphia,REG,W,116-108,L,-12.5,O,214.5
"Mar 2, 2016",@ Minnesota,REG,W,104-98,W,-2.5,U,219.0
"Mar 4, 2016",@ Cleveland,REG,L,108-83,L,8.0,U,211.0
"Mar 5, 2016",vs Indiana,REG,L,100-99,L,-2.5,U,207.0
"Mar 8, 2016",@ Portland,REG,L,116-109,L,5.5,O,213.5
"Mar 11, 2016",@ Utah,REG,L,114-93,L,3.5,O,196.0
"Mar 12, 2016",@ Denver,REG,L,116-100,L,1.5,O,212.5
"Mar 14, 2016",vs Detroit,REG,W,124-81,W,-2.0,U,210.5
"Mar 16, 2016",vs Chicago,REG,W,117-96,W,-5.0,U,213.5
"Mar 17, 2016",@ Philadelphia,REG,W,99-94,L,-9.0,U,214.5
"Mar 19, 2016",vs New York,REG,W,99-89,W,-8.0,U,206.5
"Mar 21, 2016",@ Atlanta,REG,W,117-102,W,7.0,O,208.5
"Mar 23, 2016",vs Atlanta,REG,L,122-101,L,-1.0,O,207.5
"Mar 25, 2016",vs Minnesota,REG,L,132-129,L,-9.0,O,218.0
"Mar 27, 2016",@ LA Lakers,REG,W,101-88,W,-9.0,U,213.5
"Mar 29, 2016",@ Golden State,REG,L,102-94,W,12.5,U,226.0
"Mar 30, 2016",@ Sacramento,REG,L,120-111,L,-1.5,O,218.0
"Apr 1, 2016",@ Phoenix,REG,W,106-99,L,-9.0,U,213.0
"Apr 3, 2016",@ LA Clippers,REG,L,114-109,W,6.5,O,206.0
"Apr 6, 2016",vs Brooklyn,REG,W,121-103,W,-11.5,O,208.5
"Apr 8, 2016",@ Detroit,REG,L,112-99,L,6.0,O,203.5
"Apr 10, 2016",vs Charlotte,REG,W,113-98,W,5.0,O,205.0
"Apr 11, 2016",@ Brooklyn,REG,W,120-111,W,-6.5,O,213.5
"Apr 13, 2016",vs Atlanta,REG,W,109-98,W,9.0,U,210.0
