Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Oct 28, 2015",vs Charlotte,REG,W,104-94,W,-6.0,O,194.0
"Oct 30, 2015",@ Cleveland,REG,L,102-92,L,4.5,U,200.5
"Nov 1, 2015",vs Houston,REG,W,109-89,W,-4.0,U,207.5
"Nov 3, 2015",vs Atlanta,REG,L,98-92,L,-3.5,U,197.0
"Nov 5, 2015",@ Minnesota,REG,W,96-84,W,-4.0,U,197.0
"Nov 6, 2015",@ Indiana,REG,L,90-87,L,0.0,U,195.0
"Nov 8, 2015",vs Toronto,REG,W,96-76,W,-2.5,U,190.5
"Nov 10, 2015",vs LA Lakers,REG,W,101-88,W,-11.0,U,200.0
"Nov 12, 2015",vs Utah,REG,W,92-91,L,-4.0,U,184.0
"Nov 17, 2015",vs Minnesota,REG,L,103-91,L,-8.5,U,198.5
"Nov 19, 2015",vs Sacramento,REG,W,116-109,L,-10.0,O,202.5
"Nov 21, 2015",vs Philadelphia,REG,W,96-91,L,-12.5,U,194.5
"Nov 23, 2015",vs New York,REG,W,95-78,W,-5.0,U,189.5
"Nov 25, 2015",@ Detroit,REG,L,104-81,L,1.5,U,189.5
"Nov 27, 2015",@ New York,REG,W,97-78,W,-1.0,U,187.0
"Nov 30, 2015",vs Boston,REG,L,105-95,L,-4.0,O,192.5
"Dec 3, 2015",vs Oklahoma City,REG,W,97-95,W,4.0,U,203.5
"Dec 5, 2015",vs Cleveland,REG,W,99-84,W,-5.0,U,188.0
"Dec 7, 2015",vs Washington,REG,L,114-103,L,-8.0,O,196.5
"Dec 9, 2015",@ Charlotte,REG,L,99-81,L,-1.0,U,192.0
"Dec 11, 2015",@ Indiana,REG,L,96-83,L,4.5,U,196.5
"Dec 13, 2015",vs Memphis,REG,W,100-97,P,-3.0,O,189.0
"Dec 14, 2015",@ Atlanta,REG,W,100-88,W,6.0,U,192.5
"Dec 16, 2015",@ Brooklyn,REG,W,104-98,W,-5.5,O,191.5
"Dec 18, 2015",vs Toronto,REG,L,108-94,L,-4.5,O,187.5
"Dec 20, 2015",vs Portland,REG,W,116-109,W,-5.0,O,192.5
"Dec 22, 2015",vs Detroit,REG,L,93-92,L,-2.5,U,195.0
"Dec 25, 2015",vs New Orleans,REG,W,94-88,W,-4.0,U,200.0
"Dec 26, 2015",@ Orlando,REG,W,108-101,W,5.0,O,192.5
"Dec 28, 2015",vs Brooklyn,REG,L,111-105,L,-7.5,O,195.0
"Dec 29, 2015",@ Memphis,REG,L,99-90,L,4.5,U,189.5
"Jan 1, 2016",vs Dallas,REG,W,106-82,W,-2.0,U,196.0
"Jan 3, 2016",@ Washington,REG,W,97-75,W,-1.5,U,197.5
"Jan 4, 2016",vs Indiana,REG,W,103-100,W,-1.5,O,193.5
"Jan 6, 2016",vs New York,REG,L,98-90,L,-7.5,U,193.0
"Jan 8, 2016",@ Phoenix,REG,W,103-95,W,-5.0,O,197.5
"Jan 9, 2016",@ Utah,REG,L,98-83,L,-1.5,U,182.5
"Jan 11, 2016",@ Golden State,REG,L,111-103,W,14.5,O,209.5
"Jan 13, 2016",@ LA Clippers,REG,L,104-90,L,3.0,U,197.5
"Jan 15, 2016",@ Denver,REG,W,98-95,W,-2.0,O,189.5
"Jan 17, 2016",@ Oklahoma City,REG,L,99-74,L,9.5,U,201.0
"Jan 19, 2016",vs Milwaukee,REG,L,91-79,L,-4.5,U,192.0
"Jan 20, 2016",@ Washington,REG,L,106-87,L,6.0,U,193.5
"Jan 22, 2016",@ Toronto,REG,L,101-81,L,10.5,U,190.0
"Jan 25, 2016",@ Chicago,REG,W,89-84,W,6.5,U,192.0
"Jan 26, 2016",@ Brooklyn,REG,W,102-98,W,-3.5,O,192.0
"Jan 29, 2016",@ Milwaukee,REG,W,107-103,W,-1.0,O,194.0
"Jan 31, 2016",vs Atlanta,REG,W,105-87,W,3.0,U,197.5
"Feb 2, 2016",@ Houston,REG,L,115-102,L,4.5,O,211.0
"Feb 3, 2016",@ Dallas,REG,W,93-90,W,2.5,U,194.5
"Feb 5, 2016",@ Charlotte,REG,W,98-95,W,4.0,U,194.5
"Feb 7, 2016",vs LA Clippers,REG,L,100-93,L,1.0,U,195.0
"Feb 9, 2016",vs San Antonio,REG,L,119-101,L,6.5,O,196.0
"Feb 19, 2016",@ Atlanta,REG,W,115-111,W,10.0,O,197.0
"Feb 20, 2016",vs Washington,REG,W,114-94,W,1.5,O,201.5
"Feb 22, 2016",vs Indiana,REG,W,101-93,W,-1.5,U,202.5
"Feb 24, 2016",vs Golden State,REG,L,118-112,W,9.0,O,218.5
"Feb 27, 2016",@ Boston,REG,L,101-89,L,6.0,U,209.5
"Feb 28, 2016",@ New York,REG,W,98-81,W,-2.0,U,197.0
"Mar 1, 2016",vs Chicago,REG,W,129-111,W,-6.0,O,201.5
"Mar 3, 2016",vs Phoenix,REG,W,108-92,W,-14.0,U,208.5
"Mar 4, 2016",@ Philadelphia,REG,W,112-102,W,-9.5,O,209.0
"Mar 6, 2016",vs Philadelphia,REG,W,103-98,L,-14.0,U,210.5
"Mar 9, 2016",@ Milwaukee,REG,L,114-108,L,-3.0,O,199.0
"Mar 11, 2016",@ Chicago,REG,W,118-96,W,-4.0,O,199.5
