Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Oct 28, 2015",@ Miami,REG,L,104-94,L,6.0,O,194.0
"Oct 30, 2015",@ Atlanta,REG,L,97-94,W,4.0,U,194.0
"Nov 1, 2015",vs Atlanta,REG,L,94-92,P,2.0,U,195.0
"Nov 3, 2015",vs Chicago,REG,W,130-105,W,4.0,O,194.0
"Nov 5, 2015",@ Dallas,REG,W,108-94,W,4.0,O,200.5
"Nov 7, 2015",@ San Antonio,REG,L,114-94,L,9.5,O,193.5
"Nov 10, 2015",@ Minnesota,REG,W,104-95,W,-3.5,U,202.0
"Nov 11, 2015",vs New York,REG,W,95-93,L,-6.5,U,200.5
"Nov 13, 2015",@ Chicago,REG,L,102-97,W,6.5,U,200.0
"Nov 15, 2015",vs Portland,REG,W,106-94,W,-5.0,U,205.5
"Nov 17, 2015",@ New York,REG,L,102-94,L,1.0,P,196.0
"Nov 18, 2015",vs Brooklyn,REG,W,116-111,L,-6.5,O,194.0
"Nov 20, 2015",vs Philadelphia,REG,W,113-88,W,-11.0,O,198.0
"Nov 23, 2015",vs Sacramento,REG,W,127-122,W,-3.5,O,211.0
"Nov 25, 2015",vs Washington,REG,W,101-87,W,-3.5,U,209.0
"Nov 27, 2015",vs Cleveland,REG,L,95-90,L,4.0,U,204.0
"Nov 29, 2015",vs Milwaukee,REG,W,87-82,L,-6.5,U,201.0
"Dec 2, 2015",vs Golden State,REG,L,116-99,L,9.0,O,207.5
"Dec 5, 2015",@ Chicago,REG,W,102-96,W,5.5,O,195.5
"Dec 7, 2015",vs Detroit,REG,W,104-84,W,-2.5,U,197.5
"Dec 9, 2015",vs Miami,REG,W,99-81,W,1.0,U,192.0
"Dec 11, 2015",@ Memphis,REG,W,123-99,W,3.0,O,192.5
"Dec 12, 2015",vs Boston,REG,L,98-93,L,-3.0,U,202.5
"Dec 16, 2015",@ Orlando,REG,L,113-98,L,-1.0,O,198.0
"Dec 17, 2015",vs Toronto,REG,W,109-99,W,3.0,O,194.0
"Dec 19, 2015",@ Washington,REG,L,109-101,L,-1.5,O,206.0
"Dec 21, 2015",@ Houston,REG,L,102-95,L,3.5,U,208.0
"Dec 23, 2015",vs Boston,REG,L,102-89,L,-1.5,U,204.5
"Dec 26, 2015",vs Memphis,REG,W,98-92,W,-2.5,U,192.5
"Dec 28, 2015",vs LA Lakers,REG,W,108-98,L,-12.0,O,203.5
"Dec 30, 2015",vs LA Clippers,REG,L,122-117,L,2.5,O,201.0
"Jan 1, 2016",@ Toronto,REG,L,104-94,L,6.0,O,196.5
"Jan 2, 2016",vs Oklahoma City,REG,L,109-90,L,9.0,U,210.0
"Jan 4, 2016",@ Golden State,REG,L,111-101,W,12.0,U,212.5
"Jan 6, 2016",@ Phoenix,REG,L,111-102,L,-2.0,O,203.5
"Jan 9, 2016",@ LA Clippers,REG,L,97-83,L,8.5,U,203.0
"Jan 10, 2016",@ Denver,REG,L,95-92,L,-1.5,U,198.0
"Jan 13, 2016",vs Atlanta,REG,W,107-84,W,2.5,U,206.5
"Jan 15, 2016",@ New Orleans,REG,L,109-107,W,3.5,O,202.0
"Jan 16, 2016",vs Milwaukee,REG,L,105-92,L,-5.5,U,198.0
"Jan 18, 2016",vs Utah,REG,W,124-119,W,-3.5,O,186.0
"Jan 20, 2016",@ Oklahoma City,REG,L,109-95,L,9.5,U,206.5
"Jan 22, 2016",@ Orlando,REG,W,120-116,W,5.0,O,196.5
"Jan 23, 2016",vs New York,REG,W,97-84,W,1.5,U,200.0
"Jan 25, 2016",@ Sacramento,REG,W,129-128,W,8.0,O,214.0
"Jan 27, 2016",@ Utah,REG,L,102-73,L,6.5,U,193.0
"Jan 29, 2016",@ Portland,REG,L,109-91,L,6.0,U,206.5
"Jan 31, 2016",@ LA Lakers,REG,W,101-82,W,-4.0,U,201.0
"Feb 3, 2016",vs Cleveland,REG,W,106-97,W,8.0,O,202.0
"Feb 5, 2016",vs Miami,REG,L,98-95,L,-4.0,U,194.5
"Feb 6, 2016",vs Washington,REG,W,108-104,L,-5.5,O,210.5
"Feb 8, 2016",vs Chicago,REG,W,108-91,W,-7.5,U,199.5
"Feb 10, 2016",@ Indiana,REG,W,117-95,W,3.5,O,201.0
"Feb 19, 2016",@ Milwaukee,REG,W,98-95,W,-1.5,U,200.5
"Feb 21, 2016",@ Brooklyn,REG,W,104-96,W,-7.0,U,204.0
