Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Oct 28, 2015",vs Washington,REG,L,88-87,W,4.0,U,202.5
"Oct 30, 2015",vs Oklahoma City,REG,L,139-136,W,7.5,O,205.5
"Nov 1, 2015",@ Chicago,REG,L,92-87,W,8.0,U,199.0
"Nov 3, 2015",@ New Orleans,REG,W,103-94,W,5.0,U,205.5
"Nov 4, 2015",@ Houston,REG,L,119-114,W,9.0,O,207.5
"Nov 6, 2015",vs Toronto,REG,W,92-87,W,6.0,U,196.5
"Nov 7, 2015",@ Philadelphia,REG,W,105-97,W,-3.0,O,191.5
"Nov 9, 2015",@ Indiana,REG,L,97-84,L,4.5,U,195.5
"Nov 11, 2015",vs LA Lakers,REG,W,101-99,L,-8.0,U,201.5
"Nov 13, 2015",vs Utah,REG,W,102-93,W,1.5,O,188.5
"Nov 14, 2015",@ Washington,REG,L,108-99,L,5.5,O,203.5
"Nov 18, 2015",vs Minnesota,REG,W,104-101,L,-5.0,O,204.0
"Nov 21, 2015",vs Sacramento,REG,L,97-91,L,-3.0,U,209.5
"Nov 23, 2015",@ Cleveland,REG,L,117-103,L,8.0,O,199.5
"Nov 25, 2015",vs New York,REG,W,100-91,W,-1.5,U,195.0
"Nov 27, 2015",vs Milwaukee,REG,W,114-90,W,-3.5,O,199.0
"Nov 29, 2015",vs Boston,REG,W,110-91,W,2.0,U,201.5
"Dec 1, 2015",@ Minnesota,REG,W,96-93,W,1.5,U,202.5
"Dec 3, 2015",@ Utah,REG,W,103-94,W,4.0,O,192.5
"Dec 5, 2015",@ LA Clippers,REG,L,103-101,W,2.5,O,198.0
"Dec 8, 2015",@ Denver,REG,W,85-74,W,-4.0,U,199.0
"Dec 9, 2015",@ Phoenix,REG,L,107-104,W,4.5,O,206.0
"Dec 11, 2015",vs Cleveland,REG,L,111-76,L,3.5,U,196.0
"Dec 14, 2015",@ Brooklyn,REG,W,105-82,W,-3.5,U,197.5
"Dec 16, 2015",vs Charlotte,REG,W,113-98,W,1.0,O,198.0
"Dec 18, 2015",vs Portland,REG,W,102-94,W,-4.0,U,201.0
