Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Apr 8, 2016",@ Denver,REG,L,102-98,L,1.5,O,198.5
"Apr 10, 2016",vs Golden State,REG,L,92-86,L,-3.5,U,206.0
"Apr 12, 2016",vs Oklahoma City,REG,W,102-98,L,-13.0,U,202.5
"Apr 13, 2016",@ Dallas,REG,W,96-91,W,5.0,U,187.5
"Apr 17, 2016",vs Memphis,PST,W,106-74,W,-16.5,U,188.5
"Apr 19, 2016",vs Memphis,PST,W,94-68,W,-17.5,U,186.0
"Apr 22, 2016",@ Memphis,PST,W,96-87,L,-12.0,U,184.0
"Apr 24, 2016",@ Memphis,PST,W,116-95,W,-13.5,O,181.5
"Apr 30, 2016",vs Oklahoma City,PST,W,124-92,W,-6.5,O,200.0
"May 2, 2016",vs Oklahoma City,PST,L,98-97,L,-7.5,U,200.0
"May 6, 2016",@ Oklahoma City,PST,W,100-96,W,-2.5,U,200.0
"May 8, 2016",@ Oklahoma City,PST,L,111-97,L,2.0,O,199.0
"May 10, 2016",vs Oklahoma City,PST,L,95-91,L,-7.5,U,199.0
"May 12, 2016",@ Oklahoma City,PST,L,113-99,L,0.0,O,197.5
