Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Feb 10, 2016",@ New Orleans,REG,L,100-96,L,1.5,O,194.0
"Feb 18, 2016",@ Washington,REG,L,103-89,L,-2.0,U,196.0
"Feb 19, 2016",vs Boston,REG,W,111-93,W,-1.0,O,195.5
"Feb 21, 2016",@ Portland,REG,L,115-111,L,3.0,O,196.5
"Feb 23, 2016",vs Houston,REG,W,117-114,L,-4.5,O,203.0
"Feb 25, 2016",vs San Antonio,REG,L,96-78,L,3.0,U,193.5
"Feb 27, 2016",vs Brooklyn,REG,L,98-96,L,-11.5,U,198.5
"Feb 29, 2016",@ Boston,REG,L,100-95,L,4.5,U,205.0
"Mar 2, 2016",@ Toronto,REG,L,104-94,L,5.0,O,193.5
"Mar 4, 2016",@ Memphis,REG,L,94-88,L,-1.0,U,192.0
"Mar 5, 2016",@ New Orleans,REG,W,106-94,W,1.0,O,195.5
"Mar 8, 2016",vs Atlanta,REG,L,91-84,L,-2.5,U,192.5
"Mar 9, 2016",@ Golden State,REG,L,115-94,L,14.0,P,209.0
"Mar 11, 2016",vs Washington,REG,W,114-93,W,-3.5,O,196.0
"Mar 13, 2016",@ Sacramento,REG,W,108-99,W,-1.0,U,207.5
"Mar 14, 2016",vs Cleveland,REG,W,94-85,W,6.5,U,193.5
"Mar 17, 2016",vs Phoenix,REG,W,103-69,W,-9.0,U,198.5
"Mar 19, 2016",@ Chicago,REG,L,92-85,L,1.0,U,195.0
"Mar 20, 2016",@ Milwaukee,REG,W,94-85,W,-1.5,U,189.0
"Mar 23, 2016",@ Houston,REG,W,89-87,W,1.5,U,200.5
"Mar 24, 2016",@ Oklahoma City,REG,L,113-91,L,9.5,O,199.0
"Mar 26, 2016",@ Minnesota,REG,W,93-84,W,-8.0,U,196.0
"Mar 28, 2016",vs LA Lakers,REG,W,123-75,W,-13.5,O,189.0
"Mar 30, 2016",vs Golden State,REG,L,103-96,L,4.5,U,203.5
"Apr 1, 2016",vs Minnesota,REG,W,98-85,W,-7.0,U,192.0
"Apr 3, 2016",@ Phoenix,REG,W,101-86,W,-9.0,U,192.5
"Apr 5, 2016",vs San Antonio,REG,L,88-86,W,3.5,U,182.5
"Apr 8, 2016",vs LA Clippers,REG,L,102-99,L,-13.5,O,184.0
"Apr 10, 2016",@ Denver,REG,W,100-84,W,-6.5,U,191.5
"Apr 11, 2016",vs Dallas,REG,L,101-92,L,-7.0,O,182.5
"Apr 13, 2016",@ LA Lakers,REG,L,101-96,L,-4.0,O,196.5
