Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Oct 28, 2015",vs Indiana,REG,W,106-99,W,-5.5,O,199.5
"Oct 30, 2015",@ Boston,REG,W,113-103,W,2.0,O,200.0
"Nov 1, 2015",vs Milwaukee,REG,W,106-87,W,-6.0,U,200.0
"Nov 3, 2015",@ Dallas,REG,W,102-91,W,-2.0,U,205.5
"Nov 4, 2015",@ Oklahoma City,REG,W,103-98,W,8.0,U,212.0
"Nov 6, 2015",@ Orlando,REG,L,92-87,L,-6.0,U,196.5
"Nov 8, 2015",@ Miami,REG,L,96-76,L,2.5,U,190.5
"Nov 10, 2015",vs New York,REG,L,111-109,L,-7.5,O,196.5
"Nov 11, 2015",@ Philadelphia,REG,W,119-103,W,-9.5,O,196.0
"Nov 13, 2015",vs New Orleans,REG,W,100-81,W,-10.0,U,205.0
"Nov 15, 2015",@ Sacramento,REG,L,107-101,L,-2.0,U,208.5
"Nov 17, 2015",@ Golden State,REG,L,115-110,W,9.5,O,209.0
"Nov 18, 2015",@ Utah,REG,L,93-89,P,4.0,U,191.5
"Nov 20, 2015",@ LA Lakers,REG,W,102-91,W,-7.0,U,203.5
"Nov 22, 2015",@ LA Clippers,REG,W,91-80,W,6.5,U,204.0
"Nov 25, 2015",vs Cleveland,REG,W,103-99,W,3.0,O,200.5
"Nov 28, 2015",@ Washington,REG,W,84-82,L,-3.5,U,201.0
"Nov 29, 2015",vs Phoenix,REG,L,107-102,L,-3.0,O,202.5
"Dec 2, 2015",@ Atlanta,REG,W,96-86,W,4.0,U,196.5
"Dec 3, 2015",vs Denver,REG,L,106-105,L,-10.0,O,191.0
"Dec 5, 2015",vs Golden State,REG,L,112-109,W,7.5,O,210.5
"Dec 7, 2015",vs LA Lakers,REG,W,102-93,L,-11.5,U,198.5
"Dec 9, 2015",vs San Antonio,REG,W,97-94,W,6.0,O,187.5
"Dec 11, 2015",vs Milwaukee,REG,W,90-83,L,-7.5,U,191.5
"Dec 13, 2015",vs Philadelphia,REG,W,96-76,W,-11.5,U,192.5
"Dec 14, 2015",@ Indiana,REG,L,106-90,L,4.5,U,200.5
"Dec 17, 2015",@ Charlotte,REG,L,109-99,L,-3.0,O,194.0
"Dec 18, 2015",@ Miami,REG,W,108-94,W,4.5,O,187.5
"Dec 20, 2015",vs Sacramento,REG,L,104-94,L,-5.5,U,207.5
"Dec 22, 2015",vs Dallas,REG,W,103-99,L,-4.5,O,196.0
"Dec 26, 2015",@ Milwaukee,REG,W,111-90,W,-2.5,O,193.0
"Dec 28, 2015",@ Chicago,REG,L,104-97,L,1.5,O,198.0
"Dec 30, 2015",vs Washington,REG,W,94-91,L,-7.5,U,203.5
"Jan 1, 2016",vs Charlotte,REG,W,104-94,W,-6.0,O,196.5
"Jan 3, 2016",vs Chicago,REG,L,115-113,L,-4.0,O,195.5
"Jan 4, 2016",@ Cleveland,REG,L,122-100,L,8.0,O,194.0
"Jan 6, 2016",@ Brooklyn,REG,W,91-74,W,-7.0,U,195.0
"Jan 8, 2016",@ Washington,REG,W,97-88,W,-2.0,U,202.5
"Jan 9, 2016",@ Philadelphia,REG,W,108-95,W,-9.0,O,202.0
"Jan 14, 2016",@ Orlando,REG,W,106-103,L,-4.5,O,193.0
"Jan 18, 2016",vs Brooklyn,REG,W,112-100,W,-11.0,O,195.0
"Jan 20, 2016",vs Boston,REG,W,115-109,W,-3.5,O,201.5
"Jan 22, 2016",vs Miami,REG,W,101-81,W,-10.5,U,190.0
"Jan 24, 2016",vs LA Clippers,REG,W,112-94,W,-2.5,O,205.0
"Jan 26, 2016",vs Washington,REG,W,106-89,W,-8.0,U,206.0
"Jan 28, 2016",vs New York,REG,W,103-93,L,-12.0,U,198.5
"Jan 30, 2016",vs Detroit,REG,W,111-107,L,-7.5,O,204.5
"Feb 1, 2016",@ Denver,REG,L,112-93,L,-5.0,P,205.0
"Feb 2, 2016",@ Phoenix,REG,W,104-97,L,-9.5,O,200.0
"Feb 4, 2016",@ Portland,REG,W,110-103,W,1.5,O,206.5
"Feb 8, 2016",@ Detroit,REG,W,103-89,W,-2.0,U,206.0
"Feb 10, 2016",@ Minnesota,REG,L,117-112,L,-6.0,O,207.5
"Feb 19, 2016",@ Chicago,REG,L,116-106,L,-7.5,O,200.0
"Feb 21, 2016",vs Memphis,REG,W,98-85,W,-7.5,U,201.5
"Feb 22, 2016",@ New York,REG,W,122-95,W,-3.5,O,201.5
"Feb 24, 2016",vs Minnesota,REG,W,114-105,L,-9.5,O,211.5
"Feb 26, 2016",vs Cleveland,REG,W,99-97,W,2.5,U,206.0
"Feb 28, 2016",@ Detroit,REG,L,114-101,L,1.5,O,199.0
"Mar 2, 2016",vs Utah,REG,W,104-94,W,-5.0,O,193.5
"Mar 4, 2016",vs Portland,REG,W,117-115,L,-5.5,O,207.5
"Mar 6, 2016",vs Houston,REG,L,113-107,L,-7.5,O,214.5
"Mar 8, 2016",vs Brooklyn,REG,W,104-99,L,-13.0,U,207.5
"Mar 10, 2016",vs Atlanta,REG,W,104-96,W,-3.5,U,201.0
"Mar 12, 2016",vs Miami,REG,W,112-104,W,-6.5,O,203.0
"Mar 14, 2016",vs Chicago,REG,L,109-107,L,-9.5,O,205.5
"Mar 15, 2016",@ Milwaukee,REG,W,107-89,W,1.5,U,205.5
"Mar 17, 2016",@ Indiana,REG,W,101-94,W,1.5,U,203.0
"Mar 18, 2016",vs Boston,REG,W,105-91,W,-1.5,U,208.5
"Mar 20, 2016",vs Orlando,REG,W,105-100,L,-9.5,U,210.0
"Mar 23, 2016",@ Boston,REG,L,91-79,L,3.5,U,205.5
"Mar 25, 2016",@ Houston,REG,L,112-109,L,-1.0,O,210.0
"Mar 26, 2016",@ New Orleans,REG,W,115-91,W,-11.5,O,200.0
"Mar 28, 2016",vs Oklahoma City,REG,L,119-100,L,3.0,O,211.5
"Mar 30, 2016",vs Atlanta,REG,W,105-97,W,-1.0,O,201.5
"Apr 1, 2016",@ Memphis,REG,W,99-95,L,-5.5,U,198.0
"Apr 2, 2016",@ San Antonio,REG,L,102-95,W,13.5,O,192.0
"Apr 5, 2016",vs Charlotte,REG,W,96-90,W,-5.0,U,201.0
"Apr 7, 2016",@ Atlanta,REG,L,95-87,L,5.0,U,200.0
"Apr 8, 2016",vs Indiana,REG,W,111-98,W,5.5,O,194.0
"Apr 10, 2016",@ New York,REG,W,93-89,L,-6.5,U,195.5
"Apr 12, 2016",vs Philadelphia,REG,W,122-98,W,-12.0,O,204.5
"Apr 13, 2016",@ Brooklyn,REG,W,103-96,W,-5.5,U,206.5
"Apr 16, 2016",vs Indiana,PST,L,100-90,L,-7.0,U,194.5
"Apr 18, 2016",vs Indiana,PST,W,98-87,W,-8.0,U,195.0
"Apr 21, 2016",@ Indiana,PST,W,101-85,W,0.0,U,194.5
"Apr 23, 2016",@ Indiana,PST,L,100-83,L,-1.0,U,193.0
"Apr 26, 2016",vs Indiana,PST,W,102-99,L,-7.5,O,194.0
"Apr 29, 2016",@ Indiana,PST,L,101-83,L,2.0,U,192.5
"May 1, 2016",vs Indiana,PST,W,89-84,L,-6.0,U,189.5
"May 3, 2016",vs Miami,PST,L,102-96,L,-3.5,O,191.5
