Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Oct 28, 2015",vs New York,REG,L,122-97,L,-4.5,O,194.5
"Oct 30, 2015",vs Washington,REG,L,118-113,L,2.5,O,199.5
"Nov 1, 2015",@ Toronto,REG,L,106-87,L,6.0,U,200.0
"Nov 2, 2015",@ Brooklyn,REG,W,103-96,W,-1.5,O,194.0
"Nov 4, 2015",vs Philadelphia,REG,W,91-87,L,-8.5,U,195.0
"Nov 6, 2015",@ New York,REG,W,99-92,W,1.5,U,196.5
"Nov 7, 2015",vs Brooklyn,REG,W,94-86,W,-6.5,U,192.5
"Nov 10, 2015",vs Boston,REG,L,99-83,L,2.0,U,202.5
"Nov 11, 2015",@ Denver,REG,L,103-102,W,3.5,O,194.5
"Nov 14, 2015",vs Cleveland,REG,W,108-105,W,5.0,O,195.0
"Nov 17, 2015",@ Washington,REG,L,115-86,L,3.5,O,197.5
"Nov 19, 2015",@ Cleveland,REG,L,115-100,L,10.0,O,192.5
"Nov 21, 2015",@ Indiana,REG,L,123-86,L,5.0,O,193.0
"Nov 23, 2015",vs Detroit,REG,W,109-88,W,3.0,O,190.5
"Nov 25, 2015",vs Sacramento,REG,L,129-118,L,-4.5,O,209.5
"Nov 27, 2015",@ Orlando,REG,L,114-90,L,3.5,O,199.0
"Nov 29, 2015",@ Charlotte,REG,L,87-82,W,6.5,U,201.0
"Nov 30, 2015",vs Denver,REG,W,92-74,W,-3.5,U,199.0
"Dec 2, 2015",@ San Antonio,REG,L,95-70,L,12.0,U,186.5
"Dec 4, 2015",@ Detroit,REG,L,102-95,L,6.5,O,192.0
"Dec 5, 2015",vs New York,REG,W,106-91,W,2.5,O,189.0
"Dec 7, 2015",vs Portland,REG,W,90-88,W,1.0,U,198.0
"Dec 9, 2015",vs LA Clippers,REG,L,109-95,L,5.5,O,200.0
"Dec 11, 2015",@ Toronto,REG,L,90-83,W,7.5,U,191.5
"Dec 12, 2015",vs Golden State,REG,W,108-95,W,9.5,U,206.0
"Dec 15, 2015",@ LA Lakers,REG,L,113-95,L,-3.5,O,198.5
"Dec 16, 2015",@ LA Clippers,REG,L,103-90,L,11.0,U,198.0
"Dec 18, 2015",@ Golden State,REG,L,121-112,W,19.0,O,210.5
"Dec 20, 2015",@ Phoenix,REG,W,101-95,W,7.5,U,203.5
"Dec 23, 2015",vs Philadelphia,REG,W,113-100,W,-11.0,O,196.0
"Dec 26, 2015",vs Toronto,REG,L,111-90,L,2.5,O,193.0
"Dec 28, 2015",@ Dallas,REG,L,103-93,L,5.5,U,202.0
"Dec 29, 2015",@ Oklahoma City,REG,L,131-123,W,13.5,O,207.0
"Dec 31, 2015",@ Indiana,REG,W,120-116,W,5.5,O,201.0
"Jan 2, 2016",@ Minnesota,REG,W,95-85,W,1.5,U,204.0
"Jan 4, 2016",vs San Antonio,REG,L,123-98,L,9.5,O,192.0
"Jan 5, 2016",@ Chicago,REG,L,117-106,L,8.5,O,201.0
"Jan 8, 2016",vs Dallas,REG,W,96-95,P,-1.0,U,204.5
"Jan 10, 2016",@ New York,REG,L,100-88,L,5.0,U,197.5
"Jan 12, 2016",vs Chicago,REG,W,106-101,W,3.5,O,203.0
"Jan 13, 2016",@ Washington,REG,L,106-101,W,5.5,P,207.0
"Jan 15, 2016",vs Atlanta,REG,W,108-101,W,4.5,O,206.5
"Jan 16, 2016",@ Charlotte,REG,W,105-92,W,5.5,U,198.0
"Jan 19, 2016",@ Miami,REG,W,91-79,W,4.5,U,192.0
"Jan 22, 2016",@ Houston,REG,L,102-98,L,2.5,U,211.0
"Jan 23, 2016",@ New Orleans,REG,L,116-99,L,6.5,O,202.5
"Jan 26, 2016",vs Orlando,REG,W,107-100,W,-5.0,O,197.0
"Jan 28, 2016",@ Memphis,REG,L,103-83,L,5.5,U,193.0
"Jan 29, 2016",vs Miami,REG,L,107-103,L,1.0,O,194.0
"Feb 1, 2016",@ Sacramento,REG,L,111-104,L,1.5,O,214.0
"Feb 2, 2016",@ Portland,REG,L,107-95,L,7.0,U,206.0
"Feb 5, 2016",@ Utah,REG,L,84-81,W,7.0,U,188.0
"Feb 9, 2016",vs Boston,REG,W,112-111,W,4.0,O,208.5
"Feb 11, 2016",vs Washington,REG,W,99-92,W,-1.5,U,214.5
"Feb 19, 2016",vs Charlotte,REG,L,98-95,L,1.5,U,200.5
"Feb 20, 2016",@ Atlanta,REG,W,117-109,W,8.0,O,207.0
"Feb 22, 2016",vs LA Lakers,REG,W,108-101,L,-9.0,U,210.5
"Feb 25, 2016",@ Boston,REG,L,112-107,W,7.5,O,215.0
"Feb 27, 2016",vs Detroit,REG,L,102-91,L,-1.0,U,202.0
"Feb 29, 2016",vs Houston,REG,W,128-121,W,3.0,O,215.0
"Mar 2, 2016",vs Indiana,REG,L,104-99,L,3.0,U,206.5
"Mar 4, 2016",vs Minnesota,REG,W,116-101,W,-4.5,O,215.0
"Mar 6, 2016",vs Oklahoma City,REG,L,104-96,P,8.0,U,219.0
