Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Dec 26, 2015",@ Atlanta,REG,L,117-98,L,7.5,O,203.0
"Dec 27, 2015",@ Boston,REG,L,100-91,L,8.5,U,203.0
"Dec 29, 2015",vs Detroit,REG,W,108-96,W,1.5,O,198.5
"Jan 1, 2016",@ Chicago,REG,L,108-81,L,7.0,U,199.0
"Jan 3, 2016",vs Atlanta,REG,W,111-97,W,4.5,O,200.5
"Jan 5, 2016",@ Atlanta,REG,W,107-101,W,7.5,O,202.5
"Jan 6, 2016",@ Miami,REG,W,98-90,W,7.5,U,193.0
"Jan 8, 2016",@ San Antonio,REG,L,100-99,W,15.0,O,196.5
"Jan 10, 2016",vs Milwaukee,REG,W,100-88,W,-5.0,U,197.5
"Jan 12, 2016",vs Boston,REG,W,120-114,W,1.0,O,200.5
"Jan 13, 2016",@ Brooklyn,REG,L,110-104,L,-3.5,O,191.0
"Jan 16, 2016",@ Memphis,REG,L,103-95,L,5.5,O,187.0
"Jan 18, 2016",vs Philadelphia,REG,W,119-113,L,-10.0,O,200.5
"Jan 20, 2016",vs Utah,REG,W,118-111,W,-2.5,O,188.5
"Jan 22, 2016",vs LA Clippers,REG,L,116-88,L,2.5,U,207.0
"Jan 23, 2016",@ Charlotte,REG,L,97-84,L,-1.5,U,200.0
"Jan 26, 2016",vs Oklahoma City,REG,L,128-122,W,9.0,O,208.5
"Jan 28, 2016",@ Toronto,REG,L,103-93,W,12.0,U,198.5
"Jan 29, 2016",vs Phoenix,REG,W,102-84,W,-7.0,U,203.0
"Jan 31, 2016",vs Golden State,REG,L,116-95,L,11.0,U,218.0
"Feb 2, 2016",vs Boston,REG,L,97-89,L,4.5,U,208.5
"Feb 4, 2016",@ Detroit,REG,L,111-105,L,4.5,O,200.5
"Feb 5, 2016",vs Memphis,REG,L,91-85,P,6.0,U,193.0
"Feb 7, 2016",vs Denver,REG,L,101-96,L,-4.0,U,201.5
"Feb 9, 2016",vs Washington,REG,L,111-108,L,1.5,O,207.5
"Feb 19, 2016",@ Brooklyn,REG,L,109-98,L,-5.0,O,199.0
"Feb 20, 2016",@ Minnesota,REG,W,103-95,W,2.0,U,207.5
"Feb 22, 2016",vs Toronto,REG,L,122-95,L,3.5,O,201.5
"Feb 24, 2016",@ Indiana,REG,L,108-105,W,6.5,O,201.5
"Feb 26, 2016",vs Orlando,REG,W,108-95,W,-2.5,U,209.5
"Feb 28, 2016",vs Miami,REG,L,98-81,L,2.0,U,197.0
"Mar 1, 2016",vs Portland,REG,L,104-85,L,4.5,U,209.5
"Mar 4, 2016",@ Boston,REG,L,105-104,W,10.0,U,210.0
"Mar 5, 2016",vs Detroit,REG,W,102-89,W,7.0,U,201.0
"Mar 8, 2016",@ Denver,REG,L,110-94,L,0.0,U,206.0
"Mar 9, 2016",@ Phoenix,REG,W,128-97,W,2.0,O,207.0
"Mar 11, 2016",@ LA Clippers,REG,L,101-94,W,10.5,U,205.0
"Mar 13, 2016",@ LA Lakers,REG,W,90-87,W,-1.5,U,209.5
"Mar 16, 2016",@ Golden State,REG,L,121-85,L,15.0,U,220.0
"Mar 19, 2016",@ Washington,REG,L,99-89,L,8.0,U,206.5
"Mar 20, 2016",vs Sacramento,REG,L,88-80,L,5.0,U,212.5
"Mar 23, 2016",@ Chicago,REG,W,115-107,W,9.5,O,201.5
"Mar 24, 2016",vs Chicago,REG,W,106-94,W,3.5,U,205.0
"Mar 26, 2016",vs Cleveland,REG,L,107-93,L,8.5,U,202.0
"Mar 28, 2016",@ New Orleans,REG,L,99-91,L,-5.5,U,203.0
"Mar 30, 2016",@ Dallas,REG,L,91-89,W,6.0,U,199.5
"Apr 1, 2016",vs Brooklyn,REG,W,105-91,W,-6.0,U,201.0
"Apr 3, 2016",vs Indiana,REG,L,92-87,W,7.0,U,195.5
"Apr 6, 2016",vs Charlotte,REG,L,111-97,L,4.5,O,196.5
"Apr 8, 2016",@ Philadelphia,REG,W,109-102,W,-2.5,O,203.0
"Apr 10, 2016",vs Toronto,REG,L,93-89,W,6.5,U,195.5
"Apr 12, 2016",@ Indiana,REG,L,102-90,L,11.5,U,197.5
