Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Feb 8, 2016",vs Sacramento,REG,W,120-100,W,-12.0,O,218.0
"Feb 10, 2016",vs LA Lakers,REG,W,120-111,L,-16.0,O,210.0
"Feb 18, 2016",vs Chicago,REG,W,106-95,L,-12.5,U,206.5
"Feb 21, 2016",@ Oklahoma City,REG,W,115-92,W,3.5,U,218.0
"Feb 22, 2016",vs Detroit,REG,L,96-88,L,-9.5,U,207.5
"Feb 24, 2016",vs Charlotte,REG,W,114-103,W,-8.5,O,207.5
"Feb 26, 2016",@ Toronto,REG,L,99-97,L,-2.5,U,206.0
"Feb 28, 2016",@ Washington,REG,L,113-99,L,-2.5,O,205.0
"Feb 29, 2016",vs Indiana,REG,W,100-96,L,-8.0,U,202.5
"Mar 4, 2016",vs Washington,REG,W,108-83,W,-8.0,U,211.0
"Mar 5, 2016",vs Boston,REG,W,120-103,W,-8.0,O,210.0
"Mar 7, 2016",vs Memphis,REG,L,106-103,L,-15.0,O,200.0
"Mar 9, 2016",@ Sacramento,REG,W,120-111,W,-7.0,O,218.0
"Mar 10, 2016",@ LA Lakers,REG,W,120-108,W,-9.5,O,211.0
"Mar 13, 2016",@ LA Clippers,REG,W,114-90,W,-2.5,U,208.0
"Mar 14, 2016",@ Utah,REG,L,94-85,L,-6.5,U,193.5
"Mar 16, 2016",vs Dallas,REG,W,99-98,L,-5.5,U,206.5
"Mar 18, 2016",@ Orlando,REG,W,109-103,L,-10.0,O,211.5
"Mar 19, 2016",@ Miami,REG,L,122-101,L,-4.0,O,205.5
"Mar 21, 2016",vs Denver,REG,W,124-91,W,-11.5,O,212.0
"Mar 23, 2016",vs Milwaukee,REG,W,113-104,L,-11.0,O,207.5
"Mar 24, 2016",@ Brooklyn,REG,L,104-95,L,-9.5,U,209.5
"Mar 26, 2016",@ New York,REG,W,107-93,W,-8.5,U,202.0
"Mar 29, 2016",vs Houston,REG,L,106-100,L,-2.0,U,212.0
"Mar 31, 2016",vs Brooklyn,REG,W,107-87,W,-17.0,U,212.0
"Apr 1, 2016",@ Atlanta,REG,W,110-108,W,2.5,O,206.0
"Apr 3, 2016",vs Charlotte,REG,W,112-103,W,-6.5,O,202.0
"Apr 5, 2016",@ Milwaukee,REG,W,109-80,W,-9.5,U,203.0
"Apr 6, 2016",@ Indiana,REG,L,123-109,L,3.5,O,196.0
"Apr 9, 2016",@ Chicago,REG,L,105-102,L,-7.0,O,204.5
"Apr 11, 2016",vs Atlanta,REG,W,109-94,W,-6.0,U,205.0
"Apr 13, 2016",vs Detroit,REG,L,112-110,L,-4.0,O,194.0
"Apr 17, 2016",vs Detroit,PST,W,106-101,L,-11.0,O,200.5
"Apr 20, 2016",vs Detroit,PST,W,107-90,W,-11.0,U,202.0
"Apr 22, 2016",@ Detroit,PST,W,101-91,W,-4.5,U,200.5
"Apr 24, 2016",@ Detroit,PST,W,100-98,L,-6.5,P,198.0
"May 2, 2016",vs Atlanta,PST,W,104-93,W,-7.5,U,199.5
"May 4, 2016",vs Atlanta,PST,W,123-98,W,-7.0,O,196.0
"May 6, 2016",@ Atlanta,PST,W,121-108,W,-2.5,O,196.5
"May 8, 2016",@ Atlanta,PST,W,100-99,L,-5.0,U,203.0
"May 17, 2016",vs Toronto,PST,W,115-84,W,-11.0,P,199.0
"May 19, 2016",vs Toronto,PST,W,108-89,W,-11.5,U,197.5
"May 21, 2016",@ Toronto,PST,L,99-84,L,-6.0,U,199.5
"May 23, 2016",@ Toronto,PST,L,105-99,L,-6.0,O,197.0
"May 25, 2016",vs Toronto,PST,W,116-78,W,-11.0,U,196.0
"May 27, 2016",@ Toronto,PST,W,113-87,W,-6.5,O,198.5
"Jun 2, 2016",@ Golden State,PST,L,104-89,L,6.0,U,210.5
"Jun 5, 2016",@ Golden State,PST,L,110-77,L,6.0,U,209.0
"Jun 8, 2016",vs Golden State,PST,W,120-90,W,-1.5,O,206.0
"Jun 10, 2016",vs Golden State,PST,L,108-97,L,-2.5,U,206.5
"Jun 13, 2016",@ Golden State,PST,W,112-97,W,5.5,P,209.0
"Jun 16, 2016",vs Golden State,PST,W,115-101,W,-2.0,O,207.5
"Jun 19, 2016",@ Golden State,PST,W,93-89,W,5.0,U,205.0
