Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Oct 19, 2017",@ Toronto,REG,L,117-101,L,13.0,O,207.0
"Oct 21, 2017",vs San Antonio,REG,L,87-77,W,10.5,U,200.0
"Oct 24, 2017",@ Cleveland,REG,L,119-112,W,15.5,O,205.5
"Oct 26, 2017",vs Atlanta,REG,W,91-86,W,-2.0,U,200.0
"Oct 28, 2017",vs Oklahoma City,REG,L,101-69,L,8.5,U,203.5
"Nov 1, 2017",@ Miami,REG,L,97-91,W,10.5,U,196.5
"Nov 3, 2017",@ Orlando,REG,W,105-83,W,7.5,U,204.5
"Nov 4, 2017",vs New Orleans,REG,L,96-90,L,5.5,U,199.5
"Nov 7, 2017",@ Toronto,REG,L,119-114,W,11.0,O,201.0
"Nov 10, 2017",vs Indiana,REG,L,105-87,L,3.5,U,202.0
"Nov 11, 2017",@ San Antonio,REG,L,133-94,L,10.5,O,190.0
"Nov 15, 2017",@ Oklahoma City,REG,L,92-79,L,12.5,U,204.5
"Nov 17, 2017",vs Charlotte,REG,W,123-120,W,6.5,O,198.5
"Nov 19, 2017",@ Phoenix,REG,L,113-105,L,2.5,O,215.5
"Nov 21, 2017",@ LA Lakers,REG,L,103-94,L,5.5,U,211.0
"Nov 22, 2017",@ Utah,REG,L,110-80,L,8.5,U,195.0
"Nov 24, 2017",@ Golden State,REG,L,143-94,L,16.0,O,212.0
"Nov 26, 2017",vs Miami,REG,L,100-93,W,7.5,U,194.5
"Nov 28, 2017",vs Phoenix,REG,L,104-99,L,-1.0,U,213.0
"Nov 30, 2017",@ Denver,REG,L,111-110,W,10.5,O,209.0
"Dec 1, 2017",vs Sacramento,REG,L,107-106,P,1.0,O,195.5
"Dec 4, 2017",vs Cleveland,REG,L,113-91,L,9.0,U,210.0
"Dec 6, 2017",@ Indiana,REG,L,98-96,W,10.0,U,206.5
"Dec 8, 2017",@ Charlotte,REG,W,119-111,W,9.5,O,202.5
"Dec 9, 2017",vs New York,REG,W,104-102,W,3.5,O,199.5
"Dec 11, 2017",vs Boston,REG,W,108-85,W,5.5,U,193.5
"Dec 13, 2017",vs Utah,REG,W,103-100,W,5.5,O,196.5
"Dec 15, 2017",@ Milwaukee,REG,W,115-109,W,8.5,O,204.5
"Dec 18, 2017",vs Philadelphia,REG,W,117-115,W,2.0,O,209.5
"Dec 20, 2017",vs Orlando,REG,W,112-94,W,-5.0,U,210.5
"Dec 21, 2017",@ Cleveland,REG,L,115-112,W,10.0,O,216.0
"Dec 23, 2017",@ Boston,REG,L,117-92,L,8.0,O,204.5
"Dec 26, 2017",@ Milwaukee,REG,W,115-106,W,7.5,O,211.5
"Dec 27, 2017",vs New York,REG,W,92-87,W,-1.5,U,208.0
"Dec 29, 2017",vs Indiana,REG,W,119-107,W,-3.0,O,206.5
"Dec 31, 2017",@ Washington,REG,L,114-110,W,8.0,O,211.0
"Jan 1, 2018",vs Portland,REG,L,124-120,L,-3.0,O,201.5
"Jan 3, 2018",vs Toronto,REG,L,124-115,L,4.5,O,217.0
"Jan 5, 2018",@ Dallas,REG,W,127-124,W,4.0,O,210.5
"Jan 6, 2018",@ Indiana,REG,L,125-86,L,5.5,U,212.5
"Jan 8, 2018",vs Houston,REG,L,116-107,L,6.0,O,220.0
