Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Oct 17, 2017",vs Houston,REG,L,122-121,L,-9.5,O,230.5
"Oct 20, 2017",@ New Orleans,REG,W,128-120,L,-9.0,O,221.0
"Oct 21, 2017",@ Memphis,REG,L,111-101,L,-8.5,P,212.0
"Oct 23, 2017",@ Dallas,REG,W,133-103,W,-13.5,O,216.5
"Oct 25, 2017",vs Toronto,REG,W,117-112,L,-12.5,U,230.0
"Oct 27, 2017",vs Washington,REG,W,120-117,L,-12.0,O,230.5
"Oct 29, 2017",vs Detroit,REG,L,115-107,L,-14.5,O,221.0
"Oct 30, 2017",@ LA Clippers,REG,W,141-113,W,-6.0,O,222.5
"Nov 2, 2017",@ San Antonio,REG,W,112-92,W,-8.5,U,219.5
"Nov 4, 2017",@ Denver,REG,W,127-108,W,-9.0,O,230.5
"Nov 6, 2017",vs Miami,REG,W,97-80,W,-14.5,U,223.0
"Nov 8, 2017",vs Minnesota,REG,W,125-101,W,-8.5,U,227.0
"Nov 11, 2017",vs Philadelphia,REG,W,135-114,W,-13.5,O,232.0
"Nov 13, 2017",vs Orlando,REG,W,110-100,L,-12.0,U,223.5
"Nov 16, 2017",@ Boston,REG,L,92-88,L,-7.0,U,218.0
"Nov 18, 2017",@ Philadelphia,REG,W,124-116,L,-9.0,O,233.0
"Nov 19, 2017",@ Brooklyn,REG,W,118-111,L,-11.5,U,230.5
"Nov 22, 2017",@ Oklahoma City,REG,L,108-91,L,-5.5,U,221.5
"Nov 24, 2017",vs Chicago,REG,W,143-94,W,-16.0,O,212.0
"Nov 25, 2017",vs New Orleans,REG,W,110-95,W,-10.5,U,228.0
"Nov 27, 2017",vs Sacramento,REG,L,110-106,L,-13.0,O,204.0
"Nov 29, 2017",@ LA Lakers,REG,W,127-123,L,-13.5,O,228.5
"Dec 1, 2017",@ Orlando,REG,W,133-112,W,-10.5,O,228.5
"Dec 3, 2017",@ Miami,REG,W,123-95,W,-10.5,U,221.5
"Dec 4, 2017",@ New Orleans,REG,W,125-115,W,-9.0,O,228.0
"Dec 6, 2017",@ Charlotte,REG,W,101-87,W,-3.0,U,215.0
"Dec 8, 2017",@ Detroit,REG,W,102-98,L,-5.5,U,211.5
"Dec 11, 2017",vs Portland,REG,W,111-104,L,-8.5,U,217.0
"Dec 14, 2017",vs Dallas,REG,W,112-97,W,-10.0,U,210.0
"Dec 18, 2017",@ LA Lakers,REG,W,116-114,L,-5.5,O,219.0
"Dec 20, 2017",vs Memphis,REG,W,97-84,W,-9.5,U,204.0
"Dec 22, 2017",vs LA Lakers,REG,W,113-106,L,-11.5,O,216.5
"Dec 23, 2017",vs Denver,REG,L,96-81,L,-8.0,U,217.0
"Dec 25, 2017",vs Cleveland,REG,W,99-92,W,-4.5,U,215.5
"Dec 27, 2017",vs Utah,REG,W,126-101,W,-11.0,O,204.0
"Dec 29, 2017",vs Charlotte,REG,L,111-100,L,-10.0,U,211.5
"Dec 30, 2017",vs Memphis,REG,W,141-128,L,-14.5,O,205.5
"Jan 3, 2018",@ Dallas,REG,W,125-122,L,-8.0,O,221.0
"Jan 4, 2018",@ Houston,REG,W,124-114,W,-4.5,O,230.5
"Jan 6, 2018",@ LA Clippers,REG,W,121-105,W,-8.0,O,225.5
"Jan 8, 2018",vs Denver,REG,W,124-114,P,-10.0,O,227.5
"Jan 10, 2018",vs LA Clippers,REG,L,125-106,L,-12.0,O,219.0
"Jan 12, 2018",@ Milwaukee,REG,W,108-94,W,-4.5,U,221.0
"Jan 13, 2018",@ Toronto,REG,W,127-125,L,-5.5,O,227.5
"Jan 15, 2018",@ Cleveland,REG,W,118-108,W,-5.5,U,233.5
"Jan 17, 2018",@ Chicago,REG,W,119-112,L,-8.5,U,232.5
"Jan 20, 2018",@ Houston,REG,L,116-108,L,-2.5,U,237.5
"Jan 23, 2018",vs New York,REG,W,123-112,L,-16.0,O,227.0
"Jan 25, 2018",vs Minnesota,REG,W,126-113,W,-12.5,O,229.5
"Jan 27, 2018",vs Boston,REG,W,109-105,L,-10.5,U,219.5
"Jan 30, 2018",@ Utah,REG,L,129-99,L,-7.5,O,216.0
"Feb 2, 2018",@ Sacramento,REG,W,119-104,W,-14.0,U,224.5
"Feb 3, 2018",@ Denver,REG,L,115-108,L,-5.0,U,231.5
"Feb 6, 2018",vs Oklahoma City,REG,L,125-105,L,-10.0,U,231.0
"Feb 8, 2018",vs Dallas,REG,W,121-103,W,-14.5,O,221.5
"Feb 10, 2018",vs San Antonio,REG,W,122-105,W,-10.5,O,219.0
"Feb 12, 2018",vs Phoenix,REG,W,129-83,W,-16.0,U,231.0
"Feb 14, 2018",@ Portland,REG,L,123-117,L,-7.0,O,228.5
"Feb 22, 2018",vs LA Clippers,REG,W,134-127,L,-10.5,O,234.5
"Feb 24, 2018",vs Oklahoma City,REG,W,112-80,W,-10.0,U,233.5
"Feb 26, 2018",@ New York,REG,W,125-111,W,-12.5,O,229.5
"Feb 28, 2018",@ Washington,REG,W,109-101,L,-8.5,U,227.0
"Mar 2, 2018",@ Atlanta,REG,W,114-109,L,-13.0,U,227.5
"Mar 6, 2018",vs Brooklyn,REG,W,114-101,L,-15.0,U,231.5
"Mar 8, 2018",vs San Antonio,REG,W,110-107,L,-11.0,U,223.0
"Mar 9, 2018",@ Portland,REG,L,125-108,L,1.5,O,218.0
"Mar 11, 2018",@ Minnesota,REG,L,109-103,L,-3.5,U,224.5
"Mar 14, 2018",vs LA Lakers,REG,W,117-106,W,-6.0,U,224.5
"Mar 16, 2018",vs Sacramento,REG,L,98-93,L,-8.5,U,206.0
"Mar 17, 2018",@ Phoenix,REG,W,124-109,W,-5.0,O,215.0
"Mar 19, 2018",@ San Antonio,REG,L,89-75,L,8.0,U,201.0
"Mar 23, 2018",vs Atlanta,REG,W,106-94,W,-11.5,U,220.5
"Mar 25, 2018",vs Utah,REG,L,110-91,L,9.0,O,198.0
"Mar 27, 2018",vs Indiana,REG,L,92-81,L,8.0,U,200.0
"Mar 29, 2018",vs Milwaukee,REG,L,116-107,L,-4.0,O,213.0
"Mar 31, 2018",@ Sacramento,REG,W,112-96,W,-9.0,U,209.5
"Apr 1, 2018",vs Phoenix,REG,W,117-107,L,-15.0,O,215.5
"Apr 3, 2018",@ Oklahoma City,REG,W,111-107,W,3.5,U,222.5
"Apr 5, 2018",@ Indiana,REG,L,126-106,L,-2.5,O,211.5
"Apr 7, 2018",vs New Orleans,REG,L,126-120,L,-6.0,O,226.0
"Apr 8, 2018",@ Phoenix,REG,W,117-100,W,-12.5,O,216.5
"Apr 10, 2018",@ Utah,REG,L,119-79,L,8.0,U,211.0
"Apr 14, 2018",vs San Antonio,PST,W,113-92,W,-8.0,U,205.5
"Apr 16, 2018",vs San Antonio,PST,W,116-101,W,-9.0,O,205.5
"Apr 19, 2018",@ San Antonio,PST,W,110-97,W,-3.5,O,206.0
"Apr 22, 2018",@ San Antonio,PST,L,103-90,L,-5.5,U,206.5
"Apr 24, 2018",vs San Antonio,PST,W,99-91,L,-11.0,U,204.5
"Apr 28, 2018",vs New Orleans,PST,W,123-101,W,-7.5,O,222.5
"May 1, 2018",vs New Orleans,PST,W,121-116,L,-11.0,O,229.5
"May 4, 2018",@ New Orleans,PST,L,119-100,L,-4.5,U,234.0
"May 6, 2018",@ New Orleans,PST,W,118-92,W,-6.0,U,231.5
"May 8, 2018",vs New Orleans,PST,W,113-104,L,-12.0,U,229.5
"May 14, 2018",@ Houston,PST,W,119-106,W,2.5,U,225.5
"May 16, 2018",@ Houston,PST,L,127-105,L,2.0,O,225.0
"May 20, 2018",vs Houston,PST,W,126-85,W,-7.5,U,226.0
"May 22, 2018",vs Houston,PST,L,95-92,L,-7.5,U,227.0
"May 24, 2018",@ Houston,PST,L,98-94,L,-1.0,U,220.0
"May 26, 2018",vs Houston,PST,W,115-86,W,-12.5,U,214.5
"May 28, 2018",@ Houston,PST,W,101-92,W,-6.0,U,208.0
"May 31, 2018",vs Cleveland,PST,W,124-114,L,-12.5,O,217.5
"Jun 3, 2018",vs Cleveland,PST,W,122-103,W,-11.5,O,216.0
"Jun 6, 2018",@ Cleveland,PST,W,110-102,W,-3.5,U,215.5
"Jun 8, 2018",@ Cleveland,PST,W,108-85,W,-4.5,U,216.5
