Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Oct 18, 2017",vs Charlotte,REG,W,102-90,W,-2.5,U,202.0
"Oct 20, 2017",@ Washington,REG,L,115-111,W,7.0,O,211.5
"Oct 21, 2017",@ New York,REG,W,111-107,W,-1.0,O,204.5
"Oct 23, 2017",vs Philadelphia,REG,L,97-86,L,-3.5,U,214.0
"Oct 25, 2017",vs Minnesota,REG,W,122-101,W,-2.5,O,209.0
"Oct 28, 2017",@ LA Clippers,REG,W,95-87,W,8.5,U,205.5
"Oct 29, 2017",@ Golden State,REG,W,115-107,W,14.5,O,221.0
"Oct 31, 2017",@ LA Lakers,REG,L,113-93,L,-3.0,U,207.0
"Nov 3, 2017",vs Milwaukee,REG,W,105-96,W,-1.0,U,204.0
"Nov 4, 2017",vs Sacramento,REG,W,108-99,P,-9.0,O,195.0
"Nov 8, 2017",vs Indiana,REG,W,114-97,W,-6.5,O,210.0
"Nov 10, 2017",vs Atlanta,REG,W,111-104,L,-7.5,O,209.0
"Nov 12, 2017",vs Miami,REG,W,112-103,W,-2.5,O,200.5
"Nov 15, 2017",@ Milwaukee,REG,L,99-95,W,4.5,U,205.0
"Nov 17, 2017",@ Indiana,REG,L,107-100,L,1.0,U,211.5
"Nov 19, 2017",@ Minnesota,REG,W,100-97,W,6.0,U,208.5
"Nov 20, 2017",vs Cleveland,REG,L,116-88,L,2.0,U,218.0
"Nov 24, 2017",@ Oklahoma City,REG,W,99-98,W,8.5,U,201.5
"Nov 27, 2017",@ Boston,REG,W,118-108,W,6.0,O,198.5
"Nov 29, 2017",vs Phoenix,REG,W,131-107,W,-11.0,O,216.0
"Dec 1, 2017",@ Washington,REG,L,109-91,L,-1.0,U,203.5
"Dec 2, 2017",@ Philadelphia,REG,L,108-103,L,4.0,U,213.0
"Dec 4, 2017",@ San Antonio,REG,L,96-93,W,4.0,U,200.5
"Dec 6, 2017",@ Milwaukee,REG,L,104-100,P,4.0,O,203.5
"Dec 8, 2017",vs Golden State,REG,L,102-98,W,5.5,U,211.5
"Dec 10, 2017",vs Boston,REG,L,91-81,L,1.5,U,201.5
"Dec 12, 2017",vs Denver,REG,L,103-84,L,-6.5,U,210.5
"Dec 14, 2017",@ Atlanta,REG,W,105-91,W,-4.0,U,205.5
"Dec 15, 2017",@ Indiana,REG,W,104-98,W,5.0,U,207.5
"Dec 17, 2017",vs Orlando,REG,W,114-110,L,-8.5,O,204.0
"Dec 20, 2017",@ Dallas,REG,L,110-93,L,1.0,O,197.5
"Dec 22, 2017",vs New York,REG,W,104-101,L,-6.5,O,202.5
"Dec 26, 2017",vs Indiana,REG,W,107-83,W,-1.5,U,207.5
"Dec 28, 2017",@ Orlando,REG,L,102-89,L,-4.0,U,205.5
"Dec 30, 2017",vs San Antonio,REG,W,93-79,W,5.0,U,197.0
"Jan 3, 2018",@ Miami,REG,L,111-104,L,4.5,O,198.5
"Jan 5, 2018",@ Philadelphia,REG,L,114-78,L,6.0,U,210.5
"Jan 6, 2018",vs Houston,REG,W,108-101,W,6.0,U,212.0
"Jan 8, 2018",@ New Orleans,REG,L,112-109,W,6.0,O,211.0
"Jan 10, 2018",@ Brooklyn,REG,W,114-80,W,-2.0,U,206.0
"Jan 13, 2018",@ Chicago,REG,L,107-105,L,-1.0,O,209.5
"Jan 15, 2018",vs Charlotte,REG,L,118-107,L,-3.0,O,203.0
"Jan 17, 2018",@ Toronto,REG,L,96-91,W,8.5,U,212.5
"Jan 19, 2018",vs Washington,REG,L,122-112,L,1.0,O,209.0
"Jan 21, 2018",vs Brooklyn,REG,L,101-100,L,-6.0,U,209.5
"Jan 24, 2018",vs Utah,REG,L,98-95,L,-2.5,U,199.5
"Jan 27, 2018",vs Oklahoma City,REG,L,121-108,L,3.5,O,206.5
"Jan 28, 2018",@ Cleveland,REG,L,121-104,L,7.5,O,219.0
"Jan 30, 2018",vs Cleveland,REG,W,125-114,W,6.0,O,219.5
"Feb 1, 2018",vs Memphis,REG,W,104-102,L,-8.5,O,201.5
"Feb 3, 2018",vs Miami,REG,W,111-107,L,-4.5,O,200.5
"Feb 5, 2018",vs Portland,REG,W,111-91,W,-2.5,U,211.5
"Feb 7, 2018",vs Brooklyn,REG,W,115-106,L,-9.5,O,211.0
"Feb 9, 2018",vs LA Clippers,REG,L,108-95,L,-3.5,U,221.0
"Feb 11, 2018",@ Atlanta,REG,L,118-115,L,-4.0,O,208.5
"Feb 12, 2018",vs New Orleans,REG,L,118-103,L,-3.5,U,221.5
"Feb 14, 2018",vs Atlanta,REG,W,104-98,L,-10.5,U,207.5
"Feb 23, 2018",vs Boston,REG,L,110-98,L,2.5,U,208.5
"Feb 25, 2018",@ Charlotte,REG,L,114-98,L,4.5,P,212.0
"Feb 26, 2018",@ Toronto,REG,L,123-94,L,10.0,P,217.0
"Feb 28, 2018",vs Milwaukee,REG,W,110-87,W,-1.0,U,210.0
"Mar 2, 2018",@ Orlando,REG,L,115-106,L,-2.5,O,213.5
"Mar 3, 2018",@ Miami,REG,L,105-96,L,5.0,U,203.5
"Mar 5, 2018",@ Cleveland,REG,L,112-90,L,6.0,U,220.5
"Mar 7, 2018",vs Toronto,REG,L,121-119,W,5.5,O,214.0
"Mar 9, 2018",vs Chicago,REG,W,99-83,W,-7.5,U,215.0
"Mar 13, 2018",@ Utah,REG,L,110-79,L,8.5,U,195.5
"Mar 15, 2018",@ Denver,REG,L,120-113,W,8.5,O,215.0
"Mar 17, 2018",@ Portland,REG,L,100-87,L,9.0,U,206.5
"Mar 19, 2018",@ Sacramento,REG,W,106-90,W,-3.5,U,205.0
"Mar 20, 2018",@ Phoenix,REG,W,115-88,W,-7.5,U,218.0
"Mar 22, 2018",@ Houston,REG,L,100-96,W,10.5,U,213.0
"Mar 24, 2018",vs Chicago,REG,W,117-95,W,-13.0,O,208.0
"Mar 26, 2018",vs LA Lakers,REG,W,112-106,W,-5.0,O,213.0
"Mar 29, 2018",vs Washington,REG,W,103-92,W,2.5,U,208.0
"Mar 31, 2018",@ New York,REG,W,115-109,W,-4.5,O,210.5
"Apr 1, 2018",@ Brooklyn,REG,W,108-96,W,0.0,U,212.5
"Apr 4, 2018",vs Philadelphia,REG,L,115-108,L,2.0,O,216.5
"Apr 6, 2018",vs Dallas,REG,W,113-106,W,-6.5,O,201.5
"Apr 8, 2018",@ Memphis,REG,L,130-117,L,-6.0,O,202.5
"Apr 9, 2018",vs Toronto,REG,L,108-98,L,6.0,U,209.5
"Apr 11, 2018",@ Chicago,REG,W,119-87,W,-5.0,U,213.0
