Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Feb 24, 2018",vs LA Lakers,REG,L,113-108,L,2.0,P,221.0
"Feb 26, 2018",vs Minnesota,REG,L,118-100,L,5.0,O,216.5
"Feb 27, 2018",@ Portland,REG,L,116-99,L,12.5,O,209.0
"Mar 1, 2018",vs Brooklyn,REG,W,116-111,W,2.5,O,213.0
"Mar 3, 2018",vs Utah,REG,L,98-91,P,7.0,U,201.5
"Mar 4, 2018",vs New York,REG,W,102-99,W,3.0,U,215.5
"Mar 7, 2018",vs New Orleans,REG,L,114-101,L,5.5,U,224.0
"Mar 9, 2018",vs Orlando,REG,W,94-88,W,-3.0,U,205.5
"Mar 11, 2018",@ Denver,REG,L,130-104,L,11.5,O,213.5
"Mar 12, 2018",@ Oklahoma City,REG,L,106-101,W,13.5,U,212.5
"Mar 14, 2018",vs Miami,REG,W,123-119,W,7.0,O,206.5
"Mar 16, 2018",@ Golden State,REG,W,98-93,W,8.5,U,206.0
"Mar 17, 2018",@ Utah,REG,L,103-97,W,15.5,O,197.0
"Mar 19, 2018",vs Detroit,REG,L,106-90,L,3.5,U,205.0
"Mar 22, 2018",vs Atlanta,REG,W,105-90,W,-3.5,U,212.5
"Mar 25, 2018",vs Boston,REG,L,104-93,L,6.5,U,198.0
"Mar 27, 2018",vs Dallas,REG,L,103-97,L,-2.5,U,204.0
"Mar 29, 2018",vs Indiana,REG,L,106-103,W,8.0,O,204.5
"Mar 31, 2018",vs Golden State,REG,L,112-96,L,9.0,U,209.5
"Apr 1, 2018",@ LA Lakers,REG,W,84-83,W,7.5,U,211.5
"Apr 3, 2018",@ Phoenix,REG,L,97-94,L,-2.5,U,208.0
"Apr 6, 2018",@ Memphis,REG,W,94-93,L,-4.0,U,205.0
"Apr 9, 2018",@ San Antonio,REG,L,98-85,W,14.0,U,200.5
"Apr 11, 2018",vs Houston,REG,W,96-83,W,-2.5,U,201.0
