Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Jan 19, 2018",vs San Antonio,REG,W,86-83,L,-6.0,U,204.5
"Jan 20, 2018",@ Minnesota,REG,L,115-109,L,-1.5,O,214.0
"Jan 24, 2018",@ Atlanta,REG,W,108-93,W,-6.5,U,214.5
"Jan 26, 2018",vs Utah,REG,L,97-93,L,-8.0,U,209.0
"Jan 28, 2018",vs LA Lakers,REG,W,123-111,W,-10.5,O,217.0
"Jan 30, 2018",vs Minnesota,REG,W,109-104,L,-6.5,U,219.0
"Feb 1, 2018",@ Washington,REG,L,122-119,L,-4.0,O,213.5
"Feb 2, 2018",vs Portland,REG,W,130-105,W,-4.5,O,215.5
"Feb 4, 2018",vs Memphis,REG,W,101-86,W,-11.0,U,209.5
"Feb 6, 2018",vs Boston,REG,W,111-91,W,-5.0,U,208.5
"Feb 8, 2018",vs New York,REG,W,113-88,W,-14.0,U,213.0
"Feb 11, 2018",@ Charlotte,REG,W,123-103,W,-3.5,O,218.0
"Feb 13, 2018",vs Miami,REG,W,115-112,L,-8.0,O,205.0
"Feb 14, 2018",@ Chicago,REG,W,122-98,W,-7.0,O,219.5
"Feb 23, 2018",vs Milwaukee,REG,L,122-119,L,-7.0,O,216.5
"Feb 26, 2018",vs Detroit,REG,W,123-94,W,-10.0,P,217.0
"Feb 28, 2018",@ Orlando,REG,W,117-104,W,-9.0,U,222.0
"Mar 2, 2018",@ Washington,REG,W,102-95,W,-3.5,U,216.5
"Mar 4, 2018",vs Charlotte,REG,W,103-98,L,-8.5,U,218.0
"Mar 6, 2018",vs Atlanta,REG,W,106-90,W,-12.5,U,217.0
"Mar 7, 2018",@ Detroit,REG,W,121-119,L,-5.5,O,214.0
"Mar 9, 2018",vs Houston,REG,W,108-105,W,3.0,U,220.5
"Mar 11, 2018",@ New York,REG,W,132-106,W,-10.0,O,216.5
"Mar 13, 2018",@ Brooklyn,REG,W,116-102,W,-9.0,U,218.5
"Mar 15, 2018",@ Indiana,REG,W,106-99,W,-4.0,U,212.5
"Mar 16, 2018",vs Dallas,REG,W,122-115,L,-10.0,O,208.0
"Mar 18, 2018",vs Oklahoma City,REG,L,132-125,L,-6.0,O,219.5
"Mar 20, 2018",@ Orlando,REG,W,93-86,L,-9.0,U,211.0
"Mar 21, 2018",@ Cleveland,REG,L,132-129,L,-2.0,O,225.0
"Mar 23, 2018",vs Brooklyn,REG,W,116-112,L,-11.0,O,221.0
"Mar 25, 2018",vs LA Clippers,REG,L,117-106,L,-8.5,U,224.5
"Mar 27, 2018",vs Denver,REG,W,114-110,L,-8.0,P,224.0
"Mar 31, 2018",@ Boston,REG,L,110-99,L,-4.5,O,206.0
"Apr 3, 2018",@ Cleveland,REG,L,112-106,L,1.5,U,223.0
"Apr 4, 2018",vs Boston,REG,W,96-78,W,-7.5,U,203.5
"Apr 6, 2018",vs Indiana,REG,W,92-73,W,-7.0,U,210.0
"Apr 8, 2018",vs Orlando,REG,W,112-101,P,-11.0,O,210.5
"Apr 9, 2018",@ Detroit,REG,W,108-98,W,-6.0,U,209.5
"Apr 11, 2018",@ Miami,REG,L,116-109,L,2.5,O,201.5
"Apr 14, 2018",vs Washington,PST,W,114-106,W,-7.5,O,214.0
"Apr 17, 2018",vs Washington,PST,W,130-119,W,-7.0,O,213.5
"Apr 20, 2018",@ Washington,PST,L,122-103,L,1.0,O,217.5
"Apr 22, 2018",@ Washington,PST,L,106-98,L,-1.5,U,217.0
"Apr 25, 2018",vs Washington,PST,W,108-98,W,-7.0,U,216.0
"Apr 27, 2018",@ Washington,PST,W,102-92,W,-2.0,U,214.5
"May 1, 2018",vs Cleveland,PST,L,113-112,L,-7.0,O,213.5
"May 3, 2018",vs Cleveland,PST,L,128-110,L,-7.0,O,213.5
"May 5, 2018",@ Cleveland,PST,L,105-103,W,4.5,U,214.5
"May 7, 2018",@ Cleveland,PST,L,128-93,L,5.0,O,212.5
