Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Oct 18, 2017",@ Utah,REG,L,106-96,L,2.5,U,204.5
"Oct 21, 2017",vs Sacramento,REG,W,96-79,W,-12.5,U,212.5
"Oct 23, 2017",vs Washington,REG,L,109-104,L,-5.0,U,224.5
"Oct 25, 2017",@ Charlotte,REG,L,110-93,L,-2.5,U,211.5
"Oct 27, 2017",@ Atlanta,REG,W,105-100,L,-7.5,U,210.0
"Oct 29, 2017",@ Brooklyn,REG,W,124-111,W,-5.5,O,222.5
"Oct 30, 2017",@ New York,REG,L,116-110,L,-4.5,O,211.5
"Nov 1, 2017",vs Toronto,REG,W,129-111,W,-1.5,O,217.0
"Nov 3, 2017",vs Miami,REG,W,95-94,L,-5.5,U,216.0
"Nov 4, 2017",vs Golden State,REG,L,127-108,L,9.0,O,230.5
"Nov 7, 2017",vs Brooklyn,REG,W,112-104,L,-12.0,U,230.5
"Nov 9, 2017",vs Oklahoma City,REG,W,102-94,W,1.5,U,215.5
"Nov 11, 2017",vs Orlando,REG,W,125-107,W,-9.0,O,216.5
"Nov 13, 2017",@ Portland,REG,L,99-82,L,1.5,U,212.5
"Nov 17, 2017",vs New Orleans,REG,W,146-114,W,-5.0,O,221.5
"Nov 19, 2017",@ LA Lakers,REG,L,127-109,L,-5.5,O,222.5
"Nov 20, 2017",@ Sacramento,REG,W,114-98,W,-5.0,O,210.5
"Nov 22, 2017",@ Houston,REG,L,125-95,L,9.0,U,223.5
"Nov 24, 2017",vs Memphis,REG,W,104-92,W,-6.0,U,211.0
"Nov 28, 2017",@ Utah,REG,L,106-77,L,-1.0,U,205.5
"Nov 30, 2017",vs Chicago,REG,W,111-110,L,-10.5,O,209.0
"Dec 2, 2017",vs LA Lakers,REG,W,115-100,W,-3.5,U,222.0
"Dec 4, 2017",@ Dallas,REG,L,122-105,L,2.0,O,209.0
"Dec 6, 2017",@ New Orleans,REG,L,123-114,L,5.5,O,221.5
"Dec 8, 2017",@ Orlando,REG,W,103-89,W,1.5,U,218.0
"Dec 10, 2017",@ Indiana,REG,L,126-116,L,5.0,O,217.5
"Dec 12, 2017",@ Detroit,REG,W,103-84,W,6.5,U,210.5
"Dec 13, 2017",@ Boston,REG,L,124-118,P,6.0,O,208.0
"Dec 15, 2017",vs New Orleans,REG,W,117-111,W,-1.5,O,221.5
"Dec 18, 2017",@ Oklahoma City,REG,L,95-94,W,5.0,U,210.5
"Dec 20, 2017",vs Minnesota,REG,L,112-104,L,-1.0,O,214.5
"Dec 22, 2017",@ Portland,REG,W,102-85,W,-2.0,U,203.0
"Dec 23, 2017",@ Golden State,REG,W,96-81,W,8.0,U,217.0
"Dec 26, 2017",vs Utah,REG,W,107-83,W,-6.0,U,205.5
"Dec 27, 2017",@ Minnesota,REG,L,128-125,W,5.0,O,211.5
"Dec 30, 2017",vs Philadelphia,REG,L,107-102,L,-7.0,U,214.0
"Jan 3, 2018",vs Phoenix,REG,W,134-111,W,-12.0,O,219.5
"Jan 5, 2018",vs Utah,REG,W,99-91,W,-6.5,U,208.5
"Jan 6, 2018",@ Sacramento,REG,L,106-98,L,-8.5,U,206.0
"Jan 8, 2018",@ Golden State,REG,L,124-114,P,10.0,O,227.5
"Jan 10, 2018",vs Atlanta,REG,L,110-97,L,-9.0,U,215.5
"Jan 12, 2018",vs Memphis,REG,W,87-78,W,-6.5,U,203.5
