Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Oct 18, 2017",@ Washington,REG,L,120-115,W,6.5,O,217.5
"Oct 20, 2017",vs Boston,REG,L,102-92,L,-3.0,U,216.5
"Oct 21, 2017",@ Toronto,REG,L,128-94,L,9.0,O,219.0
"Oct 23, 2017",@ Detroit,REG,W,97-86,W,3.5,U,214.0
"Oct 25, 2017",vs Houston,REG,L,105-104,W,3.0,U,221.0
"Oct 28, 2017",@ Dallas,REG,W,112-110,W,-1.0,O,205.0
"Oct 30, 2017",@ Houston,REG,W,115-107,W,7.0,O,215.0
"Nov 1, 2017",vs Atlanta,REG,W,119-109,W,-8.0,O,208.5
"Nov 3, 2017",vs Indiana,REG,W,121-110,W,-5.0,O,217.0
"Nov 7, 2017",@ Utah,REG,W,104-97,W,6.5,U,204.5
"Nov 9, 2017",@ Sacramento,REG,L,109-108,L,-6.5,O,207.5
"Nov 11, 2017",@ Golden State,REG,L,135-114,L,13.5,O,232.0
"Nov 13, 2017",@ LA Clippers,REG,W,109-105,W,2.0,U,222.5
"Nov 15, 2017",@ LA Lakers,REG,W,115-109,W,-4.0,O,220.5
"Nov 18, 2017",vs Golden State,REG,L,124-116,W,9.0,O,233.0
"Nov 20, 2017",vs Utah,REG,W,107-86,W,-6.0,U,211.0
"Nov 22, 2017",vs Portland,REG,W,101-81,W,-4.0,U,211.0
"Nov 25, 2017",vs Orlando,REG,W,130-111,W,-5.5,O,221.0
"Nov 27, 2017",vs Cleveland,REG,L,113-91,L,-2.5,U,224.5
"Nov 29, 2017",vs Washington,REG,W,118-113,L,-7.5,O,211.0
"Nov 30, 2017",@ Boston,REG,L,108-97,L,8.0,U,211.5
"Dec 2, 2017",vs Detroit,REG,W,108-103,W,-4.0,U,213.0
"Dec 4, 2017",vs Phoenix,REG,L,115-101,L,-10.0,U,227.5
"Dec 7, 2017",vs LA Lakers,REG,L,107-104,L,-8.5,U,222.0
"Dec 9, 2017",@ Cleveland,REG,L,105-98,L,5.5,U,220.5
"Dec 10, 2017",@ New Orleans,REG,L,131-124,P,7.0,O,218.0
"Dec 12, 2017",@ Minnesota,REG,W,118-112,W,5.0,O,215.5
"Dec 15, 2017",vs Oklahoma City,REG,L,119-117,L,-1.5,O,213.5
"Dec 18, 2017",@ Chicago,REG,L,117-115,L,-2.0,O,209.5
"Dec 19, 2017",vs Sacramento,REG,L,101-95,L,-8.5,U,207.5
"Dec 21, 2017",vs Toronto,REG,L,114-109,L,4.0,O,217.5
"Dec 23, 2017",@ Toronto,REG,L,102-86,L,7.5,U,218.0
"Dec 25, 2017",@ New York,REG,W,105-98,W,-1.5,U,211.5
"Dec 28, 2017",@ Portland,REG,L,114-110,L,-2.0,O,207.0
"Dec 30, 2017",@ Denver,REG,W,107-102,W,7.0,U,214.0
"Dec 31, 2017",@ Phoenix,REG,W,123-110,W,-3.5,O,220.5
"Jan 3, 2018",vs San Antonio,REG,W,112-106,W,-3.5,O,208.0
"Jan 5, 2018",vs Detroit,REG,W,114-78,W,-6.0,U,210.5
"Jan 11, 2018",vs Boston,REG,L,114-103,L,2.0,O,212.0
"Jan 15, 2018",vs Toronto,REG,W,117-111,W,2.0,O,220.0
"Jan 18, 2018",@ Boston,REG,W,89-80,W,3.0,U,203.5
"Jan 20, 2018",vs Milwaukee,REG,W,116-94,W,-7.5,O,208.5
"Jan 22, 2018",@ Memphis,REG,L,105-101,L,-3.0,O,203.0
"Jan 24, 2018",vs Chicago,REG,W,115-101,W,-6.0,U,216.5
"Jan 26, 2018",@ San Antonio,REG,W,97-78,W,4.0,U,199.5
"Jan 28, 2018",@ Oklahoma City,REG,L,122-112,L,3.0,O,214.5
"Jan 29, 2018",@ Milwaukee,REG,L,107-95,L,6.5,U,208.5
"Jan 31, 2018",@ Brooklyn,REG,L,116-108,L,-8.0,O,213.0
"Feb 2, 2018",vs Miami,REG,W,103-97,W,-4.0,U,203.0
"Feb 3, 2018",@ Indiana,REG,L,100-92,L,1.0,U,211.0
"Feb 6, 2018",vs Washington,REG,W,115-102,W,-6.0,O,212.0
"Feb 9, 2018",vs New Orleans,REG,W,100-82,W,-5.5,U,222.0
"Feb 10, 2018",vs LA Clippers,REG,W,112-98,W,-5.0,U,218.0
"Feb 12, 2018",vs New York,REG,W,108-92,W,-11.5,U,209.5
"Feb 14, 2018",vs Miami,REG,W,104-102,L,-4.5,O,202.5
"Feb 22, 2018",@ Chicago,REG,W,116-115,L,-7.5,O,213.5
"Feb 24, 2018",vs Orlando,REG,W,116-105,W,-10.0,O,217.0
"Feb 25, 2018",@ Washington,REG,L,109-94,L,1.5,U,214.5
"Feb 27, 2018",@ Miami,REG,L,102-101,P,1.0,U,205.0
"Mar 1, 2018",@ Cleveland,REG,W,108-97,W,3.0,U,222.0
"Mar 2, 2018",vs Charlotte,REG,W,110-99,W,-3.5,U,215.5
"Mar 4, 2018",@ Milwaukee,REG,L,118-110,L,-1.5,O,209.0
"Mar 6, 2018",@ Charlotte,REG,W,128-114,W,-1.5,O,215.0
"Mar 8, 2018",@ Miami,REG,L,108-99,L,1.0,U,210.5
"Mar 11, 2018",@ Brooklyn,REG,W,120-97,W,-5.5,U,219.0
"Mar 13, 2018",vs Indiana,REG,L,101-98,L,-6.5,U,212.5
"Mar 15, 2018",@ New York,REG,W,118-110,L,-10.0,O,218.0
"Mar 16, 2018",vs Brooklyn,REG,W,120-116,L,-8.5,O,217.5
"Mar 19, 2018",vs Charlotte,REG,W,108-94,W,-8.5,U,221.0
"Mar 21, 2018",vs Memphis,REG,W,119-105,W,-12.5,O,208.5
"Mar 22, 2018",@ Orlando,REG,W,118-98,W,-8.0,O,212.5
"Mar 24, 2018",vs Minnesota,REG,W,120-108,W,-8.0,O,224.0
"Mar 26, 2018",vs Denver,REG,W,123-104,W,-5.0,P,227.0
"Mar 28, 2018",vs New York,REG,W,118-101,W,-13.5,U,223.0
"Mar 30, 2018",@ Atlanta,REG,W,101-91,W,-8.0,U,223.0
"Apr 1, 2018",@ Charlotte,REG,W,119-102,W,-2.5,U,222.0
"Apr 3, 2018",vs Brooklyn,REG,W,121-95,W,-8.5,U,224.5
"Apr 4, 2018",@ Detroit,REG,W,115-108,W,-2.0,O,216.5
"Apr 6, 2018",vs Cleveland,REG,W,132-130,L,-3.5,O,225.5
"Apr 8, 2018",vs Dallas,REG,W,109-97,L,-13.0,U,215.5
"Apr 10, 2018",@ Atlanta,REG,W,121-113,L,-10.0,O,221.0
