Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Oct 18, 2017",vs Minnesota,REG,W,107-99,W,-1.0,O,203.5
"Oct 21, 2017",@ Chicago,REG,W,87-77,L,-10.5,U,200.0
"Oct 23, 2017",vs Toronto,REG,W,101-97,W,-2.5,U,201.5
"Oct 25, 2017",@ Miami,REG,W,117-100,W,-3.0,O,196.5
"Oct 27, 2017",@ Orlando,REG,L,114-87,L,-5.5,U,207.0
"Oct 29, 2017",@ Indiana,REG,L,97-94,L,-6.5,U,208.5
"Oct 30, 2017",@ Boston,REG,L,108-94,L,4.0,O,193.5
"Nov 2, 2017",vs Golden State,REG,L,112-92,L,8.5,U,219.5
"Nov 3, 2017",vs Charlotte,REG,W,108-101,W,-4.5,O,200.0
"Nov 5, 2017",vs Phoenix,REG,W,112-95,W,-9.5,U,211.5
"Nov 7, 2017",vs LA Clippers,REG,W,120-107,W,-4.0,O,204.0
"Nov 10, 2017",vs Milwaukee,REG,L,94-87,L,-4.5,U,204.5
"Nov 11, 2017",vs Chicago,REG,W,133-94,W,-10.5,O,190.0
"Nov 14, 2017",@ Dallas,REG,W,97-91,L,-6.5,U,200.0
"Nov 15, 2017",@ Minnesota,REG,L,98-86,L,5.0,U,209.0
"Nov 17, 2017",vs Oklahoma City,REG,W,104-101,W,1.5,O,200.5
"Nov 20, 2017",vs Atlanta,REG,W,96-85,W,-9.0,U,203.5
"Nov 22, 2017",@ New Orleans,REG,L,107-90,L,1.0,U,207.0
"Nov 25, 2017",@ Charlotte,REG,W,106-86,W,1.5,U,201.5
"Nov 27, 2017",vs Dallas,REG,W,115-108,L,-9.0,O,194.5
"Nov 29, 2017",vs Memphis,REG,W,104-95,P,-9.0,O,195.0
"Dec 1, 2017",@ Memphis,REG,W,95-79,W,-3.5,U,192.5
"Dec 3, 2017",@ Oklahoma City,REG,L,90-87,W,8.5,U,198.5
"Dec 4, 2017",vs Detroit,REG,W,96-93,L,-4.0,U,200.5
"Dec 6, 2017",vs Miami,REG,W,117-105,W,-7.5,O,197.5
"Dec 8, 2017",vs Boston,REG,W,105-102,W,-2.5,O,197.5
"Dec 9, 2017",@ Phoenix,REG,W,104-101,L,-5.0,U,205.5
"Dec 12, 2017",@ Dallas,REG,L,95-89,L,-6.0,U,200.0
