Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Oct 19, 2017",@ LA Lakers,REG,W,108-92,W,-6.5,U,219.0
"Oct 21, 2017",vs Phoenix,REG,W,130-88,W,-13.5,U,219.5
"Oct 24, 2017",vs Utah,REG,W,102-84,W,-5.0,U,195.5
"Oct 26, 2017",@ Portland,REG,W,104-103,W,2.0,U,216.5
"Oct 28, 2017",vs Detroit,REG,L,95-87,L,-8.5,U,205.5
"Oct 30, 2017",vs Golden State,REG,L,141-113,L,6.0,O,222.5
"Nov 1, 2017",vs Dallas,REG,W,119-98,W,-10.5,O,206.5
"Nov 4, 2017",vs Memphis,REG,L,113-104,L,-5.0,O,199.5
"Nov 5, 2017",vs Miami,REG,L,104-101,L,-5.5,P,205.0
"Nov 7, 2017",@ San Antonio,REG,L,120-107,L,4.0,O,204.0
"Nov 10, 2017",@ Oklahoma City,REG,L,120-111,L,5.5,O,209.5
"Nov 11, 2017",@ New Orleans,REG,L,111-103,L,6.0,U,218.0
"Nov 13, 2017",vs Philadelphia,REG,L,109-105,L,-2.0,U,222.5
"Nov 17, 2017",@ Cleveland,REG,L,118-113,W,6.5,O,223.5
"Nov 18, 2017",@ Charlotte,REG,L,102-87,L,5.0,U,213.0
"Nov 20, 2017",@ New York,REG,L,107-85,L,-2.0,U,208.5
"Nov 22, 2017",@ Atlanta,REG,W,116-103,W,-3.0,O,209.0
"Nov 25, 2017",@ Sacramento,REG,W,97-95,L,-4.0,U,202.5
"Nov 27, 2017",vs LA Lakers,REG,W,120-115,W,-4.5,O,216.5
"Nov 30, 2017",vs Utah,REG,L,126-107,L,-1.0,O,202.5
"Dec 2, 2017",@ Dallas,REG,L,108-82,L,4.5,U,209.0
"Dec 3, 2017",@ Minnesota,REG,L,112-106,W,12.0,O,214.0
"Dec 6, 2017",vs Minnesota,REG,L,113-107,L,5.5,O,210.5
"Dec 9, 2017",vs Washington,REG,W,113-112,W,2.0,O,205.0
"Dec 11, 2017",vs Toronto,REG,W,96-91,W,6.0,U,215.0
"Dec 13, 2017",@ Orlando,REG,W,106-95,W,-1.0,U,210.5
"Dec 15, 2017",@ Washington,REG,L,100-91,W,10.5,U,209.0
"Dec 16, 2017",@ Miami,REG,L,90-85,W,6.0,U,205.5
"Dec 18, 2017",@ San Antonio,REG,L,109-91,L,11.5,O,199.5
"Dec 20, 2017",vs Phoenix,REG,W,108-95,W,-5.5,U,215.0
"Dec 22, 2017",@ Houston,REG,W,128-118,W,12.0,O,221.0
"Dec 23, 2017",@ Memphis,REG,L,115-112,L,2.5,O,197.5
"Dec 26, 2017",vs Sacramento,REG,W,122-95,W,-5.5,O,205.5
"Dec 29, 2017",@ LA Lakers,REG,W,121-106,W,-3.0,O,217.5
"Dec 31, 2017",vs Charlotte,REG,W,106-98,W,-2.0,U,212.0
"Jan 2, 2018",vs Memphis,REG,W,113-105,W,-5.5,O,206.0
"Jan 4, 2018",vs Oklahoma City,REG,L,127-117,L,1.5,O,212.5
"Jan 6, 2018",vs Golden State,REG,L,121-105,L,8.0,O,225.5
"Jan 8, 2018",vs Atlanta,REG,W,108-107,L,-4.5,O,214.0
"Jan 10, 2018",@ Golden State,REG,W,125-106,W,12.0,O,219.0
"Jan 11, 2018",@ Sacramento,REG,W,121-115,W,-3.5,O,213.0
"Jan 13, 2018",vs Sacramento,REG,W,126-105,W,-7.0,O,216.0
"Jan 15, 2018",vs Houston,REG,W,113-102,W,4.5,U,230.5
"Jan 17, 2018",vs Denver,REG,W,109-104,W,-4.5,U,220.0
"Jan 20, 2018",@ Utah,REG,L,125-113,L,2.5,O,213.0
"Jan 22, 2018",vs Minnesota,REG,L,126-118,L,-2.0,O,220.0
"Jan 24, 2018",vs Boston,REG,L,113-102,L,-3.0,O,214.0
"Jan 26, 2018",@ Memphis,REG,W,109-100,W,-4.5,U,212.0
"Jan 28, 2018",@ New Orleans,REG,W,112-103,W,2.0,U,227.5
"Jan 30, 2018",vs Portland,REG,L,104-96,L,2.5,U,221.5
"Feb 3, 2018",vs Chicago,REG,W,113-103,W,-8.5,U,220.0
"Feb 5, 2018",vs Dallas,REG,W,104-101,L,-6.0,U,214.5
"Feb 9, 2018",@ Detroit,REG,W,108-95,W,3.5,U,221.0
"Feb 10, 2018",@ Philadelphia,REG,L,112-98,L,5.0,U,218.0
"Feb 12, 2018",@ Brooklyn,REG,W,114-101,W,-4.5,U,221.5
"Feb 14, 2018",@ Boston,REG,W,129-119,W,5.0,O,212.0
"Feb 22, 2018",@ Golden State,REG,L,134-127,W,10.5,O,234.5
"Feb 23, 2018",@ Phoenix,REG,W,128-117,W,-5.5,O,230.5
"Feb 27, 2018",@ Denver,REG,W,122-120,W,5.5,O,228.5
"Feb 28, 2018",vs Houston,REG,L,105-92,L,8.5,U,228.5
"Mar 2, 2018",vs New York,REG,W,128-105,W,-9.0,O,226.5
"Mar 4, 2018",vs Brooklyn,REG,W,123-120,L,-7.0,O,222.5
"Mar 6, 2018",vs New Orleans,REG,L,121-116,L,-2.5,O,235.5
