Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Oct 18, 2017",@ Memphis,REG,L,103-91,L,2.0,U,204.5
"Oct 20, 2017",vs Golden State,REG,L,128-120,W,9.0,O,221.0
"Oct 22, 2017",@ LA Lakers,REG,W,119-112,W,-4.5,O,221.5
"Oct 24, 2017",@ Portland,REG,L,103-93,L,5.5,U,216.0
"Oct 26, 2017",@ Sacramento,REG,W,114-106,W,1.0,O,204.0
"Oct 28, 2017",vs Cleveland,REG,W,123-101,W,2.0,O,220.0
"Oct 30, 2017",vs Orlando,REG,L,115-99,L,-7.5,U,223.0
"Nov 1, 2017",vs Minnesota,REG,L,104-98,L,-2.5,U,224.0
"Nov 3, 2017",@ Dallas,REG,W,99-94,W,-4.5,U,211.5
"Nov 4, 2017",@ Chicago,REG,W,96-90,W,-5.5,U,199.5
"Nov 7, 2017",@ Indiana,REG,W,117-112,W,-1.5,O,217.5
"Nov 9, 2017",@ Toronto,REG,L,122-118,W,5.0,O,215.0
"Nov 11, 2017",vs LA Clippers,REG,W,111-103,W,-6.0,U,218.0
"Nov 13, 2017",vs Atlanta,REG,W,106-105,L,-9.5,U,217.0
"Nov 15, 2017",vs Toronto,REG,L,125-116,L,-3.0,O,218.0
"Nov 17, 2017",@ Denver,REG,L,146-114,L,5.0,O,221.5
"Nov 20, 2017",vs Oklahoma City,REG,W,114-107,W,3.0,O,213.5
"Nov 22, 2017",vs San Antonio,REG,W,107-90,W,-1.0,U,207.0
"Nov 24, 2017",@ Phoenix,REG,W,115-91,W,-6.5,U,227.0
"Nov 25, 2017",@ Golden State,REG,L,110-95,L,10.5,U,228.0
"Nov 29, 2017",vs Minnesota,REG,L,120-102,L,-6.0,O,215.0
"Dec 1, 2017",@ Utah,REG,L,114-108,L,-3.5,O,205.0
"Dec 2, 2017",@ Portland,REG,W,123-116,W,7.5,O,210.5
"Dec 4, 2017",vs Golden State,REG,L,125-115,L,9.0,O,228.0
"Dec 6, 2017",vs Denver,REG,W,123-114,W,-5.5,O,221.5
"Dec 8, 2017",vs Sacramento,REG,L,116-109,L,-9.5,O,208.5
"Dec 10, 2017",vs Philadelphia,REG,W,131-124,P,-7.0,O,218.0
"Dec 11, 2017",@ Houston,REG,L,130-123,W,13.5,O,227.5
"Dec 13, 2017",vs Milwaukee,REG,W,115-108,W,-2.5,O,217.5
"Dec 15, 2017",@ Denver,REG,L,117-111,L,1.5,O,221.5
"Dec 19, 2017",@ Washington,REG,L,116-106,L,2.0,O,216.5
"Dec 22, 2017",@ Orlando,REG,W,111-97,W,-6.5,U,218.0
"Dec 23, 2017",@ Miami,REG,W,109-94,W,-3.0,U,209.0
"Dec 27, 2017",vs Brooklyn,REG,W,128-113,W,-9.0,O,221.5
