Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Oct 18, 2017",@ Boston,REG,W,108-100,W,1.5,O,204.0
"Oct 20, 2017",vs Cleveland,REG,L,116-97,L,-1.0,O,209.5
"Oct 21, 2017",vs Portland,REG,W,113-110,L,-3.5,O,208.5
"Oct 23, 2017",vs Charlotte,REG,W,103-94,W,-6.5,U,203.5
"Oct 26, 2017",vs Boston,REG,L,96-89,L,-4.5,U,207.0
"Oct 29, 2017",@ Atlanta,REG,W,117-106,W,-5.5,O,199.5
"Oct 31, 2017",vs Oklahoma City,REG,L,110-91,L,2.0,U,210.0
"Nov 1, 2017",@ Charlotte,REG,L,126-121,L,4.0,O,203.0
"Nov 3, 2017",@ Detroit,REG,L,105-96,L,1.0,U,204.0
"Nov 7, 2017",@ Cleveland,REG,L,124-119,P,5.0,O,221.5
"Nov 10, 2017",@ San Antonio,REG,W,94-87,W,4.5,U,204.5
"Nov 11, 2017",vs LA Lakers,REG,W,98-90,W,-6.0,U,217.5
"Nov 13, 2017",vs Memphis,REG,W,110-103,W,-3.0,O,200.0
"Nov 15, 2017",vs Detroit,REG,W,99-95,L,-4.5,U,205.0
"Nov 18, 2017",@ Dallas,REG,L,111-79,L,-6.0,U,203.5
"Nov 20, 2017",vs Washington,REG,L,99-88,L,-3.5,U,208.0
"Nov 22, 2017",@ Phoenix,REG,W,113-107,W,-2.0,O,219.0
"Nov 25, 2017",@ Utah,REG,L,121-108,L,-1.5,O,196.5
"Nov 28, 2017",@ Sacramento,REG,W,112-87,W,-6.5,O,197.0
"Nov 30, 2017",@ Portland,REG,W,103-91,W,4.0,U,200.5
"Dec 2, 2017",vs Sacramento,REG,W,109-104,L,-13.0,O,199.5
"Dec 4, 2017",@ Boston,REG,L,111-100,L,4.5,O,203.5
"Dec 6, 2017",vs Detroit,REG,W,104-100,P,-4.0,O,203.5
"Dec 8, 2017",vs Dallas,REG,W,109-102,W,-6.5,O,202.0
"Dec 9, 2017",vs Utah,REG,W,117-100,W,-1.0,O,197.0
"Dec 13, 2017",@ New Orleans,REG,L,115-108,L,2.5,O,217.5
"Dec 15, 2017",vs Chicago,REG,L,115-109,L,-8.5,O,204.5
"Dec 16, 2017",@ Houston,REG,L,115-111,W,10.5,O,222.0
"Dec 19, 2017",vs Cleveland,REG,W,119-116,W,1.5,O,215.0
"Dec 22, 2017",vs Charlotte,REG,W,109-104,P,-5.0,O,209.0
"Dec 23, 2017",@ Charlotte,REG,L,111-106,L,4.5,O,206.5
"Dec 26, 2017",vs Chicago,REG,L,115-106,L,-7.5,O,211.5
"Dec 28, 2017",vs Minnesota,REG,W,102-96,W,-4.0,U,212.0
"Dec 29, 2017",@ Oklahoma City,REG,W,97-95,W,6.5,U,208.0
"Jan 1, 2018",@ Toronto,REG,L,131-127,W,6.0,O,212.5
"Jan 3, 2018",vs Indiana,REG,W,122-101,W,-7.5,O,209.0
"Jan 5, 2018",vs Toronto,REG,L,129-110,L,-1.5,O,217.0
"Jan 6, 2018",@ Washington,REG,W,110-103,W,3.0,P,213.0
"Jan 8, 2018",@ Indiana,REG,L,109-96,L,1.5,U,216.0
"Jan 10, 2018",vs Orlando,REG,W,110-103,L,-10.5,U,218.0
"Jan 12, 2018",vs Golden State,REG,L,108-94,L,4.5,U,221.0
"Jan 14, 2018",@ Miami,REG,L,97-79,L,1.5,U,204.5
"Jan 15, 2018",@ Washington,REG,W,104-95,W,5.0,U,213.5
"Jan 17, 2018",vs Miami,REG,L,106-101,L,-4.5,O,202.5
"Jan 20, 2018",@ Philadelphia,REG,L,116-94,L,7.5,O,208.5
