Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Oct 18, 2017",@ Detroit,REG,L,102-90,L,2.5,U,202.0
"Oct 20, 2017",vs Atlanta,REG,W,109-91,W,-4.5,U,205.0
"Oct 23, 2017",@ Milwaukee,REG,L,103-94,L,6.5,U,203.5
"Oct 25, 2017",vs Denver,REG,W,110-93,W,2.5,U,211.5
"Oct 27, 2017",vs Houston,REG,L,109-93,L,2.5,U,214.5
"Oct 29, 2017",vs Orlando,REG,W,120-113,W,-4.0,O,210.5
"Oct 30, 2017",@ Memphis,REG,W,104-99,W,5.5,O,194.5
"Nov 1, 2017",vs Milwaukee,REG,W,126-121,W,-4.0,O,203.0
"Nov 3, 2017",@ San Antonio,REG,L,108-101,L,4.5,O,200.0
"Nov 5, 2017",@ Minnesota,REG,L,112-94,L,5.0,U,218.0
"Nov 7, 2017",@ New York,REG,L,118-113,L,-2.0,O,208.5
"Nov 10, 2017",@ Boston,REG,L,90-87,P,3.0,U,204.0
"Nov 15, 2017",vs Cleveland,REG,L,115-107,L,0.0,O,219.0
"Nov 17, 2017",@ Chicago,REG,L,123-120,L,-6.5,O,198.5
"Nov 18, 2017",vs LA Clippers,REG,W,102-87,W,-5.0,U,213.0
"Nov 20, 2017",vs Minnesota,REG,W,118-102,W,-2.5,O,211.0
"Nov 22, 2017",vs Washington,REG,W,129-124,W,-3.0,O,208.0
"Nov 24, 2017",@ Cleveland,REG,L,100-99,W,5.0,U,217.5
"Nov 25, 2017",vs San Antonio,REG,L,106-86,L,-1.5,U,201.5
"Nov 29, 2017",@ Toronto,REG,L,126-113,L,7.5,O,205.0
"Dec 1, 2017",@ Miami,REG,L,105-100,L,2.0,U,206.0
"Dec 4, 2017",vs Orlando,REG,W,104-94,W,-7.5,U,218.5
"Dec 6, 2017",vs Golden State,REG,L,101-87,L,3.0,U,215.0
"Dec 8, 2017",vs Chicago,REG,L,119-111,L,-9.5,O,202.5
"Dec 9, 2017",vs LA Lakers,REG,L,110-99,L,-3.5,U,212.5
"Dec 11, 2017",@ Oklahoma City,REG,W,116-103,W,7.5,O,206.5
"Dec 13, 2017",@ Houston,REG,L,108-96,P,12.0,U,219.0
"Dec 15, 2017",vs Miami,REG,L,104-98,L,-5.0,U,203.5
"Dec 16, 2017",vs Portland,REG,L,93-91,L,-3.5,U,205.5
"Dec 18, 2017",vs New York,REG,W,109-91,W,-8.5,U,206.0
"Dec 20, 2017",vs Toronto,REG,L,129-111,L,2.0,O,212.0
"Dec 22, 2017",@ Milwaukee,REG,L,109-104,P,5.0,O,209.0
"Dec 23, 2017",vs Milwaukee,REG,W,111-106,W,-4.5,O,206.5
"Dec 27, 2017",vs Boston,REG,L,102-91,L,1.0,U,207.0
"Dec 29, 2017",@ Golden State,REG,W,111-100,W,10.0,U,211.5
"Dec 31, 2017",@ LA Clippers,REG,L,106-98,L,2.0,U,212.0
"Jan 2, 2018",@ Sacramento,REG,W,131-111,W,-4.5,O,205.0
"Jan 5, 2018",@ LA Lakers,REG,W,108-94,W,-2.5,U,216.5
"Jan 10, 2018",vs Dallas,REG,L,115-111,L,-6.5,O,210.0
"Jan 12, 2018",vs Utah,REG,W,99-88,W,-4.5,U,206.0
"Jan 13, 2018",vs Oklahoma City,REG,L,101-91,L,2.0,U,212.0
"Jan 15, 2018",@ Detroit,REG,W,118-107,W,3.0,O,203.0
"Jan 17, 2018",vs Washington,REG,W,133-109,W,-2.0,O,216.0
"Jan 20, 2018",vs Miami,REG,L,106-105,L,-7.0,O,201.0
"Jan 22, 2018",vs Sacramento,REG,W,112-107,L,-10.5,O,212.5
"Jan 24, 2018",vs New Orleans,REG,L,101-96,L,-2.5,U,223.5
"Jan 26, 2018",vs Atlanta,REG,W,121-110,W,-7.0,O,212.0
"Jan 27, 2018",@ Miami,REG,L,95-91,P,4.0,U,207.5
"Jan 29, 2018",@ Indiana,REG,L,105-96,L,2.0,U,212.0
"Jan 31, 2018",@ Atlanta,REG,W,123-110,W,-2.5,O,210.5
"Feb 2, 2018",vs Indiana,REG,W,133-126,W,-3.5,O,210.0
"Feb 4, 2018",@ Phoenix,REG,W,115-110,L,-6.5,O,220.0
"Feb 5, 2018",@ Denver,REG,L,121-104,L,4.0,O,216.5
"Feb 8, 2018",@ Portland,REG,L,109-103,L,3.0,U,212.5
"Feb 9, 2018",@ Utah,REG,L,106-94,L,6.5,U,206.0
"Feb 11, 2018",vs Toronto,REG,L,123-103,L,3.5,O,218.0
"Feb 14, 2018",@ Orlando,REG,W,104-102,L,-6.0,U,212.0
"Feb 22, 2018",vs Brooklyn,REG,W,111-96,W,-8.5,U,216.5
"Feb 23, 2018",@ Washington,REG,W,122-105,W,3.5,O,210.5
"Feb 25, 2018",vs Detroit,REG,W,114-98,W,-4.5,P,212.0
"Feb 27, 2018",vs Chicago,REG,W,118-103,W,-11.0,O,218.5
"Feb 28, 2018",@ Boston,REG,L,134-106,L,7.5,O,211.0
"Mar 2, 2018",@ Philadelphia,REG,L,110-99,L,3.5,U,215.5
"Mar 4, 2018",@ Toronto,REG,L,103-98,W,8.5,U,218.0
"Mar 6, 2018",vs Philadelphia,REG,L,128-114,L,1.5,O,215.0
"Mar 8, 2018",vs Brooklyn,REG,L,125-111,L,-7.0,O,217.5
"Mar 10, 2018",vs Phoenix,REG,W,122-115,L,-13.0,O,219.0
"Mar 13, 2018",@ New Orleans,REG,L,119-115,W,5.0,O,230.0
"Mar 15, 2018",@ Atlanta,REG,W,129-117,W,-5.5,O,219.0
"Mar 17, 2018",@ New York,REG,L,124-101,L,-6.5,O,224.0
"Mar 19, 2018",@ Philadelphia,REG,L,108-94,L,8.5,U,221.0
"Mar 21, 2018",@ Brooklyn,REG,W,111-105,W,-1.0,U,221.5
"Mar 22, 2018",vs Memphis,REG,W,140-79,W,-8.0,O,215.0
"Mar 24, 2018",@ Dallas,REG,W,102-98,W,-2.5,U,215.0
"Mar 26, 2018",vs New York,REG,W,137-128,L,-11.0,O,222.0
"Mar 28, 2018",vs Cleveland,REG,L,118-105,L,-2.0,U,224.5
"Mar 31, 2018",@ Washington,REG,L,107-93,L,6.5,U,219.5
"Apr 1, 2018",vs Philadelphia,REG,L,119-102,L,2.5,U,222.0
"Apr 3, 2018",@ Chicago,REG,L,120-114,L,-5.5,O,215.0
"Apr 6, 2018",@ Orlando,REG,W,137-100,W,-7.0,O,208.0
"Apr 8, 2018",vs Indiana,REG,L,123-117,L,1.0,O,214.5
"Apr 10, 2018",@ Indiana,REG,W,119-93,W,1.5,U,216.5
