Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Dec 19, 2016",@ Minnesota,REG,L,115-108,L,6.0,O,214.5
"Dec 21, 2016",vs Houston,REG,L,125-111,L,6.0,O,227.5
"Dec 23, 2016",vs Philadelphia,REG,W,123-116,W,-5.5,O,212.5
"Dec 26, 2016",@ Houston,REG,L,131-115,L,12.5,O,230.0
"Dec 28, 2016",@ San Antonio,REG,L,119-98,L,11.0,O,214.5
"Dec 29, 2016",vs Toronto,REG,W,99-91,W,8.5,U,223.5
"Dec 31, 2016",@ Utah,REG,L,91-86,W,11.5,U,207.0
"Jan 2, 2017",@ LA Clippers,REG,L,109-98,L,4.5,U,213.5
"Jan 3, 2017",vs Miami,REG,W,99-90,W,-5.0,U,212.5
"Jan 5, 2017",@ Dallas,REG,W,102-95,W,5.5,U,206.0
"Jan 8, 2017",vs Cleveland,REG,L,120-116,W,8.5,O,221.0
"Jan 12, 2017",vs Dallas,REG,L,113-108,L,2.0,O,207.5
"Jan 14, 2017",vs San Antonio,REG,W,108-105,W,12.5,O,212.5
"Jan 16, 2017",vs Utah,REG,L,106-101,W,6.0,O,205.0
"Jan 19, 2017",@ Cleveland,REG,L,118-103,L,11.5,O,220.5
"Jan 21, 2017",@ New York,REG,W,107-105,W,4.5,U,223.5
"Jan 22, 2017",@ Toronto,REG,W,115-103,W,12.5,U,219.5
"Jan 24, 2017",vs Minnesota,REG,L,112-111,W,1.5,O,215.5
"Jan 26, 2017",@ Denver,REG,L,127-120,P,7.0,O,232.0
"Jan 28, 2017",vs Denver,REG,L,123-112,L,-3.5,O,227.5
"Jan 30, 2017",vs Memphis,REG,L,115-96,L,3.5,O,207.0
"Feb 1, 2017",vs LA Clippers,REG,L,124-114,L,2.5,O,220.5
"Feb 3, 2017",@ Sacramento,REG,W,105-103,W,4.0,U,218.0
"Feb 4, 2017",vs Milwaukee,REG,L,137-112,L,1.5,O,221.0
"Feb 6, 2017",@ New Orleans,REG,L,111-106,W,5.5,U,221.5
"Feb 8, 2017",@ Memphis,REG,L,110-91,L,7.5,U,211.5
"Feb 10, 2017",vs Chicago,REG,W,115-97,W,3.0,U,219.5
"Feb 11, 2017",@ Houston,REG,L,133-102,L,16.0,O,233.0
"Feb 13, 2017",vs New Orleans,REG,L,110-108,L,-3.5,U,222.0
"Feb 15, 2017",vs LA Lakers,REG,W,137-101,W,-4.5,O,226.5
"Feb 24, 2017",@ Chicago,REG,L,128-121,L,5.5,O,219.5
"Feb 26, 2017",@ Milwaukee,REG,L,100-96,W,6.0,U,224.0
"Feb 28, 2017",@ Memphis,REG,L,130-112,L,9.0,O,211.5
"Mar 2, 2017",vs Charlotte,REG,W,120-103,W,4.0,O,218.5
"Mar 3, 2017",vs Oklahoma City,REG,W,118-111,W,5.0,O,225.5
"Mar 5, 2017",vs Boston,REG,W,109-106,W,4.0,U,228.5
"Mar 7, 2017",vs Washington,REG,L,131-127,W,5.5,O,229.0
"Mar 9, 2017",vs LA Lakers,REG,L,122-110,L,-6.5,O,231.0
"Mar 11, 2017",@ Dallas,REG,W,100-98,W,5.5,U,218.0
"Mar 12, 2017",vs Portland,REG,L,110-101,L,2.5,U,228.0
"Mar 15, 2017",vs Sacramento,REG,L,107-101,L,-6.0,U,218.0
"Mar 17, 2017",vs Orlando,REG,L,109-103,L,-2.0,U,220.5
"Mar 19, 2017",@ Detroit,REG,L,112-95,L,12.5,U,209.0
"Mar 21, 2017",@ Miami,REG,L,112-97,L,11.5,U,214.5
"Mar 23, 2017",@ Brooklyn,REG,L,126-98,L,5.5,U,227.0
"Mar 24, 2017",@ Boston,REG,L,130-120,W,16.0,O,217.5
"Mar 26, 2017",@ Charlotte,REG,L,120-106,L,13.0,O,213.5
"Mar 28, 2017",@ Atlanta,REG,L,95-91,W,10.0,U,217.5
"Mar 30, 2017",vs LA Clippers,REG,L,124-118,W,10.0,O,222.5
"Apr 1, 2017",@ Portland,REG,L,130-117,L,11.0,O,224.0
"Apr 2, 2017",vs Houston,REG,L,123-116,W,7.5,O,226.5
"Apr 5, 2017",vs Golden State,REG,L,120-111,L,8.5,O,229.0
"Apr 7, 2017",vs Oklahoma City,REG,W,120-99,W,9.0,U,229.0
"Apr 9, 2017",vs Dallas,REG,W,124-111,W,-2.5,O,210.5
"Apr 11, 2017",@ Sacramento,REG,L,129-104,L,4.5,O,219.0
