Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Oct 25, 2016",vs Utah,REG,W,113-104,W,-6.0,O,192.0
"Oct 27, 2016",vs LA Clippers,REG,L,114-106,L,2.5,O,208.5
"Oct 29, 2016",@ Denver,REG,W,115-113,W,-1.5,O,212.0
"Nov 1, 2016",vs Golden State,REG,L,127-104,L,5.5,O,225.5
"Nov 2, 2016",@ Phoenix,REG,L,118-115,L,-2.5,O,216.5
"Nov 4, 2016",@ Dallas,REG,W,105-95,W,-2.5,U,208.0
"Nov 6, 2016",@ Memphis,REG,W,100-94,W,1.0,U,204.0
"Nov 8, 2016",vs Phoenix,REG,W,124-121,L,-8.5,O,219.5
"Nov 9, 2016",@ LA Clippers,REG,L,111-80,L,11.0,U,210.5
"Nov 11, 2016",vs Sacramento,REG,W,122-120,L,-6.5,O,208.0
"Nov 13, 2016",vs Denver,REG,W,112-105,L,-7.5,O,216.5
"Nov 15, 2016",vs Chicago,REG,L,113-88,L,-4.5,U,211.0
"Nov 17, 2016",@ Houston,REG,L,126-109,L,5.0,O,221.0
"Nov 18, 2016",@ New Orleans,REG,L,113-101,L,0.0,U,214.5
"Nov 20, 2016",@ Brooklyn,REG,W,129-109,W,-4.5,O,219.0
"Nov 22, 2016",@ New York,REG,L,107-103,L,1.5,U,216.5
"Nov 23, 2016",@ Cleveland,REG,L,137-125,L,11.5,O,218.5
"Nov 25, 2016",vs New Orleans,REG,W,119-104,W,-4.0,O,217.0
"Nov 27, 2016",vs Houston,REG,L,130-114,L,1.5,O,225.5
"Nov 30, 2016",vs Indiana,REG,W,131-109,W,-7.5,O,213.5
"Dec 3, 2016",vs Miami,REG,W,99-92,W,-6.0,U,215.0
"Dec 5, 2016",@ Chicago,REG,W,112-110,W,3.5,O,213.0
"Dec 7, 2016",@ Milwaukee,REG,L,115-107,L,1.5,O,214.5
"Dec 8, 2016",@ Memphis,REG,L,88-86,L,-2.5,U,204.5
"Dec 10, 2016",@ Indiana,REG,L,118-111,L,-1.5,O,217.5
"Dec 12, 2016",@ LA Clippers,REG,L,121-120,W,10.0,O,219.0
"Dec 13, 2016",vs Oklahoma City,REG,W,114-95,W,-2.0,U,218.5
"Dec 15, 2016",@ Denver,REG,L,132-120,L,2.5,O,221.0
"Dec 17, 2016",@ Golden State,REG,L,135-90,L,14.0,U,234.5
"Dec 20, 2016",@ Sacramento,REG,L,126-121,L,-1.0,O,218.0
"Dec 21, 2016",vs Dallas,REG,L,96-95,L,-6.0,U,210.5
"Dec 23, 2016",vs San Antonio,REG,L,110-90,L,2.0,U,211.5
"Dec 26, 2016",vs Toronto,REG,L,95-91,W,8.0,U,215.5
"Dec 28, 2016",vs Sacramento,REG,W,102-89,W,-2.0,U,206.5
"Dec 30, 2016",@ San Antonio,REG,L,110-94,L,10.0,O,202.5
"Jan 1, 2017",@ Minnesota,REG,W,95-89,W,6.0,U,208.0
"Jan 4, 2017",@ Golden State,REG,L,125-117,W,16.0,O,222.0
"Jan 5, 2017",vs LA Lakers,REG,W,118-109,W,-6.5,O,221.0
"Jan 8, 2017",vs Detroit,REG,L,125-124,L,-3.5,O,213.0
"Jan 10, 2017",@ LA Lakers,REG,W,108-87,W,-2.0,U,228.5
"Jan 11, 2017",vs Cleveland,REG,W,102-86,W,5.0,U,222.0
"Jan 13, 2017",vs Orlando,REG,L,115-109,L,-7.0,O,213.5
"Jan 16, 2017",@ Washington,REG,L,120-101,L,3.5,O,219.0
"Jan 18, 2017",@ Charlotte,REG,L,107-85,L,5.0,U,217.0
"Jan 20, 2017",@ Philadelphia,REG,L,93-92,L,-2.5,U,210.0
"Jan 21, 2017",@ Boston,REG,W,127-123,W,7.5,O,217.0
"Jan 25, 2017",vs LA Lakers,REG,W,105-98,L,-8.0,U,220.0
"Jan 27, 2017",vs Memphis,REG,W,112-109,W,-1.0,O,205.5
"Jan 29, 2017",vs Golden State,REG,L,113-111,W,6.0,U,225.0
"Jan 31, 2017",vs Charlotte,REG,W,115-98,W,-4.0,U,215.0
"Feb 3, 2017",vs Dallas,REG,L,108-104,L,-6.0,O,205.0
"Feb 5, 2017",@ Oklahoma City,REG,L,105-99,L,5.0,U,218.5
"Feb 7, 2017",@ Dallas,REG,W,114-113,L,-2.5,O,206.0
"Feb 9, 2017",vs Boston,REG,L,120-111,L,-3.0,O,222.5
"Feb 13, 2017",vs Atlanta,REG,L,109-104,L,-2.0,U,218.0
"Feb 15, 2017",@ Utah,REG,L,111-88,L,8.5,U,205.0
"Feb 23, 2017",@ Orlando,REG,W,112-103,W,-3.0,U,217.0
"Feb 26, 2017",@ Toronto,REG,L,112-106,L,5.0,O,208.5
"Feb 28, 2017",@ Detroit,REG,L,120-113,L,4.0,O,213.5
"Mar 2, 2017",vs Oklahoma City,REG,W,114-109,W,1.0,P,223.0
"Mar 4, 2017",vs Brooklyn,REG,W,130-116,W,-11.0,O,224.0
"Mar 7, 2017",@ Oklahoma City,REG,W,126-121,W,7.0,O,222.0
"Mar 9, 2017",vs Philadelphia,REG,W,114-108,L,-9.5,O,221.0
"Mar 11, 2017",vs Washington,REG,L,125-124,L,-5.0,O,222.5
"Mar 12, 2017",@ Phoenix,REG,W,110-101,W,-2.5,U,228.0
"Mar 14, 2017",@ New Orleans,REG,L,100-77,L,4.0,U,214.5
"Mar 15, 2017",@ San Antonio,REG,W,110-106,W,11.0,O,208.0
"Mar 18, 2017",@ Atlanta,REG,W,113-97,W,1.5,U,214.5
"Mar 19, 2017",@ Miami,REG,W,115-104,W,5.5,O,214.0
"Mar 21, 2017",vs Milwaukee,REG,L,93-90,L,-3.5,U,208.0
"Mar 23, 2017",vs New York,REG,W,110-95,W,-13.0,U,209.5
"Mar 25, 2017",vs Minnesota,REG,W,112-100,W,-6.0,U,212.5
"Mar 26, 2017",@ LA Lakers,REG,W,97-81,W,-7.0,U,220.0
"Mar 28, 2017",vs Denver,REG,W,122-113,W,-2.0,O,221.0
"Mar 30, 2017",vs Houston,REG,W,117-107,W,0.0,U,230.5
"Apr 1, 2017",vs Phoenix,REG,W,130-117,W,-11.0,O,224.0
"Apr 3, 2017",@ Minnesota,REG,L,110-109,W,2.0,O,216.0
"Apr 4, 2017",@ Utah,REG,L,106-87,L,6.0,U,201.5
"Apr 6, 2017",vs Minnesota,REG,W,105-98,W,-5.5,U,217.0
"Apr 8, 2017",vs Utah,REG,W,101-86,W,-2.5,U,201.5
"Apr 10, 2017",vs San Antonio,REG,W,99-98,W,10.5,O,192.5
"Apr 12, 2017",vs New Orleans,REG,L,103-100,L,-6.5,O,202.5
"Apr 16, 2017",@ Golden State,PST,L,121-109,W,15.0,O,219.5
"Apr 19, 2017",@ Golden State,PST,L,110-81,L,11.5,U,219.0
"Apr 22, 2017",vs Golden State,PST,L,119-113,L,5.0,O,217.5
"Apr 24, 2017",vs Golden State,PST,L,128-103,L,9.0,O,222.5
