Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Jan 25, 2017",@ Milwaukee,REG,W,114-109,W,11.0,O,207.0
"Jan 27, 2017",vs Houston,REG,L,123-118,W,7.0,O,221.0
"Jan 29, 2017",@ Chicago,REG,L,121-108,L,6.5,O,205.5
"Jan 30, 2017",vs Sacramento,REG,W,122-119,W,3.0,O,207.0
"Feb 1, 2017",@ Dallas,REG,L,113-95,L,7.5,O,205.0
"Feb 2, 2017",@ San Antonio,REG,L,102-86,W,17.0,U,213.0
"Feb 4, 2017",@ Miami,REG,L,125-102,L,9.5,O,208.5
"Feb 6, 2017",@ Detroit,REG,L,113-96,L,8.5,U,211.0
"Feb 8, 2017",vs San Antonio,REG,L,111-103,W,12.0,O,206.5
"Feb 9, 2017",@ Orlando,REG,W,112-111,W,6.5,O,209.0
"Feb 11, 2017",vs Miami,REG,W,117-109,W,3.0,O,208.5
"Feb 13, 2017",@ Charlotte,REG,W,105-99,W,7.5,U,213.0
"Feb 15, 2017",@ Boston,REG,L,116-108,W,10.0,O,218.5
"Feb 24, 2017",vs Washington,REG,W,120-112,W,8.5,O,217.5
"Feb 25, 2017",@ New York,REG,L,110-109,W,6.5,U,220.0
"Feb 27, 2017",vs Golden State,REG,L,119-108,W,14.0,U,228.0
"Mar 1, 2017",@ Miami,REG,L,125-98,L,9.5,O,213.0
"Mar 3, 2017",vs New York,REG,W,105-102,W,1.5,U,217.0
"Mar 4, 2017",vs Detroit,REG,L,136-106,L,5.5,O,213.5
"Mar 6, 2017",vs Milwaukee,REG,L,112-98,L,5.5,U,212.0
"Mar 9, 2017",@ Portland,REG,L,114-108,W,9.5,O,221.0
"Mar 11, 2017",@ LA Clippers,REG,L,112-100,W,14.5,U,214.5
"Mar 12, 2017",@ LA Lakers,REG,W,118-116,W,4.5,O,223.0
"Mar 14, 2017",@ Golden State,REG,L,106-104,W,17.0,U,220.5
"Mar 17, 2017",vs Dallas,REG,W,116-74,W,5.0,U,205.0
"Mar 19, 2017",vs Boston,REG,W,105-99,W,5.0,O,202.0
"Mar 20, 2017",@ Orlando,REG,L,112-109,W,6.0,O,218.5
"Mar 22, 2017",@ Oklahoma City,REG,L,122-97,L,11.5,P,219.0
"Mar 24, 2017",@ Chicago,REG,W,117-107,W,6.5,O,211.5
"Mar 26, 2017",@ Indiana,REG,L,107-94,L,9.0,U,213.5
"Mar 28, 2017",@ Brooklyn,REG,W,106-101,W,4.5,U,224.0
"Mar 29, 2017",vs Atlanta,REG,L,99-92,L,2.5,U,212.5
"Mar 31, 2017",@ Cleveland,REG,L,122-105,L,12.5,O,216.5
"Apr 2, 2017",@ Toronto,REG,L,113-105,W,11.5,O,211.5
"Apr 4, 2017",vs Brooklyn,REG,L,141-118,L,2.0,O,222.5
"Apr 6, 2017",vs Chicago,REG,L,102-90,L,5.5,U,209.0
"Apr 8, 2017",vs Milwaukee,REG,L,90-82,L,7.0,U,209.5
"Apr 10, 2017",vs Indiana,REG,L,120-111,L,8.5,O,211.5
"Apr 12, 2017",@ New York,REG,L,114-113,W,3.0,O,209.0
