Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Jan 4, 2017",@ Cleveland,REG,W,106-94,W,3.5,U,204.0
"Jan 7, 2017",vs Toronto,REG,W,123-118,W,1.5,O,207.0
"Jan 9, 2017",vs Oklahoma City,REG,L,109-94,L,1.0,U,210.5
"Jan 10, 2017",@ Washington,REG,L,101-99,W,12.0,U,204.0
"Jan 12, 2017",@ New York,REG,L,104-89,L,3.0,U,207.5
"Jan 14, 2017",vs New Orleans,REG,W,107-99,W,-3.5,O,205.5
"Jan 15, 2017",@ Memphis,REG,W,108-104,W,8.5,O,192.5
"Jan 17, 2017",vs Dallas,REG,L,99-98,L,-4.5,O,196.5
"Jan 20, 2017",@ Atlanta,REG,L,102-93,L,4.0,U,204.5
"Jan 21, 2017",vs Sacramento,REG,W,102-99,L,-6.5,U,205.0
"Jan 24, 2017",@ Orlando,REG,W,100-92,W,-3.0,U,204.0
"Jan 25, 2017",vs Atlanta,REG,L,119-114,L,1.5,O,203.5
"Jan 27, 2017",vs Miami,REG,L,100-88,L,-7.0,U,204.0
"Jan 29, 2017",vs Philadelphia,REG,W,121-108,W,-6.5,O,205.5
"Feb 1, 2017",@ Oklahoma City,REG,W,128-100,W,2.5,O,207.0
"Feb 3, 2017",@ Houston,REG,L,121-117,W,9.5,O,222.0
"Feb 6, 2017",@ Sacramento,REG,W,112-107,W,4.0,O,205.5
"Feb 8, 2017",@ Golden State,REG,L,123-92,L,18.0,U,222.5
"Feb 10, 2017",@ Phoenix,REG,L,115-97,L,-3.0,U,219.5
"Feb 12, 2017",@ Minnesota,REG,L,117-89,L,7.0,O,204.5
"Feb 14, 2017",vs Toronto,REG,W,105-94,W,4.0,U,209.5
"Feb 16, 2017",vs Boston,REG,W,104-103,W,1.0,U,214.0
"Feb 24, 2017",vs Phoenix,REG,W,128-121,W,-5.5,O,219.5
"Feb 25, 2017",@ Cleveland,REG,W,117-99,W,6.0,O,210.0
"Feb 28, 2017",vs Denver,REG,L,125-107,L,-2.5,O,223.0
"Mar 2, 2017",vs Golden State,REG,W,94-87,W,7.5,U,217.0
"Mar 4, 2017",vs LA Clippers,REG,L,101-91,L,3.0,U,210.5
"Mar 6, 2017",@ Detroit,REG,L,109-95,L,6.0,U,204.5
"Mar 8, 2017",@ Orlando,REG,L,98-91,L,0.0,U,204.5
"Mar 10, 2017",vs Houston,REG,L,115-94,L,6.0,U,224.0
"Mar 12, 2017",@ Boston,REG,L,100-80,L,7.5,U,208.0
"Mar 13, 2017",@ Charlotte,REG,W,115-109,W,7.5,O,199.5
"Mar 15, 2017",vs Memphis,REG,L,98-91,L,2.5,U,201.5
"Mar 17, 2017",@ Washington,REG,L,112-107,W,7.5,O,211.5
"Mar 18, 2017",vs Utah,REG,W,95-86,W,6.5,U,192.5
"Mar 21, 2017",@ Toronto,REG,L,122-120,W,7.5,O,197.5
"Mar 22, 2017",vs Detroit,REG,W,117-95,W,2.0,O,200.0
"Mar 24, 2017",vs Philadelphia,REG,L,117-107,L,-6.5,O,211.5
"Mar 26, 2017",@ Milwaukee,REG,W,109-94,W,6.5,O,201.5
"Mar 30, 2017",vs Cleveland,REG,W,99-93,W,5.5,U,212.0
"Apr 1, 2017",vs Atlanta,REG,W,106-104,L,-5.5,O,201.5
"Apr 2, 2017",@ New Orleans,REG,W,117-110,W,8.5,O,210.5
"Apr 4, 2017",@ New York,REG,L,100-91,L,-5.0,U,203.5
"Apr 6, 2017",@ Philadelphia,REG,W,102-90,W,-5.5,U,209.0
"Apr 8, 2017",@ Brooklyn,REG,L,107-106,L,-3.0,U,215.0
"Apr 10, 2017",vs Orlando,REG,W,122-75,W,-8.0,U,214.5
"Apr 12, 2017",vs Brooklyn,REG,W,112-73,W,-14.5,U,212.5
"Apr 16, 2017",@ Boston,PST,W,106-102,W,6.5,O,206.5
"Apr 18, 2017",@ Boston,PST,W,111-97,W,7.5,O,206.5
"Apr 21, 2017",vs Boston,PST,L,104-87,L,2.5,U,205.5
"Apr 23, 2017",vs Boston,PST,L,104-95,L,1.5,U,204.0
"Apr 26, 2017",@ Boston,PST,L,108-97,L,7.5,U,205.5
"Apr 28, 2017",vs Boston,PST,L,105-83,L,3.0,U,202.5
