Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Oct 27, 2016",vs Washington,REG,W,114-99,W,-4.0,O,202.5
"Oct 29, 2016",@ Philadelphia,REG,W,104-72,W,-8.0,U,202.0
"Oct 31, 2016",vs Sacramento,REG,W,106-95,W,-7.0,U,203.5
"Nov 2, 2016",vs LA Lakers,REG,L,123-116,L,-11.5,O,206.0
"Nov 4, 2016",@ Washington,REG,L,95-92,L,1.5,U,205.5
"Nov 5, 2016",vs Houston,REG,W,112-97,W,-3.0,U,217.5
"Nov 8, 2016",@ Cleveland,REG,W,110-106,W,7.5,O,208.0
"Nov 9, 2016",vs Chicago,REG,W,115-107,W,-3.5,O,202.5
"Nov 12, 2016",vs Philadelphia,REG,W,117-96,W,-14.5,O,207.5
"Nov 15, 2016",@ Miami,REG,W,93-90,L,-6.5,U,199.0
"Nov 16, 2016",vs Milwaukee,REG,W,107-100,W,-5.0,U,210.5
"Nov 18, 2016",@ Charlotte,REG,L,100-96,L,2.0,U,208.0
"Nov 20, 2016",@ New York,REG,L,104-94,L,-4.5,U,209.0
"Nov 22, 2016",vs New Orleans,REG,L,112-94,L,-8.0,U,209.5
"Nov 23, 2016",@ Indiana,REG,W,96-85,W,-1.0,U,204.5
"Nov 25, 2016",@ Utah,REG,L,95-68,L,3.5,U,196.0
"Nov 27, 2016",@ LA Lakers,REG,L,109-94,L,-5.5,U,209.5
"Nov 28, 2016",@ Golden State,REG,L,105-100,W,14.0,U,217.0
"Nov 30, 2016",@ Phoenix,REG,L,109-107,L,-5.5,O,208.0
"Dec 2, 2016",vs Detroit,REG,L,121-85,L,-1.5,O,198.5
"Dec 3, 2016",@ Toronto,REG,L,128-84,L,8.5,O,207.0
"Dec 5, 2016",vs Oklahoma City,REG,L,102-99,L,-4.0,U,213.0
"Dec 7, 2016",vs Miami,REG,W,103-95,L,-9.0,U,203.5
"Dec 9, 2016",@ Milwaukee,REG,W,114-110,W,3.0,O,205.5
"Dec 13, 2016",vs Orlando,REG,L,131-120,L,-8.5,O,200.5
"Dec 16, 2016",@ Toronto,REG,W,125-121,W,6.5,O,214.0
"Dec 17, 2016",vs Charlotte,REG,L,107-99,L,-2.5,U,208.0
"Dec 19, 2016",@ Oklahoma City,REG,W,110-108,W,3.0,O,211.5
"Dec 21, 2016",vs Minnesota,REG,L,92-84,L,-4.0,U,215.5
"Dec 23, 2016",@ Denver,REG,W,109-108,W,5.5,P,217.0
"Dec 26, 2016",@ Minnesota,REG,L,104-90,L,-2.0,U,208.0
"Dec 28, 2016",vs New York,REG,W,102-98,L,-5.5,U,210.5
"Dec 30, 2016",vs Detroit,REG,W,105-98,W,-2.0,O,199.5
"Jan 1, 2017",vs San Antonio,REG,W,114-112,W,5.0,O,199.5
"Jan 4, 2017",@ Orlando,REG,W,111-92,W,-2.0,U,207.0
"Jan 5, 2017",@ New Orleans,REG,W,99-94,W,2.0,U,208.5
"Jan 7, 2017",@ Dallas,REG,W,97-82,W,-1.0,U,196.5
"Jan 10, 2017",@ Brooklyn,REG,W,117-97,W,-8.5,U,216.5
"Jan 13, 2017",vs Boston,REG,L,103-101,L,-4.0,U,212.0
"Jan 15, 2017",vs Milwaukee,REG,W,111-98,W,-4.0,O,205.5
