Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Jan 11, 2017",vs Orlando,REG,W,105-96,L,-10.0,U,209.0
"Jan 14, 2017",vs LA Lakers,REG,W,113-97,W,-11.5,U,218.5
"Jan 16, 2017",vs Oklahoma City,REG,W,120-98,W,-8.0,O,217.5
"Jan 19, 2017",vs Minnesota,REG,L,104-101,L,1.5,U,207.5
"Jan 21, 2017",@ Denver,REG,L,123-98,L,5.0,U,222.5
"Jan 23, 2017",@ Atlanta,REG,W,115-105,W,7.5,O,206.5
"Jan 24, 2017",@ Philadelphia,REG,L,121-110,L,-4.5,O,204.0
"Jan 28, 2017",@ Golden State,REG,L,144-98,L,13.0,O,224.0
"Feb 1, 2017",@ Phoenix,REG,W,124-114,W,-2.5,O,220.5
"Feb 2, 2017",vs Golden State,REG,L,133-120,L,7.5,O,229.5
"Feb 5, 2017",@ Boston,REG,L,107-102,W,6.0,U,221.0
"Feb 6, 2017",@ Toronto,REG,L,118-109,L,6.5,O,217.5
"Feb 8, 2017",@ New York,REG,W,119-115,W,0.0,O,220.0
"Feb 11, 2017",@ Charlotte,REG,W,107-102,W,2.5,U,217.0
"Feb 13, 2017",@ Utah,REG,W,88-72,W,8.0,U,207.5
"Feb 15, 2017",vs Atlanta,REG,W,99-84,W,-3.5,U,213.5
"Feb 23, 2017",@ Golden State,REG,L,123-113,W,13.5,O,229.0
"Feb 24, 2017",vs San Antonio,REG,L,105-97,L,2.5,U,210.5
"Feb 26, 2017",vs Charlotte,REG,W,124-121,L,-11.0,O,212.5
"Mar 1, 2017",vs Houston,REG,L,122-103,L,-2.0,U,235.5
"Mar 3, 2017",@ Milwaukee,REG,L,112-101,L,-5.5,O,210.0
"Mar 4, 2017",@ Chicago,REG,W,101-91,W,-3.0,U,210.5
"Mar 6, 2017",vs Boston,REG,W,116-102,W,-7.0,P,218.0
"Mar 8, 2017",@ Minnesota,REG,L,107-91,L,-3.5,U,211.5
"Mar 9, 2017",@ Memphis,REG,W,114-98,W,2.5,O,206.0
"Mar 11, 2017",vs Philadelphia,REG,W,112-100,L,-14.5,U,214.5
"Mar 13, 2017",@ Utah,REG,L,114-108,L,1.5,O,202.0
"Mar 15, 2017",vs Milwaukee,REG,L,97-96,L,-7.0,U,206.5
"Mar 16, 2017",@ Denver,REG,L,129-114,L,5.5,O,221.5
"Mar 18, 2017",vs Cleveland,REG,W,108-78,W,-14.0,U,213.5
"Mar 20, 2017",vs New York,REG,W,114-105,L,-10.5,O,215.5
"Mar 21, 2017",@ LA Lakers,REG,W,133-109,W,-9.5,O,223.0
"Mar 23, 2017",@ Dallas,REG,L,97-95,L,-5.0,U,204.5
"Mar 25, 2017",vs Utah,REG,W,108-95,W,-5.0,O,200.0
"Mar 26, 2017",vs Sacramento,REG,L,98-97,L,-13.0,U,211.0
"Mar 29, 2017",vs Washington,REG,W,133-124,W,-6.5,O,219.0
"Mar 30, 2017",@ Phoenix,REG,W,124-118,L,-10.0,O,222.5
"Apr 1, 2017",vs LA Lakers,REG,W,115-104,L,-15.0,U,220.5
"Apr 5, 2017",vs Dallas,REG,W,112-101,P,-11.0,O,204.5
"Apr 8, 2017",@ San Antonio,REG,W,98-87,W,1.5,U,208.0
"Apr 10, 2017",vs Houston,REG,W,125-96,W,-9.5,U,231.5
"Apr 12, 2017",vs Sacramento,REG,W,115-95,W,-17.0,O,209.0
"Apr 15, 2017",vs Utah,PST,L,97-95,L,-5.5,U,198.5
"Apr 18, 2017",vs Utah,PST,W,99-91,L,-9.0,U,200.0
"Apr 21, 2017",@ Utah,PST,W,111-106,W,-1.5,O,197.5
"Apr 23, 2017",@ Utah,PST,L,105-98,L,5.0,O,196.0
"Apr 25, 2017",vs Utah,PST,L,96-92,L,-3.0,U,195.5
"Apr 28, 2017",@ Utah,PST,W,98-93,W,5.5,U,195.0
"Apr 30, 2017",vs Utah,PST,L,104-91,L,-3.5,O,190.0
