Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Jan 16, 2017",vs Philadelphia,REG,L,113-104,L,-8.5,O,207.0
"Jan 18, 2017",@ Houston,REG,L,111-92,L,6.0,U,226.0
"Jan 20, 2017",@ Orlando,REG,L,112-96,L,-3.5,U,211.5
"Jan 21, 2017",@ Miami,REG,L,109-97,L,-2.0,O,205.0
"Jan 23, 2017",vs Houston,REG,W,127-114,W,4.5,O,226.5
"Jan 25, 2017",vs Philadelphia,REG,L,114-109,L,-11.0,O,207.0
"Jan 27, 2017",@ Toronto,REG,L,102-86,L,6.0,U,213.5
"Jan 28, 2017",vs Boston,REG,L,112-108,L,-2.0,O,217.0
"Feb 1, 2017",@ Utah,REG,L,104-88,L,8.0,U,198.5
"Feb 3, 2017",@ Denver,REG,L,121-117,L,2.5,O,224.0
"Feb 4, 2017",@ Phoenix,REG,W,137-112,W,-1.5,O,221.0
"Feb 8, 2017",vs Miami,REG,L,106-88,L,-4.0,U,208.0
"Feb 10, 2017",vs LA Lakers,REG,L,122-114,L,-6.0,O,217.0
"Feb 11, 2017",@ Indiana,REG,W,116-100,W,6.0,O,210.0
"Feb 13, 2017",vs Detroit,REG,W,102-89,W,-2.5,U,209.5
"Feb 15, 2017",@ Brooklyn,REG,W,129-125,L,-5.0,O,218.5
"Feb 24, 2017",vs Utah,REG,L,109-95,L,3.5,O,202.5
"Feb 26, 2017",vs Phoenix,REG,W,100-96,L,-6.0,U,224.0
"Feb 27, 2017",@ Cleveland,REG,L,102-95,W,9.5,U,218.5
"Mar 1, 2017",vs Denver,REG,L,110-98,L,-4.5,U,223.5
"Mar 3, 2017",vs LA Clippers,REG,W,112-101,W,5.5,O,210.0
"Mar 4, 2017",vs Toronto,REG,W,101-94,W,0.0,U,203.0
"Mar 6, 2017",@ Philadelphia,REG,W,112-98,W,-5.5,U,212.0
"Mar 8, 2017",vs New York,REG,W,104-93,W,-6.5,U,208.5
"Mar 10, 2017",vs Indiana,REG,W,99-85,W,-1.5,U,204.0
"Mar 11, 2017",vs Minnesota,REG,W,102-95,W,-3.0,U,203.0
"Mar 13, 2017",@ Memphis,REG,L,113-93,L,4.0,O,199.0
"Mar 15, 2017",@ LA Clippers,REG,W,97-96,W,7.0,U,206.5
"Mar 17, 2017",@ LA Lakers,REG,W,107-103,L,-8.0,U,213.0
"Mar 18, 2017",@ Golden State,REG,L,117-92,L,10.5,U,215.0
"Mar 21, 2017",@ Portland,REG,W,93-90,W,3.5,U,208.0
"Mar 22, 2017",@ Sacramento,REG,W,116-98,W,-5.0,O,202.5
"Mar 24, 2017",vs Atlanta,REG,W,100-97,L,-7.0,U,202.0
"Mar 26, 2017",vs Chicago,REG,L,109-94,L,-6.5,O,201.5
"Mar 28, 2017",@ Charlotte,REG,W,118-108,W,3.5,O,199.0
"Mar 29, 2017",@ Boston,REG,W,103-100,W,7.5,U,209.5
"Mar 31, 2017",vs Detroit,REG,W,108-105,L,-7.0,O,197.0
"Apr 2, 2017",vs Dallas,REG,L,109-105,L,-6.5,O,195.5
"Apr 4, 2017",@ Oklahoma City,REG,L,110-79,L,6.0,U,210.0
"Apr 6, 2017",@ Indiana,REG,L,104-89,L,4.5,U,203.5
"Apr 8, 2017",@ Philadelphia,REG,W,90-82,W,-7.0,U,209.5
"Apr 10, 2017",vs Charlotte,REG,W,89-79,W,-6.5,U,197.5
"Apr 12, 2017",@ Boston,REG,L,112-94,L,13.5,P,206.0
"Apr 15, 2017",@ Toronto,PST,W,97-83,W,7.5,U,197.5
"Apr 18, 2017",@ Toronto,PST,L,106-100,W,8.0,O,194.5
"Apr 20, 2017",vs Toronto,PST,W,104-77,W,-2.0,U,197.0
"Apr 22, 2017",vs Toronto,PST,L,87-76,L,-2.0,U,195.0
"Apr 24, 2017",@ Toronto,PST,L,118-93,L,6.0,O,193.5
"Apr 27, 2017",vs Toronto,PST,L,92-89,L,-1.0,U,197.0
