Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Jan 19, 2017",@ San Antonio,REG,L,118-104,L,13.0,O,216.5
"Jan 21, 2017",vs LA Clippers,REG,W,123-98,W,-5.0,U,222.5
"Jan 22, 2017",@ Minnesota,REG,L,111-108,W,3.5,U,221.0
"Jan 24, 2017",vs Utah,REG,W,103-93,W,-1.5,U,210.5
"Jan 26, 2017",vs Phoenix,REG,W,127-120,P,-7.0,O,232.0
"Jan 28, 2017",@ Phoenix,REG,W,123-112,W,3.5,O,227.5
"Jan 31, 2017",@ LA Lakers,REG,L,120-116,L,1.0,O,226.5
"Feb 1, 2017",vs Memphis,REG,L,119-99,L,4.0,O,211.5
"Feb 3, 2017",vs Milwaukee,REG,W,121-117,W,-2.5,O,224.0
"Feb 4, 2017",@ San Antonio,REG,L,121-97,L,13.0,U,223.0
"Feb 6, 2017",vs Dallas,REG,W,110-87,W,-2.5,U,212.5
"Feb 8, 2017",@ Atlanta,REG,L,117-106,L,3.5,U,224.0
"Feb 10, 2017",@ New York,REG,W,131-123,W,1.5,O,229.0
"Feb 11, 2017",@ Cleveland,REG,L,125-109,L,12.0,O,232.0
"Feb 13, 2017",vs Golden State,REG,W,132-110,W,12.0,O,236.5
"Feb 15, 2017",vs Minnesota,REG,L,112-99,L,-6.5,U,225.5
"Feb 23, 2017",@ Sacramento,REG,L,116-100,L,-6.5,U,221.5
"Feb 24, 2017",vs Brooklyn,REG,W,129-109,W,-10.0,O,234.0
"Feb 26, 2017",vs Memphis,REG,L,105-98,L,-2.0,U,217.0
"Feb 28, 2017",@ Chicago,REG,W,125-107,W,2.5,O,223.0
"Mar 1, 2017",@ Milwaukee,REG,W,110-98,W,4.5,U,223.5
"Mar 4, 2017",vs Charlotte,REG,L,112-102,L,-5.5,U,222.0
"Mar 6, 2017",vs Sacramento,REG,W,108-96,W,-10.5,U,215.0
"Mar 8, 2017",vs Washington,REG,L,123-113,L,2.0,O,223.5
"Mar 10, 2017",vs Boston,REG,W,119-99,W,2.5,U,223.0
"Mar 11, 2017",@ Sacramento,REG,W,105-92,W,-5.0,U,217.0
"Mar 13, 2017",vs LA Lakers,REG,W,129-101,W,-12.5,O,227.0
"Mar 16, 2017",vs LA Clippers,REG,W,129-114,W,-5.5,O,221.5
"Mar 18, 2017",vs Houston,REG,L,109-105,L,2.0,U,240.5
"Mar 20, 2017",@ Houston,REG,L,125-124,W,8.0,O,237.5
"Mar 22, 2017",vs Cleveland,REG,W,126-113,W,2.0,O,228.0
"Mar 24, 2017",@ Indiana,REG,W,125-117,W,1.5,O,215.5
"Mar 26, 2017",vs New Orleans,REG,L,115-90,L,-7.5,U,226.0
"Mar 28, 2017",@ Portland,REG,L,122-113,L,2.0,O,221.0
"Mar 31, 2017",@ Charlotte,REG,L,122-114,L,2.0,O,218.5
"Apr 2, 2017",@ Miami,REG,W,116-113,W,3.5,O,219.0
"Apr 4, 2017",@ New Orleans,REG,W,134-131,W,3.0,O,228.5
"Apr 5, 2017",@ Houston,REG,L,110-104,W,7.5,U,241.0
"Apr 7, 2017",vs New Orleans,REG,W,122-106,W,-7.5,U,229.5
"Apr 9, 2017",vs Oklahoma City,REG,L,106-105,L,-5.0,U,229.5
"Apr 11, 2017",@ Dallas,REG,W,109-91,W,2.5,U,213.5
"Apr 12, 2017",@ Oklahoma City,REG,W,111-105,W,6.0,U,224.5
