Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Oct 26, 2016",vs Brooklyn,REG,W,122-117,L,-11.5,O,211.5
"Oct 27, 2016",@ Chicago,REG,L,105-99,L,1.0,U,209.0
"Oct 29, 2016",@ Charlotte,REG,W,104-98,W,-2.5,U,203.5
"Nov 2, 2016",vs Chicago,REG,W,107-100,W,-3.0,U,207.5
"Nov 3, 2016",@ Cleveland,REG,L,128-122,W,10.5,O,207.0
"Nov 6, 2016",vs Denver,REG,L,123-107,L,-7.0,O,212.0
"Nov 9, 2016",@ Washington,REG,L,118-93,L,1.0,U,212.0
"Nov 11, 2016",vs New York,REG,W,115-87,W,-5.0,U,215.0
"Nov 12, 2016",@ Indiana,REG,W,105-99,W,-2.0,U,211.0
"Nov 14, 2016",@ New Orleans,REG,L,106-105,L,-3.5,U,212.0
"Nov 16, 2016",vs Dallas,REG,W,90-83,W,-6.0,U,200.0
"Nov 18, 2016",vs Golden State,REG,L,104-88,L,8.5,U,225.0
"Nov 19, 2016",@ Detroit,REG,W,94-92,W,2.0,U,199.5
"Nov 21, 2016",@ Minnesota,REG,W,99-93,W,-1.5,U,207.5
"Nov 23, 2016",@ Brooklyn,REG,W,111-92,W,-7.5,U,215.0
"Nov 25, 2016",vs San Antonio,REG,L,109-103,L,3.0,O,200.0
"Nov 28, 2016",@ Miami,REG,W,112-104,W,-4.0,O,201.5
"Nov 30, 2016",vs Detroit,REG,L,121-114,L,-7.5,O,197.5
"Dec 2, 2016",vs Sacramento,REG,W,97-92,L,-6.0,U,211.0
"Dec 3, 2016",@ Philadelphia,REG,W,107-106,L,-9.5,O,207.5
"Dec 5, 2016",@ Houston,REG,L,107-106,W,5.5,U,217.5
"Dec 7, 2016",@ Orlando,REG,W,117-87,W,-1.5,O,195.5
"Dec 9, 2016",vs Toronto,REG,L,101-94,L,-2.5,U,207.5
"Dec 11, 2016",@ Oklahoma City,REG,L,99-96,W,3.5,U,207.5
"Dec 14, 2016",@ San Antonio,REG,L,108-101,L,6.0,O,196.0
"Dec 16, 2016",vs Charlotte,REG,W,96-88,W,-6.0,U,207.5
"Dec 18, 2016",@ Miami,REG,W,105-95,W,-4.5,U,202.5
"Dec 20, 2016",@ Memphis,REG,W,112-109,W,-2.5,O,194.0
"Dec 22, 2016",@ Indiana,REG,W,109-102,W,-1.5,O,209.0
"Dec 23, 2016",vs Oklahoma City,REG,L,117-112,L,-5.5,O,211.0
"Dec 25, 2016",@ New York,REG,W,119-114,W,-2.0,O,210.5
"Dec 27, 2016",vs Memphis,REG,W,113-103,W,-7.0,O,199.0
"Dec 29, 2016",@ Cleveland,REG,L,124-118,P,6.0,O,217.0
"Dec 30, 2016",vs Miami,REG,W,117-114,L,-9.5,O,203.5
"Jan 3, 2017",vs Utah,REG,W,115-104,W,-5.5,O,200.0
"Jan 6, 2017",vs Philadelphia,REG,W,110-106,L,-11.0,O,212.5
"Jan 7, 2017",vs New Orleans,REG,W,117-108,W,-6.0,O,212.0
"Jan 10, 2017",@ Toronto,REG,L,114-106,L,5.5,O,217.5
"Jan 11, 2017",vs Washington,REG,W,117-108,W,-5.5,O,217.5
"Jan 13, 2017",@ Atlanta,REG,W,103-101,W,4.0,U,212.0
"Jan 16, 2017",vs Charlotte,REG,W,108-98,W,-5.0,U,217.0
"Jan 18, 2017",vs New York,REG,L,117-106,L,-9.0,O,219.0
"Jan 21, 2017",vs Portland,REG,L,127-123,L,-7.5,O,217.0
"Jan 24, 2017",@ Washington,REG,L,123-108,L,1.5,O,216.5
"Jan 25, 2017",vs Houston,REG,W,120-109,W,4.0,P,229.0
"Jan 27, 2017",vs Orlando,REG,W,128-98,W,-7.0,O,213.0
"Jan 28, 2017",@ Milwaukee,REG,W,112-108,W,2.0,O,217.0
"Jan 30, 2017",vs Detroit,REG,W,113-109,L,-5.0,O,217.0
"Feb 1, 2017",vs Toronto,REG,W,109-104,L,-6.0,U,213.5
"Feb 3, 2017",vs LA Lakers,REG,W,113-107,L,-11.0,U,222.5
"Feb 5, 2017",vs LA Clippers,REG,W,107-102,L,-6.0,U,221.0
"Feb 8, 2017",@ Sacramento,REG,L,108-92,L,-8.5,U,211.5
"Feb 9, 2017",@ Portland,REG,W,120-111,W,3.0,O,222.5
"Feb 11, 2017",@ Utah,REG,W,112-104,W,6.5,O,205.0
"Feb 13, 2017",@ Dallas,REG,W,111-98,W,-2.0,U,211.0
"Feb 15, 2017",vs Philadelphia,REG,W,116-108,L,-10.0,O,218.5
"Feb 16, 2017",@ Chicago,REG,L,104-103,L,-1.0,U,214.0
"Feb 24, 2017",@ Toronto,REG,L,107-97,L,1.5,U,213.0
"Feb 26, 2017",@ Detroit,REG,W,104-98,W,-2.0,U,213.5
"Feb 27, 2017",vs Atlanta,REG,L,114-98,L,-4.0,P,212.0
"Mar 1, 2017",vs Cleveland,REG,W,103-99,W,-1.5,U,224.0
"Mar 3, 2017",@ LA Lakers,REG,W,115-95,W,-7.0,U,218.5
"Mar 5, 2017",@ Phoenix,REG,L,109-106,L,-4.0,U,228.5
"Mar 6, 2017",@ LA Clippers,REG,L,116-102,L,7.0,P,218.0
"Mar 8, 2017",@ Golden State,REG,W,99-86,W,7.5,U,223.5
"Mar 10, 2017",@ Denver,REG,L,119-99,L,-2.5,U,223.0
"Mar 12, 2017",vs Chicago,REG,W,100-80,W,-7.5,U,208.0
"Mar 15, 2017",vs Minnesota,REG,W,117-104,W,-6.0,O,210.0
"Mar 17, 2017",@ Brooklyn,REG,W,98-95,L,-8.5,U,214.0
"Mar 19, 2017",@ Philadelphia,REG,L,105-99,L,-5.0,O,202.0
"Mar 20, 2017",vs Washington,REG,W,110-102,W,-4.0,U,216.0
"Mar 22, 2017",vs Indiana,REG,W,109-100,W,-6.5,O,208.5
"Mar 24, 2017",vs Phoenix,REG,W,130-120,L,-16.0,O,217.5
"Mar 26, 2017",vs Miami,REG,W,112-108,L,-6.0,O,210.5
"Mar 29, 2017",vs Milwaukee,REG,L,103-100,L,-7.5,U,209.5
"Mar 31, 2017",vs Orlando,REG,W,117-116,L,-10.5,O,216.0
"Apr 2, 2017",@ New York,REG,W,110-94,W,-7.5,U,206.5
"Apr 5, 2017",vs Cleveland,REG,L,114-91,L,-4.0,U,222.0
"Apr 6, 2017",@ Atlanta,REG,L,123-116,L,-1.0,O,208.5
"Apr 8, 2017",@ Charlotte,REG,W,121-114,W,1.5,O,214.0
"Apr 10, 2017",vs Brooklyn,REG,W,114-105,L,-10.5,U,222.5
"Apr 12, 2017",vs Milwaukee,REG,W,112-94,W,-13.5,P,206.0
"Apr 16, 2017",vs Chicago,PST,L,106-102,L,-6.5,O,206.5
"Apr 18, 2017",vs Chicago,PST,L,111-97,L,-7.5,O,206.5
"Apr 21, 2017",@ Chicago,PST,W,104-87,W,-2.5,U,205.5
"Apr 23, 2017",@ Chicago,PST,W,104-95,W,-1.5,U,204.0
"Apr 26, 2017",vs Chicago,PST,W,108-97,W,-7.5,U,205.5
"Apr 28, 2017",@ Chicago,PST,W,105-83,W,-3.0,U,202.5
"Apr 30, 2017",vs Washington,PST,W,123-111,W,-4.0,O,216.0
"May 2, 2017",vs Washington,PST,W,129-119,W,-5.0,O,218.5
"May 4, 2017",@ Washington,PST,L,116-89,L,5.5,U,218.5
"May 7, 2017",@ Washington,PST,L,121-102,L,5.0,O,214.5
"May 10, 2017",vs Washington,PST,W,123-101,W,-4.0,O,217.5
"May 12, 2017",@ Washington,PST,L,92-91,W,5.0,U,214.5
"May 15, 2017",vs Washington,PST,W,115-105,W,-5.0,O,211.0
"May 17, 2017",vs Cleveland,PST,L,117-104,L,4.0,O,218.5
"May 19, 2017",vs Cleveland,PST,L,130-86,L,5.0,U,219.0
"May 21, 2017",@ Cleveland,PST,W,111-108,W,16.0,O,214.0
"May 23, 2017",@ Cleveland,PST,L,112-99,W,15.5,U,216.0
"May 25, 2017",vs Cleveland,PST,L,135-102,L,9.5,O,213.5
