Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Apr 7, 2017",vs Minnesota,REG,W,120-113,L,-11.0,O,197.0
"Apr 8, 2017",@ Portland,REG,L,101-86,L,2.5,U,201.5
"Apr 10, 2017",@ Golden State,REG,W,105-99,W,10.5,U,205.5
"Apr 12, 2017",vs San Antonio,REG,W,101-97,P,-4.0,O,192.0
"Apr 15, 2017",@ LA Clippers,PST,W,97-95,W,5.5,U,198.5
"Apr 18, 2017",@ LA Clippers,PST,L,99-91,W,9.0,U,200.0
"Apr 21, 2017",vs LA Clippers,PST,L,111-106,L,1.5,O,197.5
"Apr 23, 2017",vs LA Clippers,PST,W,105-98,W,-5.0,O,196.0
"Apr 25, 2017",@ LA Clippers,PST,W,96-92,W,3.0,U,195.5
"Apr 28, 2017",vs LA Clippers,PST,L,98-93,L,-5.5,U,195.0
"Apr 30, 2017",@ LA Clippers,PST,W,104-91,W,3.5,O,190.0
"May 2, 2017",@ Golden State,PST,L,106-94,W,13.0,U,205.5
"May 4, 2017",@ Golden State,PST,L,115-104,W,14.0,O,206.0
"May 6, 2017",vs Golden State,PST,L,102-91,L,6.5,U,208.5
"May 8, 2017",vs Golden State,PST,L,121-95,L,9.0,O,207.0
