Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Oct 25, 2016",vs San Antonio,REG,L,129-100,L,-8.0,O,211.5
"Oct 28, 2016",@ New Orleans,REG,W,122-114,L,-11.5,O,223.0
"Oct 30, 2016",@ Phoenix,REG,W,106-100,L,-11.5,U,226.5
"Nov 1, 2016",@ Portland,REG,W,127-104,W,-5.5,O,225.5
"Nov 3, 2016",vs Oklahoma City,REG,W,122-96,W,-12.0,U,222.5
"Nov 4, 2016",@ LA Lakers,REG,L,117-97,L,-11.5,U,230.0
"Nov 7, 2016",vs New Orleans,REG,W,116-106,L,-16.5,O,220.5
"Nov 9, 2016",vs Dallas,REG,W,116-95,W,-18.5,O,206.0
"Nov 10, 2016",@ Denver,REG,W,125-101,W,-7.0,O,222.5
"Nov 13, 2016",vs Phoenix,REG,W,133-120,L,-16.5,O,226.0
"Nov 16, 2016",@ Toronto,REG,W,127-121,P,-6.0,O,222.5
"Nov 18, 2016",@ Boston,REG,W,104-88,W,-8.5,U,225.0
"Nov 19, 2016",@ Milwaukee,REG,W,124-121,L,-8.5,O,218.0
"Nov 21, 2016",@ Indiana,REG,W,120-83,W,-14.5,U,218.0
"Nov 23, 2016",vs LA Lakers,REG,W,149-106,W,-18.0,O,229.0
"Nov 25, 2016",@ LA Lakers,REG,W,109-85,W,-13.5,U,230.0
"Nov 26, 2016",vs Minnesota,REG,W,115-102,W,-12.5,U,222.5
"Nov 28, 2016",vs Atlanta,REG,W,105-100,L,-14.0,U,217.0
"Dec 1, 2016",vs Houston,REG,L,132-127,L,-11.5,O,232.0
"Dec 3, 2016",vs Phoenix,REG,W,138-109,W,-16.5,O,228.0
"Dec 5, 2016",vs Indiana,REG,W,142-106,W,-15.0,O,224.5
"Dec 7, 2016",@ LA Clippers,REG,W,115-98,W,-4.0,U,224.0
"Dec 8, 2016",@ Utah,REG,W,106-99,L,-11.5,U,208.0
"Dec 10, 2016",@ Memphis,REG,L,110-89,L,-13.0,U,211.5
"Dec 11, 2016",@ Minnesota,REG,W,116-108,L,-10.0,U,225.5
"Dec 13, 2016",@ New Orleans,REG,W,113-109,L,-11.0,U,225.0
"Dec 15, 2016",vs New York,REG,W,103-90,L,-17.0,U,222.5
"Dec 17, 2016",vs Portland,REG,W,135-90,W,-14.0,U,234.5
"Dec 20, 2016",vs Utah,REG,W,104-74,W,-12.5,U,210.5
"Dec 22, 2016",@ Brooklyn,REG,W,117-101,W,-13.5,U,231.0
"Dec 23, 2016",@ Detroit,REG,W,119-113,L,-7.0,O,214.5
"Dec 25, 2016",@ Cleveland,REG,L,109-108,L,-3.5,U,219.0
"Dec 28, 2016",vs Toronto,REG,W,121-111,W,-9.5,O,227.5
"Dec 30, 2016",vs Dallas,REG,W,108-99,L,-18.0,U,214.5
"Jan 2, 2017",vs Denver,REG,W,127-119,L,-15.5,O,231.5
"Jan 4, 2017",vs Portland,REG,W,125-117,L,-16.0,O,222.0
"Jan 6, 2017",vs Memphis,REG,L,128-119,L,-13.5,O,215.5
"Jan 8, 2017",@ Sacramento,REG,W,117-106,L,-11.5,U,226.5
"Jan 10, 2017",vs Miami,REG,W,107-95,L,-14.5,U,218.0
"Jan 12, 2017",vs Detroit,REG,W,127-107,W,-13.5,O,218.0
"Jan 16, 2017",vs Cleveland,REG,W,126-91,W,-9.0,U,227.5
"Jan 18, 2017",vs Oklahoma City,REG,W,121-100,W,-15.0,U,231.0
"Jan 20, 2017",@ Houston,REG,W,125-108,W,-5.5,U,242.0
"Jan 22, 2017",@ Orlando,REG,W,118-98,W,-13.5,U,224.5
"Jan 23, 2017",@ Miami,REG,L,105-102,L,-11.0,U,217.5
"Jan 25, 2017",@ Charlotte,REG,W,113-103,W,-9.5,U,223.5
"Jan 28, 2017",vs LA Clippers,REG,W,144-98,W,-13.0,O,224.0
"Jan 29, 2017",@ Portland,REG,W,113-111,L,-6.0,U,225.0
"Feb 1, 2017",vs Charlotte,REG,W,126-111,P,-15.0,O,227.0
"Feb 2, 2017",@ LA Clippers,REG,W,133-120,W,-7.5,O,229.5
"Feb 4, 2017",@ Sacramento,REG,L,109-106,L,-14.5,U,225.5
"Feb 8, 2017",vs Chicago,REG,W,123-92,W,-18.0,U,222.5
"Feb 10, 2017",@ Memphis,REG,W,122-107,W,-8.0,O,216.0
"Feb 11, 2017",@ Oklahoma City,REG,W,130-114,W,-8.0,O,226.5
"Feb 13, 2017",@ Denver,REG,L,132-110,L,-12.0,O,236.5
"Feb 15, 2017",vs Sacramento,REG,W,109-86,W,-18.5,U,225.5
"Feb 23, 2017",vs LA Clippers,REG,W,123-113,L,-13.5,O,229.0
"Feb 25, 2017",vs Brooklyn,REG,W,112-95,L,-21.0,U,234.5
"Feb 27, 2017",@ Philadelphia,REG,W,119-108,L,-14.0,U,228.0
"Feb 28, 2017",@ Washington,REG,L,112-108,L,-7.0,U,232.0
"Mar 2, 2017",@ Chicago,REG,L,94-87,L,-7.5,U,217.0
"Mar 5, 2017",@ New York,REG,W,112-105,L,-10.5,U,219.0
"Mar 6, 2017",@ Atlanta,REG,W,119-111,W,-6.0,O,216.5
"Mar 8, 2017",vs Boston,REG,L,99-86,L,-7.5,U,223.5
"Mar 10, 2017",@ Minnesota,REG,L,103-102,L,-5.5,U,213.0
"Mar 11, 2017",@ San Antonio,REG,L,107-85,L,11.0,U,197.5
"Mar 14, 2017",vs Philadelphia,REG,W,106-104,L,-17.0,U,220.5
"Mar 16, 2017",vs Orlando,REG,W,122-92,W,-14.0,U,220.0
"Mar 18, 2017",vs Milwaukee,REG,W,117-92,W,-10.5,U,215.0
"Mar 20, 2017",@ Oklahoma City,REG,W,111-95,W,-2.0,U,223.0
"Mar 21, 2017",@ Dallas,REG,W,112-87,W,-5.0,U,208.0
"Mar 24, 2017",vs Sacramento,REG,W,114-100,L,-18.0,U,214.5
"Mar 26, 2017",vs Memphis,REG,W,106-94,W,-11.0,U,209.0
"Mar 28, 2017",@ Houston,REG,W,113-106,W,1.5,U,234.0
"Mar 29, 2017",@ San Antonio,REG,W,110-98,W,4.5,O,206.5
"Mar 31, 2017",vs Houston,REG,W,107-98,P,-9.0,U,232.5
"Apr 2, 2017",vs Washington,REG,W,139-115,W,-9.5,O,224.0
"Apr 4, 2017",vs Minnesota,REG,W,121-107,P,-14.0,O,217.5
"Apr 5, 2017",@ Phoenix,REG,W,120-111,W,-8.5,O,229.0
"Apr 8, 2017",vs New Orleans,REG,W,123-101,W,-17.0,O,216.0
"Apr 10, 2017",vs Utah,REG,L,105-99,L,-10.5,U,205.5
"Apr 12, 2017",vs LA Lakers,REG,W,109-94,W,-13.5,U,222.0
"Apr 16, 2017",vs Portland,PST,W,121-109,L,-15.0,O,219.5
"Apr 19, 2017",vs Portland,PST,W,110-81,W,-11.5,U,219.0
