Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Feb 23, 2017",vs Denver,REG,W,116-100,W,6.5,U,221.5
"Feb 25, 2017",vs Charlotte,REG,L,99-85,L,3.5,U,208.0
"Feb 27, 2017",vs Minnesota,REG,L,102-88,L,4.0,U,209.5
"Mar 1, 2017",vs Brooklyn,REG,L,109-100,L,-2.5,U,216.0
"Mar 5, 2017",vs Utah,REG,L,110-109,W,10.5,O,191.0
"Mar 6, 2017",@ Denver,REG,L,108-96,L,10.5,U,215.0
"Mar 8, 2017",@ San Antonio,REG,L,114-104,W,11.0,O,195.0
"Mar 10, 2017",vs Washington,REG,L,130-122,P,8.0,O,214.0
"Mar 11, 2017",vs Denver,REG,L,105-92,L,5.0,U,217.0
"Mar 13, 2017",vs Orlando,REG,W,120-115,W,1.5,O,206.5
"Mar 15, 2017",@ Phoenix,REG,W,107-101,W,6.0,U,218.0
"Mar 18, 2017",@ Oklahoma City,REG,L,110-94,L,12.5,U,212.0
"Mar 19, 2017",@ San Antonio,REG,L,118-102,L,14.5,O,202.0
"Mar 22, 2017",vs Milwaukee,REG,L,116-98,L,5.0,O,202.5
"Mar 24, 2017",@ Golden State,REG,L,114-100,W,18.0,U,214.5
"Mar 26, 2017",@ LA Clippers,REG,W,98-97,W,13.0,U,211.0
"Mar 27, 2017",vs Memphis,REG,W,91-90,W,6.5,U,198.5
"Mar 29, 2017",vs Utah,REG,L,112-82,L,8.0,U,195.5
"Mar 31, 2017",@ New Orleans,REG,L,117-89,L,11.0,U,208.0
"Apr 1, 2017",@ Minnesota,REG,W,123-117,W,13.0,O,207.5
"Apr 4, 2017",vs Dallas,REG,W,98-87,W,2.5,U,197.5
"Apr 7, 2017",@ LA Lakers,REG,L,98-94,L,2.5,U,217.0
"Apr 9, 2017",vs Houston,REG,L,135-128,W,9.5,O,226.0
"Apr 11, 2017",vs Phoenix,REG,W,129-104,W,-4.5,O,219.0
"Apr 12, 2017",@ LA Clippers,REG,L,115-95,L,17.0,O,209.0
