Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Oct 17, 2018",vs Brooklyn,REG,W,103-100,L,-6.0,U,212.5
"Oct 20, 2018",@ Chicago,REG,W,118-116,L,-4.5,O,216.5
"Oct 23, 2018",vs Philadelphia,REG,W,133-132,W,1.0,O,214.5
"Oct 25, 2018",vs Cleveland,REG,W,110-103,L,-9.5,U,216.5
"Oct 27, 2018",vs Boston,REG,L,109-89,L,3.5,U,212.0
"Oct 30, 2018",@ Boston,REG,L,108-105,W,8.5,O,212.0
"Oct 31, 2018",@ Brooklyn,REG,L,120-119,W,2.5,O,217.0
"Nov 3, 2018",@ Philadelphia,REG,L,109-99,L,7.5,U,221.5
"Nov 5, 2018",vs Miami,REG,L,120-115,L,-3.0,O,219.5
"Nov 7, 2018",@ Orlando,REG,W,103-96,W,-2.5,U,213.0
"Nov 9, 2018",@ Atlanta,REG,W,124-109,W,-5.5,O,227.5
"Nov 11, 2018",vs Charlotte,REG,L,113-103,L,-2.5,U,221.5
"Nov 14, 2018",@ Toronto,REG,W,106-104,W,9.5,U,221.5
"Nov 19, 2018",vs Cleveland,REG,W,113-102,W,-9.5,O,213.5
"Nov 21, 2018",@ Houston,REG,L,126-124,W,9.0,O,214.5
"Nov 23, 2018",vs Houston,REG,W,116-111,W,4.0,O,215.0
"Nov 25, 2018",vs Phoenix,REG,W,118-107,W,-8.5,O,221.0
"Nov 27, 2018",vs New York,REG,W,115-108,L,-7.5,O,220.5
"Nov 30, 2018",vs Chicago,REG,W,107-88,W,-8.5,U,217.0
"Dec 1, 2018",vs Golden State,REG,W,111-102,W,4.5,U,229.0
"Dec 3, 2018",vs Oklahoma City,REG,L,110-83,L,2.0,U,218.0
"Dec 5, 2018",@ Milwaukee,REG,L,115-92,L,7.5,U,225.5
"Dec 7, 2018",vs Philadelphia,REG,L,117-111,L,-2.5,O,221.0
"Dec 9, 2018",vs New Orleans,REG,L,116-108,L,2.5,U,224.5
"Dec 10, 2018",@ Philadelphia,REG,L,116-102,L,11.5,U,219.0
