Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Apr 3, 2019",@ Miami,REG,W,112-102,W,1.0,U,214.5
"Apr 5, 2019",@ Indiana,REG,W,117-97,W,-1.0,O,213.5
"Apr 7, 2019",vs Orlando,REG,L,116-108,L,-4.0,O,218.0
"Apr 9, 2019",@ Washington,REG,W,116-110,W,5.0,O,222.5
"Apr 14, 2019",vs Indiana,PST,W,84-74,W,-7.5,U,210.5
"Apr 17, 2019",vs Indiana,PST,W,99-91,W,-7.5,U,206.5
"Apr 19, 2019",@ Indiana,PST,W,104-96,W,2.5,U,205.0
"Apr 21, 2019",@ Indiana,PST,W,110-106,W,-3.5,O,204.0
"Apr 28, 2019",@ Milwaukee,PST,W,112-90,W,8.0,U,223.5
"Apr 30, 2019",@ Milwaukee,PST,L,123-102,L,7.5,O,219.5
"May 3, 2019",vs Milwaukee,PST,L,123-116,L,-2.0,O,220.0
"May 6, 2019",vs Milwaukee,PST,L,113-101,L,-1.0,U,220.0
"May 8, 2019",@ Milwaukee,PST,L,116-91,L,8.5,U,221.0
