Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Dec 10, 2018",@ Dallas,REG,L,101-76,L,4.5,U,210.5
"Dec 13, 2018",vs Chicago,REG,W,97-91,W,-5.5,U,212.5
"Dec 15, 2018",vs Utah,REG,W,96-89,W,6.0,U,207.0
"Dec 19, 2018",vs San Antonio,REG,L,129-90,L,3.0,O,209.5
"Dec 21, 2018",@ Chicago,REG,L,90-80,L,-3.0,U,202.0
"Dec 23, 2018",vs Miami,REG,L,115-91,L,-2.5,O,201.5
"Dec 26, 2018",vs Phoenix,REG,L,122-120,L,-5.5,O,211.5
"Dec 28, 2018",vs Toronto,REG,W,116-87,W,4.5,U,207.5
"Dec 30, 2018",vs Detroit,REG,W,109-107,W,-1.5,O,203.5
"Dec 31, 2018",@ Charlotte,REG,L,125-100,L,8.5,O,211.0
"Jan 2, 2019",@ Chicago,REG,W,112-84,W,-1.5,U,199.5
"Jan 4, 2019",@ Minnesota,REG,L,120-103,L,4.0,O,214.0
"Jan 6, 2019",@ LA Clippers,REG,L,106-96,L,6.5,U,220.5
"Jan 7, 2019",@ Sacramento,REG,L,111-95,L,4.5,U,223.0
"Jan 9, 2019",@ Utah,REG,L,106-93,L,9.5,U,207.5
"Jan 12, 2019",vs Boston,REG,W,105-103,W,7.5,U,213.5
"Jan 13, 2019",vs Houston,REG,W,116-109,W,5.5,O,214.5
"Jan 16, 2019",@ Detroit,REG,L,120-115,L,3.5,O,208.0
"Jan 18, 2019",vs Brooklyn,REG,L,117-115,L,-2.0,O,217.0
"Jan 19, 2019",vs Milwaukee,REG,L,118-108,P,10.0,O,222.0
"Jan 21, 2019",@ Atlanta,REG,W,122-103,W,2.0,O,222.0
"Jan 23, 2019",@ Brooklyn,REG,L,114-110,W,5.0,O,218.0
"Jan 25, 2019",vs Washington,REG,L,95-91,L,-3.0,U,217.5
"Jan 27, 2019",@ Houston,REG,L,103-98,W,8.5,U,221.5
"Jan 29, 2019",vs Oklahoma City,REG,L,126-117,L,3.5,O,222.5
"Jan 31, 2019",vs Indiana,REG,W,107-100,W,-3.5,U,208.0
"Feb 2, 2019",vs Brooklyn,REG,W,102-89,W,-3.0,U,221.0
"Feb 5, 2019",@ Oklahoma City,REG,L,132-122,L,9.0,O,223.5
"Feb 7, 2019",vs Minnesota,REG,W,122-112,W,-3.5,O,215.0
"Feb 9, 2019",@ Milwaukee,REG,W,103-83,W,6.5,U,222.5
"Feb 10, 2019",@ Atlanta,REG,W,124-108,W,-1.0,O,224.5
"Feb 12, 2019",@ New Orleans,REG,W,118-88,W,4.5,U,223.0
"Feb 14, 2019",vs Charlotte,REG,W,127-89,W,-4.0,O,215.0
"Feb 22, 2019",vs Chicago,REG,L,110-109,L,-8.0,O,217.0
"Feb 24, 2019",@ Toronto,REG,W,113-98,W,7.0,U,216.5
"Feb 26, 2019",@ New York,REG,L,108-103,L,-7.5,U,215.5
"Feb 28, 2019",vs Golden State,REG,W,103-96,W,4.5,U,224.0
"Mar 2, 2019",@ Indiana,REG,W,117-112,W,3.0,O,209.0
"Mar 3, 2019",@ Cleveland,REG,L,107-93,L,-6.0,U,214.5
"Mar 5, 2019",@ Philadelphia,REG,L,114-106,L,4.0,U,222.0
"Mar 8, 2019",vs Dallas,REG,W,111-106,L,-7.0,O,214.0
"Mar 10, 2019",@ Memphis,REG,L,105-97,L,1.0,U,208.0
"Mar 13, 2019",@ Washington,REG,L,100-90,L,2.0,U,226.5
"Mar 14, 2019",vs Cleveland,REG,W,120-91,W,-8.5,U,212.5
"Mar 17, 2019",vs Atlanta,REG,W,101-91,W,-9.0,U,225.0
"Mar 20, 2019",vs New Orleans,REG,W,119-96,W,-9.0,U,224.0
"Mar 22, 2019",vs Memphis,REG,W,123-119,L,-10.5,O,205.5
"Mar 25, 2019",vs Philadelphia,REG,W,119-98,W,-2.0,U,219.0
"Mar 26, 2019",@ Miami,REG,W,104-99,W,3.5,U,205.0
"Mar 28, 2019",@ Detroit,REG,L,115-98,L,3.0,O,205.5
"Mar 30, 2019",@ Indiana,REG,W,121-116,W,1.5,O,205.5
"Apr 1, 2019",@ Toronto,REG,L,121-109,L,6.5,O,216.0
"Apr 3, 2019",vs New York,REG,W,114-100,W,-13.0,O,212.5
"Apr 5, 2019",vs Atlanta,REG,W,149-113,W,-9.0,O,225.5
"Apr 7, 2019",@ Boston,REG,W,116-108,W,4.0,O,218.0
"Apr 10, 2019",@ Charlotte,REG,W,122-114,W,4.0,O,217.5
"Apr 13, 2019",@ Toronto,PST,W,104-101,W,9.5,U,212.5
"Apr 16, 2019",@ Toronto,PST,L,111-82,L,11.0,U,212.5
"Apr 19, 2019",vs Toronto,PST,L,98-93,W,5.5,U,211.0
"Apr 21, 2019",vs Toronto,PST,L,107-85,L,5.5,U,206.0
"Apr 23, 2019",@ Toronto,PST,L,115-96,L,11.5,O,206.0
