Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Apr 5, 2019",vs Portland,REG,W,119-110,W,-6.0,O,216.5
"Apr 7, 2019",@ Portland,REG,L,115-108,W,8.5,O,219.5
"Apr 9, 2019",@ Utah,REG,L,118-108,L,2.0,O,212.5
"Apr 10, 2019",vs Minnesota,REG,W,99-95,L,-12.5,U,218.5
"Apr 13, 2019",vs San Antonio,PST,L,101-96,L,-5.5,U,210.5
"Apr 16, 2019",vs San Antonio,PST,W,114-105,W,-7.0,O,210.5
"Apr 18, 2019",@ San Antonio,PST,L,118-108,L,4.5,O,208.0
"Apr 20, 2019",@ San Antonio,PST,W,117-103,W,3.5,O,209.0
"Apr 23, 2019",vs San Antonio,PST,W,108-90,W,-5.5,U,210.5
"Apr 25, 2019",@ San Antonio,PST,L,120-103,L,3.0,O,209.5
"Apr 27, 2019",vs San Antonio,PST,W,90-86,L,-6.5,U,207.5
"Apr 29, 2019",vs Portland,PST,W,121-113,W,-4.0,O,215.0
"May 1, 2019",vs Portland,PST,L,97-90,L,-4.0,U,219.5
"May 3, 2019",@ Portland,PST,L,140-137,W,5.0,O,215.0
"May 5, 2019",@ Portland,PST,W,116-112,W,3.0,O,211.0
"May 7, 2019",vs Portland,PST,W,124-98,W,-5.0,O,213.0
"May 9, 2019",@ Portland,PST,L,119-108,L,4.0,O,213.5
"May 12, 2019",vs Portland,PST,L,100-96,L,-5.5,U,211.0
