Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Jan 2, 2019",vs Oklahoma City,REG,L,107-100,L,5.0,U,229.5
"Jan 4, 2019",vs New York,REG,L,119-112,L,-5.5,O,222.5
"Jan 6, 2019",@ Minnesota,REG,L,108-86,L,8.0,U,224.5
"Jan 7, 2019",@ Dallas,REG,W,107-97,W,7.5,U,222.5
"Jan 9, 2019",vs Detroit,REG,W,113-100,W,-1.5,U,216.0
"Jan 11, 2019",@ Utah,REG,L,113-95,L,8.5,U,214.5
"Jan 13, 2019",vs Cleveland,REG,L,101-95,L,-10.5,U,221.5
"Jan 15, 2019",vs Chicago,REG,W,107-100,P,-7.0,U,216.0
"Jan 17, 2019",@ Oklahoma City,REG,W,138-128,W,10.0,O,226.0
"Jan 19, 2019",@ Houston,REG,L,138-134,W,7.0,O,229.5
"Jan 21, 2019",vs Golden State,REG,L,130-111,L,13.5,O,233.0
"Jan 24, 2019",vs Minnesota,REG,L,120-105,L,-2.5,U,231.0
"Jan 27, 2019",vs Phoenix,REG,W,116-102,W,-8.0,U,227.5
"Jan 29, 2019",vs Philadelphia,REG,L,121-105,L,7.5,U,230.0
"Jan 31, 2019",@ LA Clippers,REG,W,123-120,W,-2.0,O,232.0
"Feb 2, 2019",@ Golden State,REG,L,115-101,W,15.0,U,234.0
"Feb 5, 2019",@ Indiana,REG,L,136-94,L,-2.5,O,218.5
"Feb 7, 2019",@ Boston,REG,W,129-128,W,9.0,O,228.5
"Feb 10, 2019",@ Philadelphia,REG,L,143-120,L,7.0,O,235.5
"Feb 12, 2019",@ Atlanta,REG,L,117-113,L,-6.0,U,239.5
"Feb 21, 2019",vs Houston,REG,W,111-106,W,3.0,U,233.5
"Feb 23, 2019",@ New Orleans,REG,L,128-115,L,-6.5,O,234.0
"Feb 25, 2019",@ Memphis,REG,L,110-105,L,-5.5,U,222.0
"Feb 27, 2019",vs New Orleans,REG,W,125-119,L,-6.5,O,239.5
"Mar 1, 2019",vs Milwaukee,REG,L,131-120,L,5.5,O,240.0
"Mar 2, 2019",@ Phoenix,REG,L,118-109,L,-7.0,U,235.0
"Mar 4, 2019",vs LA Clippers,REG,L,113-105,L,-3.5,U,236.0
"Mar 6, 2019",vs Denver,REG,L,115-99,L,5.0,U,231.5
"Mar 9, 2019",vs Boston,REG,L,120-107,L,7.5,O,220.5
"Mar 12, 2019",@ Chicago,REG,W,123-107,W,-2.0,O,225.5
"Mar 14, 2019",@ Toronto,REG,L,111-98,L,7.0,U,230.5
"Mar 15, 2019",@ Detroit,REG,L,111-97,L,12.5,U,216.0
"Mar 17, 2019",@ New York,REG,L,124-123,L,-5.0,O,221.0
"Mar 19, 2019",@ Milwaukee,REG,L,115-101,L,11.0,U,228.5
"Mar 22, 2019",vs Brooklyn,REG,L,111-106,L,2.5,U,232.5
"Mar 24, 2019",vs Sacramento,REG,W,111-106,W,1.0,U,231.5
"Mar 26, 2019",vs Washington,REG,W,124-106,W,-2.5,U,237.0
"Mar 27, 2019",@ Utah,REG,L,115-100,W,16.0,U,218.5
"Mar 29, 2019",vs Charlotte,REG,W,129-115,W,2.0,O,229.5
"Mar 31, 2019",@ New Orleans,REG,W,130-102,W,3.0,O,231.0
"Apr 2, 2019",@ Oklahoma City,REG,L,119-103,L,12.5,U,226.0
"Apr 4, 2019",vs Golden State,REG,L,108-90,L,13.5,U,227.0
"Apr 5, 2019",@ LA Clippers,REG,W,122-117,W,11.5,O,228.0
"Apr 7, 2019",vs Utah,REG,W,113-109,W,12.0,O,216.5
"Apr 9, 2019",vs Portland,REG,L,104-101,W,9.5,U,226.0
