Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Oct 17, 2018",vs Milwaukee,REG,L,113-112,W,3.5,O,222.0
"Oct 19, 2018",@ Orlando,REG,W,120-88,W,-1.5,U,215.5
"Oct 20, 2018",@ Miami,REG,W,113-112,W,3.5,O,219.5
"Oct 22, 2018",@ Toronto,REG,L,127-106,L,8.5,O,224.5
"Oct 24, 2018",@ Chicago,REG,L,112-110,L,-4.5,U,229.0
"Oct 26, 2018",vs Chicago,REG,W,135-106,W,-10.5,O,224.5
"Oct 27, 2018",@ Philadelphia,REG,L,105-103,W,7.0,U,232.0
"Oct 30, 2018",vs Miami,REG,W,125-113,W,-3.0,O,221.0
"Nov 1, 2018",vs Oklahoma City,REG,L,111-107,L,-1.0,U,230.5
"Nov 3, 2018",vs Cleveland,REG,W,126-94,W,-10.0,U,221.5
"Nov 6, 2018",vs Atlanta,REG,W,113-102,L,-11.5,U,232.5
"Nov 9, 2018",@ Philadelphia,REG,L,133-132,W,5.5,O,227.0
"Nov 11, 2018",@ Detroit,REG,W,113-103,W,2.5,U,221.5
"Nov 13, 2018",@ Cleveland,REG,L,113-89,L,-9.0,U,214.5
"Nov 17, 2018",vs Philadelphia,REG,L,122-119,L,-2.5,O,225.5
"Nov 19, 2018",vs Boston,REG,W,117-112,W,3.5,O,218.0
"Nov 21, 2018",vs Indiana,REG,W,127-109,W,-3.5,O,215.5
"Nov 23, 2018",@ Oklahoma City,REG,L,109-104,W,6.5,U,228.5
"Nov 25, 2018",@ Atlanta,REG,L,124-123,L,-6.5,O,228.5
"Nov 26, 2018",vs Milwaukee,REG,W,110-107,W,4.5,U,234.0
"Nov 28, 2018",vs Atlanta,REG,W,108-94,W,-12.0,U,231.0
"Nov 30, 2018",vs Utah,REG,L,119-111,L,-2.0,O,218.0
"Dec 2, 2018",vs New Orleans,REG,L,119-109,L,-3.0,U,232.5
"Dec 5, 2018",@ Minnesota,REG,L,121-104,L,4.5,O,222.0
"Dec 7, 2018",vs Denver,REG,W,113-107,W,-1.0,O,218.5
"Dec 9, 2018",@ New York,REG,W,119-107,W,-6.0,O,225.5
"Dec 12, 2018",vs Detroit,REG,W,108-107,L,-5.5,U,217.0
"Dec 14, 2018",vs New York,REG,L,126-124,L,-10.0,O,224.0
"Dec 15, 2018",vs LA Lakers,REG,L,128-100,L,1.0,O,226.0
"Dec 19, 2018",vs Cleveland,REG,W,110-99,L,-13.5,U,213.5
"Dec 21, 2018",vs Detroit,REG,W,98-86,W,-4.0,U,220.5
"Dec 23, 2018",@ Boston,REG,L,119-103,L,7.5,O,217.0
"Dec 26, 2018",@ Brooklyn,REG,L,134-132,L,1.5,O,220.5
"Dec 28, 2018",vs Brooklyn,REG,W,100-87,W,-4.5,U,220.0
"Dec 29, 2018",@ Washington,REG,L,130-126,L,-3.5,O,217.5
"Dec 31, 2018",vs Orlando,REG,W,125-100,W,-8.5,O,211.0
"Jan 2, 2019",vs Dallas,REG,L,122-84,L,-1.5,U,222.0
"Jan 5, 2019",@ Denver,REG,L,123-110,L,9.0,O,218.5
"Jan 6, 2019",@ Phoenix,REG,W,119-113,W,1.5,O,225.5
"Jan 8, 2019",@ LA Clippers,REG,L,128-109,L,6.5,O,231.5
"Jan 11, 2019",@ Portland,REG,L,127-96,L,6.5,P,223.0
"Jan 12, 2019",@ Sacramento,REG,L,104-97,L,5.5,U,233.5
"Jan 14, 2019",@ San Antonio,REG,W,108-93,W,7.5,U,220.5
"Jan 17, 2019",vs Sacramento,REG,W,114-95,W,-2.5,U,229.0
"Jan 19, 2019",vs Phoenix,REG,W,135-115,W,-7.0,O,224.5
"Jan 20, 2019",@ Indiana,REG,L,120-95,L,8.0,U,218.5
"Jan 23, 2019",@ Memphis,REG,W,118-107,W,2.0,O,208.5
"Jan 25, 2019",@ Milwaukee,REG,L,108-99,W,11.0,U,230.0
"Jan 28, 2019",vs New York,REG,W,101-92,L,-12.0,U,221.0
"Jan 30, 2019",@ Boston,REG,L,126-94,L,7.5,O,214.5
"Feb 1, 2019",vs Memphis,REG,W,100-92,P,-8.0,U,202.5
"Feb 2, 2019",vs Chicago,REG,W,125-118,W,-6.5,O,216.0
"Feb 5, 2019",vs LA Clippers,REG,L,117-115,L,-3.0,O,223.5
"Feb 6, 2019",@ Dallas,REG,L,99-93,L,5.5,U,215.5
"Feb 9, 2019",@ Atlanta,REG,W,129-120,W,-2.0,O,228.5
"Feb 11, 2019",@ Indiana,REG,L,99-90,L,5.5,U,215.0
"Feb 14, 2019",@ Orlando,REG,L,127-89,L,4.0,O,215.0
"Feb 22, 2019",vs Washington,REG,W,123-110,W,-5.0,O,232.0
"Feb 23, 2019",vs Brooklyn,REG,L,117-115,L,-3.5,O,228.0
"Feb 25, 2019",vs Golden State,REG,L,121-110,L,8.5,U,233.5
"Feb 27, 2019",vs Houston,REG,L,118-113,P,5.0,O,227.5
"Mar 1, 2019",@ Brooklyn,REG,W,123-112,W,2.5,O,229.0
"Mar 3, 2019",vs Portland,REG,L,118-108,L,2.5,O,224.5
"Mar 6, 2019",vs Miami,REG,L,91-84,L,-3.5,U,215.5
"Mar 8, 2019",vs Washington,REG,W,112-111,L,-4.5,U,234.0
"Mar 9, 2019",@ Milwaukee,REG,L,131-114,L,12.0,O,228.0
"Mar 11, 2019",@ Houston,REG,L,118-106,L,9.5,O,223.0
"Mar 15, 2019",@ Washington,REG,W,116-110,W,3.0,U,233.5
"Mar 17, 2019",@ Miami,REG,L,93-75,L,3.0,U,210.0
"Mar 19, 2019",vs Philadelphia,REG,L,118-114,L,-1.0,O,223.5
"Mar 21, 2019",vs Minnesota,REG,W,113-106,W,-6.0,U,223.5
"Mar 23, 2019",vs Boston,REG,W,124-117,W,4.0,O,222.5
"Mar 24, 2019",@ Toronto,REG,W,115-114,W,11.5,O,223.0
"Mar 26, 2019",vs San Antonio,REG,W,125-116,W,4.5,O,220.0
"Mar 29, 2019",@ LA Lakers,REG,L,129-115,L,-2.0,O,229.5
"Mar 31, 2019",@ Golden State,REG,L,137-90,L,11.0,U,230.0
"Apr 1, 2019",@ Utah,REG,L,111-102,W,11.0,U,219.0
"Apr 3, 2019",@ New Orleans,REG,W,115-109,W,-4.5,U,229.5
"Apr 5, 2019",vs Toronto,REG,W,113-111,W,6.0,P,224.0
"Apr 7, 2019",@ Detroit,REG,W,104-91,W,6.5,U,216.0
"Apr 9, 2019",@ Cleveland,REG,W,124-97,W,-8.5,O,220.5
