Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Oct 16, 2018",@ Boston,REG,L,105-87,L,5.0,U,211.0
"Oct 18, 2018",vs Chicago,REG,W,127-108,W,-12.5,O,221.0
"Oct 20, 2018",vs Orlando,REG,W,116-115,L,-12.5,O,217.5
"Oct 23, 2018",@ Detroit,REG,L,133-132,L,-1.0,O,214.5
"Oct 24, 2018",@ Milwaukee,REG,L,123-108,L,5.0,O,228.0
"Oct 27, 2018",vs Charlotte,REG,W,105-103,L,-7.0,U,232.0
"Oct 29, 2018",vs Atlanta,REG,W,113-92,W,-11.0,U,231.0
"Oct 30, 2018",@ Toronto,REG,L,129-112,L,6.0,O,227.5
"Nov 1, 2018",vs LA Clippers,REG,W,122-113,W,-5.5,O,229.0
"Nov 3, 2018",vs Detroit,REG,W,109-99,W,-7.5,U,221.5
"Nov 4, 2018",@ Brooklyn,REG,L,122-97,L,-4.0,U,224.0
"Nov 7, 2018",@ Indiana,REG,W,100-94,W,3.0,U,216.0
"Nov 9, 2018",vs Charlotte,REG,W,133-132,L,-5.5,O,227.0
"Nov 10, 2018",@ Memphis,REG,L,112-106,L,5.0,O,211.0
"Nov 12, 2018",@ Miami,REG,W,124-114,W,2.5,O,224.5
"Nov 14, 2018",@ Orlando,REG,L,111-106,L,-5.5,U,218.0
"Nov 16, 2018",vs Utah,REG,W,113-107,W,-2.5,O,216.5
"Nov 17, 2018",@ Charlotte,REG,W,122-119,W,2.5,O,225.5
"Nov 19, 2018",vs Phoenix,REG,W,119-114,L,-11.0,O,219.5
"Nov 21, 2018",vs New Orleans,REG,W,121-120,L,-3.5,O,237.5
"Nov 23, 2018",vs Cleveland,REG,L,121-112,L,-13.0,O,217.5
"Nov 25, 2018",@ Brooklyn,REG,W,127-125,L,-4.5,O,226.0
"Nov 28, 2018",vs New York,REG,W,117-91,W,-12.5,U,227.0
"Nov 30, 2018",vs Washington,REG,W,123-98,W,-8.5,U,233.5
"Dec 2, 2018",vs Memphis,REG,W,103-95,W,-6.5,U,212.0
"Dec 5, 2018",@ Toronto,REG,L,113-102,L,6.5,U,229.0
"Dec 7, 2018",@ Detroit,REG,W,117-111,W,2.5,O,221.0
"Dec 10, 2018",vs Detroit,REG,W,116-102,W,-11.5,U,219.0
"Dec 12, 2018",vs Brooklyn,REG,L,127-124,L,-6.0,O,224.5
"Dec 14, 2018",vs Indiana,REG,L,113-101,L,-3.0,U,219.0
"Dec 16, 2018",@ Cleveland,REG,W,128-105,W,-9.0,O,218.0
"Dec 17, 2018",@ San Antonio,REG,L,123-96,L,1.0,U,224.5
"Dec 19, 2018",vs New York,REG,W,131-109,W,-12.5,O,228.0
"Dec 22, 2018",vs Toronto,REG,W,126-101,W,-7.5,O,222.5
"Dec 25, 2018",@ Boston,REG,L,121-114,L,5.0,O,224.0
"Dec 27, 2018",@ Utah,REG,W,114-97,W,4.5,U,219.5
"Dec 30, 2018",@ Portland,REG,L,129-95,L,3.0,U,224.5
"Jan 1, 2019",@ LA Clippers,REG,W,119-113,W,-1.5,U,236.0
"Jan 2, 2019",@ Phoenix,REG,W,132-127,W,-3.5,O,229.0
"Jan 5, 2019",vs Dallas,REG,W,106-100,L,-6.5,U,226.5
"Jan 8, 2019",vs Washington,REG,W,132-115,W,-8.0,O,227.0
"Jan 9, 2019",@ Washington,REG,L,123-106,L,-3.5,O,227.5
"Jan 11, 2019",vs Atlanta,REG,L,123-121,L,-10.0,O,233.0
"Jan 13, 2019",@ New York,REG,W,108-105,L,-8.5,U,229.0
"Jan 15, 2019",vs Minnesota,REG,W,149-107,W,-6.0,O,234.0
"Jan 17, 2019",@ Indiana,REG,W,120-96,W,3.0,U,224.5
"Jan 19, 2019",vs Oklahoma City,REG,L,117-115,L,-3.5,U,235.0
"Jan 21, 2019",vs Houston,REG,W,121-93,W,-4.5,U,234.0
"Jan 23, 2019",vs San Antonio,REG,W,122-120,L,-3.5,O,225.0
"Jan 26, 2019",@ Denver,REG,L,126-110,L,10.5,O,227.0
"Jan 29, 2019",@ LA Lakers,REG,W,121-105,W,-7.5,U,230.0
"Jan 31, 2019",@ Golden State,REG,W,113-104,W,8.0,U,240.5
"Feb 2, 2019",@ Sacramento,REG,L,115-108,L,-3.0,U,232.5
