Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Apr 2, 2019",vs Atlanta,REG,W,117-111,L,-11.0,U,230.0
"Apr 3, 2019",@ Denver,REG,L,113-85,L,4.5,U,214.5
"Apr 5, 2019",@ Washington,REG,W,129-112,W,-7.0,O,225.5
"Apr 7, 2019",@ Cleveland,REG,W,112-90,W,-8.5,U,219.0
"Apr 10, 2019",vs Dallas,REG,W,105-94,L,-14.5,U,218.5
"Apr 13, 2019",@ Denver,PST,W,101-96,W,5.5,U,210.5
"Apr 16, 2019",@ Denver,PST,L,114-105,L,7.0,O,210.5
"Apr 18, 2019",vs Denver,PST,W,118-108,W,-4.5,O,208.0
"Apr 20, 2019",vs Denver,PST,L,117-103,L,-3.5,O,209.0
"Apr 23, 2019",@ Denver,PST,L,108-90,L,5.5,U,210.5
"Apr 25, 2019",vs Denver,PST,W,120-103,W,-3.0,O,209.5
"Apr 27, 2019",@ Denver,PST,L,90-86,W,6.5,U,207.5
