Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Oct 17, 2018",vs Utah,REG,L,123-117,W,8.5,O,205.5
"Oct 19, 2018",@ New Orleans,REG,L,149-129,L,11.5,O,232.0
"Oct 21, 2018",@ Oklahoma City,REG,W,131-120,W,11.0,O,223.0
"Oct 23, 2018",@ Denver,REG,L,126-112,L,11.5,O,228.5
"Oct 24, 2018",vs Memphis,REG,W,97-92,W,2.5,U,220.5
"Oct 26, 2018",vs Washington,REG,W,116-112,W,5.5,U,236.5
"Oct 29, 2018",@ Miami,REG,W,123-113,W,9.5,O,226.5
"Oct 30, 2018",@ Orlando,REG,W,107-99,W,4.5,U,220.5
"Nov 1, 2018",@ Atlanta,REG,W,146-115,W,-2.0,O,233.5
"Nov 4, 2018",@ Milwaukee,REG,L,144-109,L,9.5,O,236.0
"Nov 7, 2018",vs Toronto,REG,L,114-105,P,9.0,U,233.0
"Nov 9, 2018",vs Minnesota,REG,W,121-110,W,2.0,U,234.5
"Nov 10, 2018",vs LA Lakers,REG,L,101-86,L,5.5,U,237.0
"Nov 12, 2018",vs San Antonio,REG,W,104-99,W,2.5,U,220.0
"Nov 16, 2018",@ Memphis,REG,L,112-104,L,6.5,O,212.0
"Nov 17, 2018",@ Houston,REG,L,132-112,L,12.0,O,220.0
"Nov 19, 2018",vs Oklahoma City,REG,W,117-113,W,5.0,O,227.0
"Nov 21, 2018",@ Utah,REG,W,119-110,W,9.5,O,222.5
"Nov 24, 2018",@ Golden State,REG,L,117-116,W,6.5,O,225.5
"Nov 25, 2018",vs Utah,REG,L,133-112,L,4.0,O,219.0
"Nov 29, 2018",vs LA Clippers,REG,L,133-121,L,2.0,O,236.0
"Dec 1, 2018",vs Indiana,REG,W,111-110,W,1.5,U,225.0
"Dec 4, 2018",@ Phoenix,REG,W,122-105,W,-5.5,O,223.0
"Dec 7, 2018",@ Cleveland,REG,W,129-110,W,-3.0,O,222.5
"Dec 8, 2018",@ Indiana,REG,L,107-97,L,5.5,U,222.5
"Dec 10, 2018",@ Chicago,REG,W,108-89,W,-2.0,U,226.5
"Dec 12, 2018",vs Minnesota,REG,W,141-130,W,3.5,O,227.0
"Dec 14, 2018",vs Golden State,REG,L,130-125,W,7.0,O,236.0
"Dec 16, 2018",@ Dallas,REG,W,120-113,W,4.5,O,223.0
"Dec 17, 2018",@ Minnesota,REG,L,132-105,L,8.0,O,231.0
"Dec 19, 2018",vs Oklahoma City,REG,L,132-113,L,4.5,O,232.0
"Dec 21, 2018",vs Memphis,REG,W,102-99,W,-2.0,U,212.5
"Dec 23, 2018",vs New Orleans,REG,W,122-117,W,1.0,O,237.5
"Dec 26, 2018",@ LA Clippers,REG,L,127-118,L,4.5,O,238.5
"Dec 27, 2018",vs LA Lakers,REG,W,117-116,L,-4.5,O,229.5
