Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Oct 17, 2018",vs Atlanta,REG,W,126-107,W,-3.5,O,217.0
"Oct 19, 2018",@ Brooklyn,REG,L,107-105,W,4.0,U,221.5
"Oct 20, 2018",vs Boston,REG,L,103-101,W,9.5,U,210.5
"Oct 22, 2018",@ Milwaukee,REG,L,124-113,P,11.0,O,226.0
"Oct 24, 2018",@ Miami,REG,L,110-87,L,8.0,U,218.5
"Oct 26, 2018",vs Golden State,REG,L,128-100,L,11.5,O,225.0
"Oct 29, 2018",vs Brooklyn,REG,W,115-96,W,-1.0,U,215.0
"Oct 31, 2018",vs Indiana,REG,L,107-101,P,6.0,U,208.5
"Nov 2, 2018",@ Dallas,REG,W,118-106,W,5.5,O,216.0
"Nov 4, 2018",@ Washington,REG,L,108-95,L,6.5,U,223.5
"Nov 5, 2018",vs Chicago,REG,L,116-115,L,-2.5,O,213.0
"Nov 7, 2018",@ Atlanta,REG,W,112-107,W,-1.5,U,225.0
"Nov 10, 2018",@ Toronto,REG,L,128-112,L,14.5,O,217.5
"Nov 11, 2018",vs Orlando,REG,L,115-89,L,-3.5,U,210.5
"Nov 14, 2018",@ Oklahoma City,REG,L,128-103,L,8.5,O,213.0
"Nov 16, 2018",@ New Orleans,REG,L,129-124,W,11.0,O,227.0
"Nov 18, 2018",@ Orlando,REG,L,131-117,L,4.5,O,217.5
"Nov 20, 2018",vs Portland,REG,L,118-114,W,7.0,O,220.5
"Nov 21, 2018",@ Boston,REG,W,117-109,W,14.5,O,215.5
"Nov 23, 2018",vs New Orleans,REG,W,114-109,W,7.5,U,235.0
"Nov 25, 2018",@ Memphis,REG,W,103-98,W,8.0,U,205.5
"Nov 27, 2018",@ Detroit,REG,L,115-108,W,7.5,O,220.5
"Nov 28, 2018",@ Philadelphia,REG,L,117-91,L,12.5,U,227.0
"Dec 1, 2018",vs Milwaukee,REG,W,136-134,W,8.5,O,230.0
"Dec 3, 2018",vs Washington,REG,L,110-107,L,2.5,U,229.0
"Dec 6, 2018",@ Boston,REG,L,128-100,L,13.5,O,218.0
"Dec 8, 2018",vs Brooklyn,REG,L,112-104,L,-2.0,U,220.0
"Dec 9, 2018",vs Charlotte,REG,L,119-107,L,6.0,O,225.5
"Dec 12, 2018",@ Cleveland,REG,L,113-106,L,-1.5,O,214.0
"Dec 14, 2018",@ Charlotte,REG,W,126-124,W,10.0,O,224.0
"Dec 16, 2018",@ Indiana,REG,L,110-99,W,12.0,U,216.5
"Dec 17, 2018",vs Phoenix,REG,L,128-110,L,1.5,O,221.5
"Dec 19, 2018",@ Philadelphia,REG,L,131-109,L,12.5,O,228.0
"Dec 21, 2018",vs Atlanta,REG,L,114-107,L,-2.0,U,233.5
"Dec 25, 2018",vs Milwaukee,REG,L,109-95,L,9.5,U,226.0
"Dec 27, 2018",@ Milwaukee,REG,L,112-96,L,14.5,U,227.0
"Dec 29, 2018",@ Utah,REG,L,129-97,L,12.0,O,215.0
"Jan 1, 2019",@ Denver,REG,L,115-108,W,13.5,O,219.0
"Jan 4, 2019",@ LA Lakers,REG,W,119-112,W,5.5,O,222.5
"Jan 7, 2019",@ Portland,REG,L,111-101,W,11.0,U,222.0
"Jan 8, 2019",@ Golden State,REG,L,122-95,L,17.0,U,232.5
"Jan 11, 2019",vs Indiana,REG,L,121-106,L,8.0,O,218.0
"Jan 13, 2019",vs Philadelphia,REG,L,108-105,W,8.5,U,229.0
"Jan 17, 2019",@ Washington,REG,L,101-100,W,7.5,U,228.5
"Jan 21, 2019",vs Oklahoma City,REG,L,127-109,L,9.0,O,225.5
"Jan 23, 2019",vs Houston,REG,L,114-110,W,8.0,U,226.5
"Jan 25, 2019",@ Brooklyn,REG,L,109-99,L,8.5,U,221.0
"Jan 27, 2019",vs Miami,REG,L,106-97,L,5.0,U,209.5
"Jan 28, 2019",@ Charlotte,REG,L,101-92,W,12.0,U,221.0
"Jan 30, 2019",vs Dallas,REG,L,114-90,L,7.0,U,215.0
"Feb 1, 2019",vs Boston,REG,L,113-99,P,14.0,U,213.5
"Feb 3, 2019",vs Memphis,REG,L,96-84,L,2.5,U,199.5
"Feb 5, 2019",vs Detroit,REG,L,105-92,L,3.0,U,206.5
"Feb 8, 2019",@ Detroit,REG,L,120-103,L,8.0,O,205.0
"Feb 9, 2019",vs Toronto,REG,L,104-99,W,13.5,U,215.5
"Feb 11, 2019",@ Cleveland,REG,L,107-104,L,1.0,O,209.0
"Feb 13, 2019",vs Philadelphia,REG,L,126-111,L,10.0,O,222.5
"Feb 14, 2019",@ Atlanta,REG,W,106-91,W,8.0,U,226.0
"Feb 22, 2019",vs Minnesota,REG,L,115-104,L,4.0,U,220.0
"Feb 24, 2019",vs San Antonio,REG,W,130-118,W,9.0,O,226.0
"Feb 26, 2019",vs Orlando,REG,W,108-103,W,7.5,U,215.5
"Feb 28, 2019",vs Cleveland,REG,L,125-118,L,-1.5,O,221.0
"Mar 3, 2019",@ LA Clippers,REG,L,128-107,L,10.0,O,226.5
"Mar 4, 2019",@ Sacramento,REG,L,115-108,W,11.0,U,229.0
"Mar 6, 2019",@ Phoenix,REG,L,107-96,L,3.5,U,227.0
"Mar 9, 2019",vs Sacramento,REG,L,102-94,L,5.5,U,225.5
"Mar 10, 2019",@ Minnesota,REG,L,103-92,L,6.5,U,223.5
"Mar 12, 2019",@ Indiana,REG,L,103-98,W,11.0,U,208.5
"Mar 15, 2019",@ San Antonio,REG,L,109-83,L,13.5,U,214.0
"Mar 17, 2019",vs LA Lakers,REG,W,124-123,W,5.0,O,221.0
"Mar 18, 2019",@ Toronto,REG,L,128-92,L,12.5,O,213.5
"Mar 20, 2019",vs Utah,REG,L,137-116,L,12.5,O,210.5
"Mar 22, 2019",vs Denver,REG,L,111-93,L,11.0,U,215.0
"Mar 24, 2019",vs LA Clippers,REG,L,124-113,L,8.5,O,223.5
"Mar 28, 2019",vs Toronto,REG,L,117-92,L,10.0,U,219.5
"Mar 30, 2019",vs Miami,REG,L,100-92,L,7.0,U,209.0
"Apr 1, 2019",vs Chicago,REG,W,113-105,W,-3.5,O,214.5
"Apr 3, 2019",@ Orlando,REG,L,114-100,L,13.0,O,212.5
"Apr 5, 2019",@ Houston,REG,L,120-96,L,18.0,P,216.0
"Apr 7, 2019",vs Washington,REG,W,113-110,W,4.0,U,226.0
"Apr 9, 2019",@ Chicago,REG,W,96-86,W,1.5,U,215.0
"Apr 10, 2019",vs Detroit,REG,L,115-89,L,8.5,U,205.0
