Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Feb 26, 2019",@ Denver,REG,L,121-112,L,3.5,U,238.5
"Feb 28, 2019",vs Philadelphia,REG,L,108-104,L,-4.0,U,239.0
"Mar 2, 2019",@ San Antonio,REG,L,116-102,L,5.0,U,229.0
"Mar 3, 2019",vs Memphis,REG,W,99-95,L,-10.0,U,218.0
"Mar 5, 2019",@ Minnesota,REG,L,131-120,L,-2.0,O,236.5
"Mar 7, 2019",@ Portland,REG,W,129-121,W,3.5,O,233.0
"Mar 8, 2019",@ LA Clippers,REG,L,118-110,L,2.0,U,237.0
"Mar 11, 2019",@ Utah,REG,W,98-89,W,3.5,U,226.5
"Mar 13, 2019",vs Brooklyn,REG,W,108-96,W,-7.0,U,232.0
"Mar 14, 2019",@ Indiana,REG,L,108-106,L,1.0,U,218.0
"Mar 16, 2019",vs Golden State,REG,L,110-88,L,-2.0,U,228.5
"Mar 18, 2019",vs Miami,REG,L,116-107,L,-5.5,O,209.5
"Mar 20, 2019",vs Toronto,REG,L,123-114,L,-5.0,O,227.0
"Mar 22, 2019",@ Toronto,REG,W,116-109,W,2.0,P,225.0
"Mar 25, 2019",@ Memphis,REG,L,115-103,L,-7.5,O,216.0
"Mar 27, 2019",vs Indiana,REG,W,107-99,W,-6.5,U,217.5
"Mar 29, 2019",vs Denver,REG,L,115-105,L,-4.5,O,218.0
"Mar 31, 2019",vs Dallas,REG,L,106-103,L,-12.5,U,218.0
"Apr 2, 2019",vs LA Lakers,REG,W,119-103,W,-12.5,U,226.0
"Apr 5, 2019",vs Detroit,REG,W,123-110,W,-6.0,O,216.0
"Apr 7, 2019",@ Minnesota,REG,W,132-126,L,-6.5,O,229.5
"Apr 9, 2019",vs Houston,REG,W,112-111,W,3.0,U,229.5
"Apr 10, 2019",@ Milwaukee,REG,W,127-116,W,-4.5,O,227.5
"Apr 14, 2019",@ Portland,PST,L,104-99,L,3.0,U,224.5
"Apr 16, 2019",@ Portland,PST,L,114-94,L,1.0,U,224.5
"Apr 19, 2019",vs Portland,PST,W,120-108,W,-7.5,O,221.0
"Apr 21, 2019",vs Portland,PST,L,111-98,L,-5.5,U,222.0
"Apr 23, 2019",@ Portland,PST,L,118-115,W,4.5,O,222.5
