Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Mar 5, 2019",@ Toronto,REG,W,107-95,W,3.5,U,228.5
"Mar 8, 2019",vs Philadelphia,REG,W,107-91,W,-7.5,U,231.5
"Mar 10, 2019",@ Dallas,REG,W,94-93,L,-8.5,U,222.5
"Mar 11, 2019",vs Charlotte,REG,W,118-106,W,-9.5,O,223.0
"Mar 13, 2019",vs Golden State,REG,L,106-104,L,-4.0,U,228.0
"Mar 15, 2019",vs Phoenix,REG,W,108-102,L,-12.5,U,226.0
"Mar 17, 2019",vs Minnesota,REG,W,117-102,W,-9.5,U,224.5
"Mar 19, 2019",@ Atlanta,REG,W,121-105,W,-7.5,U,232.5
"Mar 20, 2019",@ Memphis,REG,L,126-125,L,-5.5,O,215.0
"Mar 22, 2019",vs San Antonio,REG,W,111-105,P,-6.0,U,221.0
"Mar 24, 2019",@ New Orleans,REG,W,113-90,W,-10.0,U,229.5
"Mar 26, 2019",@ Milwaukee,REG,L,108-94,L,3.0,U,224.0
"Mar 28, 2019",vs Denver,REG,W,112-85,W,-6.0,U,216.5
"Mar 30, 2019",vs Sacramento,REG,W,119-108,W,-10.0,U,229.0
"Apr 2, 2019",@ Sacramento,REG,W,130-105,W,-5.5,O,225.5
"Apr 3, 2019",@ LA Clippers,REG,W,135-103,W,-2.5,O,229.0
"Apr 5, 2019",vs New York,REG,W,120-96,W,-18.0,P,216.0
"Apr 7, 2019",vs Phoenix,REG,W,149-113,W,-18.5,O,223.5
"Apr 9, 2019",@ Oklahoma City,REG,L,112-111,L,-3.0,U,229.5
"Apr 14, 2019",vs Utah,PST,W,122-90,W,-6.5,U,212.5
"Apr 17, 2019",vs Utah,PST,W,118-98,W,-6.5,P,216.0
"Apr 20, 2019",@ Utah,PST,W,104-101,W,2.0,U,216.0
"Apr 22, 2019",@ Utah,PST,L,107-91,L,-2.5,U,215.0
"Apr 24, 2019",vs Utah,PST,W,100-93,L,-8.5,U,214.0
"Apr 28, 2019",@ Golden State,PST,L,104-100,W,6.0,U,224.5
"Apr 30, 2019",@ Golden State,PST,L,115-109,L,5.0,O,222.0
"May 4, 2019",vs Golden State,PST,W,126-121,W,-3.5,O,219.5
"May 6, 2019",vs Golden State,PST,W,112-108,W,1.0,O,219.5
"May 8, 2019",@ Golden State,PST,L,104-99,W,6.0,U,221.0
"May 10, 2019",vs Golden State,PST,L,118-113,L,-7.5,O,215.5
