Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Apr 13, 2019",vs LA Clippers,PST,W,121-104,W,-13.5,U,233.5
"Apr 15, 2019",vs LA Clippers,PST,L,135-131,L,-13.5,O,234.0
"Apr 18, 2019",@ LA Clippers,PST,W,132-105,W,-9.5,O,234.0
"Apr 21, 2019",@ LA Clippers,PST,W,113-105,L,-9.5,U,236.0
"Apr 24, 2019",vs LA Clippers,PST,L,129-121,L,-15.0,O,232.5
"Apr 26, 2019",@ LA Clippers,PST,W,129-110,W,-10.5,O,232.0
"Apr 28, 2019",vs Houston,PST,W,104-100,L,-6.0,U,224.5
"Apr 30, 2019",vs Houston,PST,W,115-109,W,-5.0,O,222.0
"May 4, 2019",@ Houston,PST,L,126-121,L,3.5,O,219.5
"May 6, 2019",@ Houston,PST,L,112-108,L,-1.0,O,219.5
"May 8, 2019",vs Houston,PST,W,104-99,L,-6.0,U,221.0
"May 10, 2019",@ Houston,PST,W,118-113,W,7.5,O,215.5
"May 14, 2019",vs Portland,PST,W,116-94,W,-7.0,U,221.0
"May 16, 2019",vs Portland,PST,W,114-111,L,-7.0,O,220.0
"May 18, 2019",@ Portland,PST,W,110-99,W,3.0,U,221.0
"May 20, 2019",@ Portland,PST,W,119-117,P,-2.0,O,219.0
"May 30, 2019",@ Toronto,PST,L,118-109,L,1.5,O,212.5
"Jun 2, 2019",@ Toronto,PST,W,109-104,W,2.5,P,213.0
"Jun 5, 2019",vs Toronto,PST,L,123-109,L,-3.0,O,211.5
"Jun 7, 2019",vs Toronto,PST,L,105-92,L,-5.0,U,215.0
"Jun 10, 2019",@ Toronto,PST,W,106-105,W,1.0,U,217.0
"Jun 13, 2019",vs Toronto,PST,L,114-110,L,-2.5,O,212.0
