Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Oct 17, 2018",@ San Antonio,REG,L,112-108,L,2.5,O,212.0
"Oct 19, 2018",vs Cleveland,REG,W,131-123,L,-8.5,O,222.0
"Oct 20, 2018",@ Dallas,REG,L,140-136,L,1.5,O,220.0
"Oct 22, 2018",vs Indiana,REG,W,101-91,W,-2.0,U,228.5
"Oct 24, 2018",@ Toronto,REG,L,112-105,W,8.5,U,227.0
"Oct 26, 2018",vs Milwaukee,REG,L,125-95,L,2.0,U,233.5
"Oct 29, 2018",vs LA Lakers,REG,W,124-120,W,1.5,O,240.0
"Oct 31, 2018",vs Utah,REG,W,128-125,W,7.5,O,222.0
"Nov 2, 2018",@ Golden State,REG,L,116-99,L,10.5,U,243.5
"Nov 4, 2018",@ Portland,REG,L,111-81,L,5.5,U,228.0
"Nov 5, 2018",@ LA Clippers,REG,L,120-109,L,5.5,U,233.0
"Nov 7, 2018",@ LA Lakers,REG,L,114-110,W,5.5,U,239.0
"Nov 9, 2018",@ Sacramento,REG,L,121-110,L,-2.0,U,234.5
"Nov 12, 2018",vs Brooklyn,REG,W,120-113,W,-4.0,O,226.0
"Nov 14, 2018",vs New Orleans,REG,W,107-100,W,1.5,U,234.0
"Nov 16, 2018",vs Portland,REG,W,112-96,W,-1.0,U,225.0
"Nov 18, 2018",vs Memphis,REG,L,100-87,L,-5.0,U,209.0
"Nov 21, 2018",vs Denver,REG,L,103-101,L,-1.0,U,220.5
"Nov 23, 2018",@ Brooklyn,REG,W,112-102,W,-2.0,U,221.5
"Nov 24, 2018",vs Chicago,REG,W,111-96,W,-11.5,U,218.0
"Nov 26, 2018",@ Cleveland,REG,W,102-95,W,-6.0,U,214.5
"Nov 28, 2018",vs San Antonio,REG,W,128-89,W,-4.5,O,215.0
"Dec 1, 2018",vs Boston,REG,L,118-109,L,-1.5,O,216.5
"Dec 3, 2018",vs Houston,REG,W,103-91,W,2.5,U,223.0
"Dec 5, 2018",vs Charlotte,REG,W,121-104,W,-4.5,O,222.0
"Dec 8, 2018",@ Portland,REG,L,113-105,L,3.0,U,220.5
"Dec 10, 2018",@ Golden State,REG,L,116-108,W,9.5,U,228.5
"Dec 12, 2018",@ Sacramento,REG,L,141-130,L,-3.5,O,227.0
"Dec 15, 2018",@ Phoenix,REG,L,107-99,L,-7.5,U,219.0
"Dec 17, 2018",vs Sacramento,REG,W,132-105,W,-8.0,O,231.0
"Dec 19, 2018",vs Detroit,REG,L,129-123,L,-5.5,O,216.5
"Dec 21, 2018",@ San Antonio,REG,L,124-98,L,4.0,O,219.5
